uniq_id,fortune_name,issue_code,amount,amount_allocated,year,congress
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,TEC,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,FIN,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,LAW,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,COM,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,LBR,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,TAX,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,TOR,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,INT,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,ECN,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,HCR,3870000.0,351818.1818181818,2010,111
28564DF1-08AB-4160-AD94-421B8CFDE459,VERIZON,CPT,3870000.0,351818.1818181818,2010,111
2E78E3B8-C161-4064-84FC-85951B490267,BANK OF NEW YORK MELLON,BAN,90000.0,90000.0,2009,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,TEC,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,FIN,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,HOM,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,TAX,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,DEF,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,BUD,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,AER,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,ENV,2950000.0,327777.77777777775,2010,111
9E74E383-D82F-4499-81AD-8CD9E62DDA43,LOCKHEED MARTIN,TRD,2950000.0,327777.77777777775,2010,111
7AE37CFE-C0AB-4D25-9913-06606DE0D89A,ADP,TAX,80000.0,40000.0,2010,111
