source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
BERKSHIRE HATHAWAY,GENERAL DYNAMICS,0.335372,0.335372,2,0,0,2,2
GENERAL DYNAMICS,BERKSHIRE HATHAWAY,0.0,0.335372,0,2,0,2,-2
BERKSHIRE HATHAWAY,GENERAL ELECTRIC,0.018937,0.075747,0,2,2,4,-2
GENERAL ELECTRIC,BERKSHIRE HATHAWAY,0.05681,0.075747,2,0,2,4,2
BERKSHIRE HATHAWAY,GENERAL MILLS,0.002544,0.005089,1,1,0,2,0
GENERAL MILLS,BERKSHIRE HATHAWAY,0.002544,0.005089,1,1,0,2,0
BERKSHIRE HATHAWAY,GENERAL MOTORS,0.050123,0.066831,1,0,1,2,1
GENERAL MOTORS,BERKSHIRE HATHAWAY,0.016708,0.066831,0,1,1,2,-1
BERKSHIRE HATHAWAY,GOODYEAR TIRE & RUBBER,0.000357,0.000714,0,0,2,2,0
GOODYEAR TIRE & RUBBER,BERKSHIRE HATHAWAY,0.000357,0.000714,0,0,2,2,0
BERKSHIRE HATHAWAY,HOME DEPOT,0.003112,0.006223,0,0,1,1,0
HOME DEPOT,BERKSHIRE HATHAWAY,0.003112,0.006223,0,0,1,1,0
BERKSHIRE HATHAWAY,HONEYWELL INTERNATIONAL,0.057362,0.086044,1,0,2,3,1
HONEYWELL INTERNATIONAL,BERKSHIRE HATHAWAY,0.028681,0.086044,0,1,2,3,-1
BERKSHIRE HATHAWAY,IBM,0.0,0.000799,0,1,0,1,-1
IBM,BERKSHIRE HATHAWAY,0.000799,0.000799,1,0,0,1,1
BERKSHIRE HATHAWAY,INTERNATIONAL PAPER,0.002309,0.018469,0,3,1,4,-3
INTERNATIONAL PAPER,BERKSHIRE HATHAWAY,0.016161,0.018469,3,0,1,4,3
BERKSHIRE HATHAWAY,JETBLUE AIRWAYS,0.053438,0.21375,0,1,1,2,-1
JETBLUE AIRWAYS,BERKSHIRE HATHAWAY,0.160313,0.21375,1,0,1,2,1
BERKSHIRE HATHAWAY,JPMORGAN CHASE & CO.,0.000173,0.000347,0,0,1,1,0
JPMORGAN CHASE & CO.,BERKSHIRE HATHAWAY,0.000173,0.000347,0,0,1,1,0
BERKSHIRE HATHAWAY,L3HARRIS TECHNOLOGIES,0.030839,0.061678,0,0,2,2,0
L3HARRIS TECHNOLOGIES,BERKSHIRE HATHAWAY,0.030839,0.061678,0,0,2,2,0
BERKSHIRE HATHAWAY,LAND O'LAKES,0.0,0.008366,0,2,0,2,-2
LAND O'LAKES,BERKSHIRE HATHAWAY,0.008366,0.008366,2,0,0,2,2
BERKSHIRE HATHAWAY,MARATHON OIL,0.0,0.002592,0,1,0,1,-1
MARATHON OIL,BERKSHIRE HATHAWAY,0.002592,0.002592,1,0,0,1,1
BERKSHIRE HATHAWAY,MOTOROLA SOLUTIONS,0.000799,0.000799,1,0,0,1,1
MOTOROLA SOLUTIONS,BERKSHIRE HATHAWAY,0.0,0.000799,0,1,0,1,-1
BERKSHIRE HATHAWAY,NEW YORK LIFE INSURANCE,0.00065,0.001301,0,0,1,1,0
NEW YORK LIFE INSURANCE,BERKSHIRE HATHAWAY,0.00065,0.001301,0,0,1,1,0
BERKSHIRE HATHAWAY,NEXTERA ENERGY,0.000196,0.000391,1,1,0,2,0
NEXTERA ENERGY,BERKSHIRE HATHAWAY,0.000196,0.000391,1,1,0,2,0
BERKSHIRE HATHAWAY,NORFOLK SOUTHERN,0.112663,0.281658,1,4,10,15,-3
NORFOLK SOUTHERN,BERKSHIRE HATHAWAY,0.168995,0.281658,4,1,10,15,3
BERKSHIRE HATHAWAY,NORTHROP GRUMMAN,0.00372,0.00372,1,0,0,1,1
NORTHROP GRUMMAN,BERKSHIRE HATHAWAY,0.0,0.00372,0,1,0,1,-1
BERKSHIRE HATHAWAY,NUCOR,0.003257,0.013027,0,1,1,2,-1
NUCOR,BERKSHIRE HATHAWAY,0.00977,0.013027,1,0,1,2,1
BERKSHIRE HATHAWAY,OCCIDENTAL PETROLEUM,0.00274,0.00548,1,1,1,3,0
OCCIDENTAL PETROLEUM,BERKSHIRE HATHAWAY,0.00274,0.00548,1,1,1,3,0
BERKSHIRE HATHAWAY,PEABODY ENERGY,0.0011,0.001467,1,0,1,2,1
PEABODY ENERGY,BERKSHIRE HATHAWAY,0.000367,0.001467,0,1,1,2,-1
BERKSHIRE HATHAWAY,PG&E,0.000899,0.000899,2,0,0,2,2
PG&E,BERKSHIRE HATHAWAY,0.0,0.000899,0,2,0,2,-2
BERKSHIRE HATHAWAY,PPG INDUSTRIES,0.023141,0.069423,0,1,2,3,-1
PPG INDUSTRIES,BERKSHIRE HATHAWAY,0.046282,0.069423,1,0,2,3,1
BERKSHIRE HATHAWAY,PPL,0.002493,0.00748,0,1,2,3,-1
PPL,BERKSHIRE HATHAWAY,0.004987,0.00748,1,0,2,3,1
BERKSHIRE HATHAWAY,PRUDENTIAL FINANCIAL,0.000247,0.000247,1,0,0,1,1
PRUDENTIAL FINANCIAL,BERKSHIRE HATHAWAY,0.0,0.000247,0,1,0,1,-1
BERKSHIRE HATHAWAY,PUBLIC SERVICE ENTERPRISE GROUP,0.000241,0.000963,0,1,1,2,-1
PUBLIC SERVICE ENTERPRISE GROUP,BERKSHIRE HATHAWAY,0.000722,0.000963,1,0,1,2,1
BERKSHIRE HATHAWAY,RAYTHEON,0.000124,0.000247,0,0,1,1,0
RAYTHEON,BERKSHIRE HATHAWAY,0.000124,0.000247,0,0,1,1,0
BERKSHIRE HATHAWAY,ROCKWELL COLLINS,0.091775,0.183549,0,0,1,1,0
ROCKWELL COLLINS,BERKSHIRE HATHAWAY,0.091775,0.183549,0,0,1,1,0
BERKSHIRE HATHAWAY,SOUTHERN,0.028859,0.069261,1,2,3,6,-1
SOUTHERN,BERKSHIRE HATHAWAY,0.040402,0.069261,2,1,3,6,1
BERKSHIRE HATHAWAY,SOUTHWEST AIRLINES,0.028247,0.084742,0,1,2,3,-1
SOUTHWEST AIRLINES,BERKSHIRE HATHAWAY,0.056495,0.084742,1,0,2,3,1
BERKSHIRE HATHAWAY,TEXTRON,0.24788,0.330507,1,0,1,2,1
TEXTRON,BERKSHIRE HATHAWAY,0.082627,0.330507,0,1,1,2,-1
BERKSHIRE HATHAWAY,UNION PACIFIC,0.071894,0.172547,0,2,10,12,-2
UNION PACIFIC,BERKSHIRE HATHAWAY,0.100652,0.172547,2,0,10,12,2
BERKSHIRE HATHAWAY,UNITED AIRLINES HOLDINGS,0.093108,0.186216,0,0,2,2,0
UNITED AIRLINES HOLDINGS,BERKSHIRE HATHAWAY,0.093108,0.186216,0,0,2,2,0
BERKSHIRE HATHAWAY,UNITED PARCEL SERVICE,0.292141,0.350569,4,0,2,6,4
UNITED PARCEL SERVICE,BERKSHIRE HATHAWAY,0.058428,0.350569,0,4,2,6,-4
BERKSHIRE HATHAWAY,UNITED STATES STEEL,0.014544,0.029089,0,0,2,2,0
UNITED STATES STEEL,BERKSHIRE HATHAWAY,0.014544,0.029089,0,0,2,2,0
BERKSHIRE HATHAWAY,UNITED TECHNOLOGIES,0.039806,0.039806,3,0,0,3,3
UNITED TECHNOLOGIES,BERKSHIRE HATHAWAY,0.0,0.039806,0,3,0,3,-3
BERKSHIRE HATHAWAY,WEC ENERGY GROUP,0.046586,0.046586,3,0,0,3,3
WEC ENERGY GROUP,BERKSHIRE HATHAWAY,0.0,0.046586,0,3,0,3,-3
BERKSHIRE HATHAWAY,WEYERHAEUSER,0.014063,0.070313,0,3,2,5,-3
WEYERHAEUSER,BERKSHIRE HATHAWAY,0.056251,0.070313,3,0,2,5,3
BERKSHIRE HATHAWAY,WILLIAMS,0.012593,0.025185,1,1,1,3,0
WILLIAMS,BERKSHIRE HATHAWAY,0.012593,0.025185,1,1,1,3,0
BERKSHIRE HATHAWAY,XCEL ENERGY,0.006976,0.069761,0,4,1,5,-4
XCEL ENERGY,BERKSHIRE HATHAWAY,0.062785,0.069761,4,0,1,5,4
BEST BUY,BLACKSTONE GROUP,0.0001,0.0001,1,0,0,1,1
BLACKSTONE GROUP,BEST BUY,0.0,0.0001,0,1,0,1,-1
BEST BUY,BOSTON SCIENTIFIC,0.0,0.002592,0,1,0,1,-1
BOSTON SCIENTIFIC,BEST BUY,0.002592,0.002592,1,0,0,1,1
BEST BUY,CAPITAL ONE FINANCIAL,0.027176,0.045294,1,0,4,5,1
CAPITAL ONE FINANCIAL,BEST BUY,0.018118,0.045294,0,1,4,5,-1
BEST BUY,CATERPILLAR,0.0,0.000716,0,2,0,2,-2
CATERPILLAR,BEST BUY,0.000716,0.000716,2,0,0,2,2
BEST BUY,CITIGROUP,0.048655,0.083409,1,0,5,6,1
CITIGROUP,BEST BUY,0.034754,0.083409,0,1,5,6,-1
BEST BUY,CITIZENS FINANCIAL GROUP,0.020076,0.026768,1,0,1,2,1
CITIZENS FINANCIAL GROUP,BEST BUY,0.006692,0.026768,0,1,1,2,-1
BEST BUY,COMCAST,0.002547,0.005094,0,0,1,1,0
COMCAST,BEST BUY,0.002547,0.005094,0,0,1,1,0
BEST BUY,CUMMINS,0.0,0.0001,0,1,0,1,-1
CUMMINS,BEST BUY,0.0001,0.0001,1,0,0,1,1
BEST BUY,DEERE,0.005061,0.010123,0,0,1,1,0
DEERE,BEST BUY,0.005061,0.010123,0,0,1,1,0
BEST BUY,DELTA AIR LINES,0.0,0.000166,0,1,0,1,-1
DELTA AIR LINES,BEST BUY,0.000166,0.000166,1,0,0,1,1
BEST BUY,DISCOVER FINANCIAL SERVICES,0.076589,0.114884,1,0,2,3,1
DISCOVER FINANCIAL SERVICES,BEST BUY,0.038295,0.114884,0,1,2,3,-1
BEST BUY,EBAY,4.5e-05,4.5e-05,1,0,0,1,1
EBAY,BEST BUY,0.0,4.5e-05,0,1,0,1,-1
BEST BUY,ELI LILLY,0.0,0.000468,0,1,0,1,-1
ELI LILLY,BEST BUY,0.000468,0.000468,1,0,0,1,1
BEST BUY,EXXONMOBIL,0.005094,0.005094,1,0,0,1,1
EXXONMOBIL,BEST BUY,0.0,0.005094,0,1,0,1,-1
BEST BUY,FEDEX,0.0,0.017081,0,2,0,2,-2
FEDEX,BEST BUY,0.017081,0.017081,2,0,0,2,2
BEST BUY,FISERV,0.002937,0.002937,1,0,0,1,1
FISERV,BEST BUY,0.0,0.002937,0,1,0,1,-1
BEST BUY,FORD,0.0,0.001515,0,4,0,4,-4
FORD,BEST BUY,0.001515,0.001515,4,0,0,4,4
BEST BUY,GENERAL MILLS,0.000646,0.001291,0,0,1,1,0
GENERAL MILLS,BEST BUY,0.000646,0.001291,0,0,1,1,0
BEST BUY,GENERAL MOTORS,0.0,0.000491,0,3,0,3,-3
GENERAL MOTORS,BEST BUY,0.000491,0.000491,3,0,0,3,3
BEST BUY,HALLIBURTON,0.000512,0.001024,0,0,1,1,0
HALLIBURTON,BEST BUY,0.000512,0.001024,0,0,1,1,0
BEST BUY,HARTFORD FINANCIAL SERVICES,0.006389,0.006389,1,0,0,1,1
HARTFORD FINANCIAL SERVICES,BEST BUY,0.0,0.006389,0,1,0,1,-1
BEST BUY,HOME DEPOT,0.03172,0.06344,0,0,3,3,0
HOME DEPOT,BEST BUY,0.03172,0.06344,0,0,3,3,0
BEST BUY,HONEYWELL INTERNATIONAL,5e-05,0.0001,0,0,1,1,0
HONEYWELL INTERNATIONAL,BEST BUY,5e-05,0.0001,0,0,1,1,0
BEST BUY,INTEL,0.0,0.001301,0,1,0,1,-1
INTEL,BEST BUY,0.001301,0.001301,1,0,0,1,1
BEST BUY,JPMORGAN CHASE & CO.,0.131933,0.1979,2,0,4,6,2
JPMORGAN CHASE & CO.,BEST BUY,0.065967,0.1979,0,2,4,6,-2
BEST BUY,KROGER,0.019522,0.019522,1,0,0,1,1
KROGER,BEST BUY,0.0,0.019522,0,1,0,1,-1
BEST BUY,L BRANDS,0.011021,0.022042,0,0,2,2,0
L BRANDS,BEST BUY,0.011021,0.022042,0,0,2,2,0
BEST BUY,LOWE'S,0.031368,0.044811,2,0,3,5,2
LOWE'S,BEST BUY,0.013443,0.044811,0,2,3,5,-2
BEST BUY,MASTERCARD,0.195047,0.390094,0,0,3,3,0
MASTERCARD,BEST BUY,0.195047,0.390094,0,0,3,3,0
BEST BUY,MICROSOFT,0.002547,0.005094,0,0,1,1,0
MICROSOFT,BEST BUY,0.002547,0.005094,0,0,1,1,0
BEST BUY,MOTOROLA SOLUTIONS,0.000824,0.001647,0,0,2,2,0
MOTOROLA SOLUTIONS,BEST BUY,0.000824,0.001647,0,0,2,2,0
BEST BUY,MUTUAL OF OMAHA INSURANCE,0.017432,0.034864,0,0,2,2,0
MUTUAL OF OMAHA INSURANCE,BEST BUY,0.017432,0.034864,0,0,2,2,0
BEST BUY,NATIONWIDE,0.004818,0.009637,0,0,2,2,0
NATIONWIDE,BEST BUY,0.004818,0.009637,0,0,2,2,0
BEST BUY,NAVIENT,0.027795,0.027795,2,0,0,2,2
NAVIENT,BEST BUY,0.0,0.027795,0,2,0,2,-2
BEST BUY,NIKE,0.005052,0.020206,0,1,1,2,-1
NIKE,BEST BUY,0.015155,0.020206,1,0,1,2,1
BEST BUY,NORFOLK SOUTHERN,0.0,0.000468,0,1,0,1,-1
NORFOLK SOUTHERN,BEST BUY,0.000468,0.000468,1,0,0,1,1
BEST BUY,PG&E,0.0,0.0001,0,1,0,1,-1
PG&E,BEST BUY,0.0001,0.0001,1,0,0,1,1
BEST BUY,PNC FINANCIAL SERVICES,0.003079,0.006159,0,0,2,2,0
PNC FINANCIAL SERVICES,BEST BUY,0.003079,0.006159,0,0,2,2,0
BEST BUY,PRUDENTIAL FINANCIAL,8.3e-05,0.000166,0,0,1,1,0
PRUDENTIAL FINANCIAL,BEST BUY,8.3e-05,0.000166,0,0,1,1,0
BEST BUY,QUALCOMM,0.011963,0.047851,1,3,0,4,-2
QUALCOMM,BEST BUY,0.035888,0.047851,3,1,0,4,2
BEST BUY,SOUTHERN,0.005133,0.010267,1,1,1,3,0
SOUTHERN,BEST BUY,0.005133,0.010267,1,1,1,3,0
BEST BUY,SOUTHWEST AIRLINES,0.0,0.000843,0,1,0,1,-1
SOUTHWEST AIRLINES,BEST BUY,0.000843,0.000843,1,0,0,1,1
BEST BUY,STATE FARM INSURANCE,0.000128,0.000513,0,1,1,2,-1
STATE FARM INSURANCE,BEST BUY,0.000384,0.000513,1,0,1,2,1
BEST BUY,SUPERVALU,0.050722,0.050722,3,0,0,3,3
SUPERVALU,BEST BUY,0.0,0.050722,0,3,0,3,-3
BEST BUY,TARGET,0.013637,0.020456,2,0,4,6,2
TARGET,BEST BUY,0.006819,0.020456,0,2,4,6,-2
BEST BUY,TIAA,8.3e-05,0.000166,0,0,1,1,0
TIAA,BEST BUY,8.3e-05,0.000166,0,0,1,1,0
BEST BUY,U.S. BANCORP,0.009332,0.013997,1,0,2,3,1
U.S. BANCORP,BEST BUY,0.004666,0.013997,0,1,2,3,-1
BEST BUY,UNION PACIFIC,0.0,0.002592,0,1,0,1,-1
UNION PACIFIC,BEST BUY,0.002592,0.002592,1,0,0,1,1
BEST BUY,UNITED AIRLINES HOLDINGS,0.0,0.016281,0,1,0,1,-1
UNITED AIRLINES HOLDINGS,BEST BUY,0.016281,0.016281,1,0,0,1,1
BEST BUY,UNITED PARCEL SERVICE,0.0,0.007931,0,1,0,1,-1
UNITED PARCEL SERVICE,BEST BUY,0.007931,0.007931,1,0,0,1,1
BEST BUY,UNITED TECHNOLOGIES,0.0,0.0001,0,1,0,1,-1
UNITED TECHNOLOGIES,BEST BUY,0.0001,0.0001,1,0,0,1,1
BEST BUY,USAA,0.025466,0.042444,1,0,4,5,1
USAA,BEST BUY,0.016978,0.042444,0,1,4,5,-1
BEST BUY,VISA,0.079485,0.158969,0,0,5,5,0
VISA,BEST BUY,0.079485,0.158969,0,0,5,5,0
BEST BUY,WASTE MANAGEMENT,0.030849,0.030849,1,0,0,1,1
WASTE MANAGEMENT,BEST BUY,0.0,0.030849,0,1,0,1,-1
BEST BUY,WELLS FARGO,0.055414,0.073885,2,0,2,4,2
WELLS FARGO,BEST BUY,0.018471,0.073885,0,2,2,4,-2
BIOGEN,BOSTON SCIENTIFIC,0.028932,0.057864,0,0,1,1,0
BOSTON SCIENTIFIC,BIOGEN,0.028932,0.057864,0,0,1,1,0
BIOGEN,CENTENE,0.029577,0.059155,0,0,1,1,0
CENTENE,BIOGEN,0.029577,0.059155,0,0,1,1,0
BIOGEN,CONOCOPHILLIPS,0.0,0.307739,0,1,0,1,-1
CONOCOPHILLIPS,BIOGEN,0.307739,0.307739,1,0,0,1,1
BIOGEN,ELI LILLY,0.04256,0.08512,0,0,3,3,0
ELI LILLY,BIOGEN,0.04256,0.08512,0,0,3,3,0
BIOGEN,GENERAL ELECTRIC,0.009587,0.019174,0,0,1,1,0
GENERAL ELECTRIC,BIOGEN,0.009587,0.019174,0,0,1,1,0
BIOGEN,HCA HEALTHCARE,0.057864,0.057864,1,0,0,1,1
HCA HEALTHCARE,BIOGEN,0.0,0.057864,0,1,0,1,-1
BIOGEN,JOHNSON & JOHNSON,0.017417,0.034835,0,0,4,4,0
JOHNSON & JOHNSON,BIOGEN,0.017417,0.034835,0,0,4,4,0
BIOGEN,MCKESSON,0.028932,0.057864,0,0,1,1,0
MCKESSON,BIOGEN,0.028932,0.057864,0,0,1,1,0
BIOGEN,MERCK,0.126962,0.253925,0,0,4,4,0
MERCK,BIOGEN,0.126962,0.253925,0,0,4,4,0
BIOGEN,STRYKER,0.02303,0.02303,1,0,0,1,1
STRYKER,BIOGEN,0.0,0.02303,0,1,0,1,-1
BIOGEN,TENET HEALTHCARE,0.057864,0.057864,1,0,0,1,1
TENET HEALTHCARE,BIOGEN,0.0,0.057864,0,1,0,1,-1
BIOGEN,TEXAS INSTRUMENTS,0.0,0.307739,0,1,0,1,-1
TEXAS INSTRUMENTS,BIOGEN,0.307739,0.307739,1,0,0,1,1
BLACKROCK,CAPITAL ONE FINANCIAL,0.00154,0.006159,0,1,1,2,-1
CAPITAL ONE FINANCIAL,BLACKROCK,0.004619,0.006159,1,0,1,2,1
BLACKROCK,CENTERPOINT ENERGY,0.008844,0.008844,2,0,0,2,2
CENTERPOINT ENERGY,BLACKROCK,0.0,0.008844,0,2,0,2,-2
BLACKROCK,CHARLES SCHWAB,0.0369,0.110701,0,1,2,3,-1
CHARLES SCHWAB,BLACKROCK,0.0738,0.110701,1,0,2,3,1
BLACKROCK,CHESAPEAKE ENERGY,0.002013,0.002685,1,0,1,2,1
CHESAPEAKE ENERGY,BLACKROCK,0.000671,0.002685,0,1,1,2,-1
BLACKROCK,CITIZENS FINANCIAL GROUP,0.003079,0.006159,0,0,2,2,0
CITIZENS FINANCIAL GROUP,BLACKROCK,0.003079,0.006159,0,0,2,2,0
BLACKROCK,DEERE,0.006198,0.024793,0,1,1,2,-1
DEERE,BLACKROCK,0.018595,0.024793,1,0,1,2,1
BLACKROCK,DUPONT DE NEMOURS,0.001342,0.002685,1,1,0,2,0
DUPONT DE NEMOURS,BLACKROCK,0.001342,0.002685,1,1,0,2,0
BLACKROCK,EDISON INTERNATIONAL,0.002685,0.002685,1,0,0,1,1
EDISON INTERNATIONAL,BLACKROCK,0.0,0.002685,0,1,0,1,-1
BLACKROCK,EXELON,0.002675,0.0107,0,1,1,2,-1
EXELON,BLACKROCK,0.008025,0.0107,1,0,1,2,1
BLACKROCK,GENERAL MILLS,0.001342,0.002685,0,0,2,2,0
GENERAL MILLS,BLACKROCK,0.001342,0.002685,0,0,2,2,0
BLACKROCK,GENWORTH FINANCIAL,0.0,0.324451,0,1,0,1,-1
GENWORTH FINANCIAL,BLACKROCK,0.324451,0.324451,1,0,0,1,1
BLACKROCK,GOLDMAN SACHS GROUP,0.007544,0.060351,0,3,1,4,-3
GOLDMAN SACHS GROUP,BLACKROCK,0.052807,0.060351,3,0,1,4,3
BLACKROCK,HARTFORD FINANCIAL SERVICES,0.049811,0.199244,0,2,2,4,-2
HARTFORD FINANCIAL SERVICES,BLACKROCK,0.149433,0.199244,2,0,2,4,2
BLACKROCK,JPMORGAN CHASE & CO.,0.05535,0.110701,1,1,0,2,0
JPMORGAN CHASE & CO.,BLACKROCK,0.05535,0.110701,1,1,0,2,0
BLACKROCK,LINCOLN NATIONAL,0.010376,0.041504,0,1,1,2,-1
LINCOLN NATIONAL,BLACKROCK,0.031128,0.041504,1,0,1,2,1
BLACKROCK,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.022551,0.112754,0,3,2,5,-3
MASSACHUSETTS MUTUAL LIFE INSURANCE,BLACKROCK,0.090203,0.112754,3,0,2,5,3
BLACKROCK,MUTUAL OF OMAHA INSURANCE,0.017747,0.035493,1,1,1,3,0
MUTUAL OF OMAHA INSURANCE,BLACKROCK,0.017747,0.035493,1,1,1,3,0
BLACKROCK,NCR,0.046995,0.093989,0,0,1,1,0
NCR,BLACKROCK,0.046995,0.093989,0,0,1,1,0
BLACKROCK,OCCIDENTAL PETROLEUM,0.00843,0.016859,0,0,2,2,0
OCCIDENTAL PETROLEUM,BLACKROCK,0.00843,0.016859,0,0,2,2,0
BLACKROCK,PEABODY ENERGY,0.056693,0.113385,0,0,2,2,0
PEABODY ENERGY,BLACKROCK,0.056693,0.113385,0,0,2,2,0
BLACKROCK,PNC FINANCIAL SERVICES,0.071288,0.285151,0,1,1,2,-1
PNC FINANCIAL SERVICES,BLACKROCK,0.213863,0.285151,1,0,1,2,1
BLACKROCK,PPG INDUSTRIES,0.003079,0.006159,0,0,1,1,0
PPG INDUSTRIES,BLACKROCK,0.003079,0.006159,0,0,1,1,0
BLACKROCK,PRINCIPAL FINANCIAL,0.006198,0.024793,0,2,2,4,-2
PRINCIPAL FINANCIAL,BLACKROCK,0.018595,0.024793,2,0,2,4,2
BLACKROCK,PRUDENTIAL FINANCIAL,0.014299,0.047663,0,2,3,5,-2
PRUDENTIAL FINANCIAL,BLACKROCK,0.033364,0.047663,2,0,3,5,2
BLACKROCK,RYDER SYSTEM,0.110701,0.110701,1,0,0,1,1
RYDER SYSTEM,BLACKROCK,0.0,0.110701,0,1,0,1,-1
BLACKROCK,TIAA,0.019085,0.076339,0,2,2,4,-2
TIAA,BLACKROCK,0.057254,0.076339,2,0,2,4,2
BLACKROCK,U.S. BANCORP,0.0,0.006159,0,1,0,1,-1
U.S. BANCORP,BLACKROCK,0.006159,0.006159,1,0,0,1,1
BLACKROCK,USAA,0.0,0.051546,0,1,0,1,-1
USAA,BLACKROCK,0.051546,0.051546,1,0,0,1,1
BLACKROCK,WELLS FARGO,0.001342,0.002685,1,1,1,3,0
WELLS FARGO,BLACKROCK,0.001342,0.002685,1,1,1,3,0
BLACKSTONE GROUP,BOEING,0.0,0.016281,0,1,0,1,-1
BOEING,BLACKSTONE GROUP,0.016281,0.016281,1,0,0,1,1
BLACKSTONE GROUP,BOSTON SCIENTIFIC,0.001472,0.004416,0,1,2,3,-1
BOSTON SCIENTIFIC,BLACKSTONE GROUP,0.002944,0.004416,1,0,2,3,1
BLACKSTONE GROUP,BRISTOL-MYERS SQUIBB,0.040861,0.081723,0,0,3,3,0
BRISTOL-MYERS SQUIBB,BLACKSTONE GROUP,0.040861,0.081723,0,0,3,3,0
BLACKSTONE GROUP,CALPINE,0.0,0.084698,0,1,0,1,-1
CALPINE,BLACKSTONE GROUP,0.084698,0.084698,1,0,0,1,1
BLACKSTONE GROUP,CAPITAL ONE FINANCIAL,0.0001,0.0001,1,0,0,1,1
CAPITAL ONE FINANCIAL,BLACKSTONE GROUP,0.0,0.0001,0,1,0,1,-1
BLACKSTONE GROUP,CATERPILLAR,0.0,0.001917,0,2,0,2,-2
CATERPILLAR,BLACKSTONE GROUP,0.001917,0.001917,2,0,0,2,2
BLACKSTONE GROUP,CHESAPEAKE ENERGY,0.0,0.017576,0,1,0,1,-1
CHESAPEAKE ENERGY,BLACKSTONE GROUP,0.017576,0.017576,1,0,0,1,1
BLACKSTONE GROUP,CHEVRON,0.0,0.000617,0,1,0,1,-1
CHEVRON,BLACKSTONE GROUP,0.000617,0.000617,1,0,0,1,1
BLACKSTONE GROUP,CIGNA,0.0,0.003964,0,1,0,1,-1
CIGNA,BLACKSTONE GROUP,0.003964,0.003964,1,0,0,1,1
BLACKSTONE GROUP,CITIGROUP,0.006795,0.02718,0,1,1,2,-1
CITIGROUP,BLACKSTONE GROUP,0.020385,0.02718,1,0,1,2,1
BLACKSTONE GROUP,CONOCOPHILLIPS,5e-05,0.0001,0,0,1,1,0
CONOCOPHILLIPS,BLACKSTONE GROUP,5e-05,0.0001,0,0,1,1,0
BLACKSTONE GROUP,CUMMINS,0.0,0.001917,0,2,0,2,-2
CUMMINS,BLACKSTONE GROUP,0.001917,0.001917,2,0,0,2,2
BLACKSTONE GROUP,DELTA AIR LINES,0.0,0.084698,0,1,0,1,-1
DELTA AIR LINES,BLACKSTONE GROUP,0.084698,0.084698,1,0,0,1,1
BLACKSTONE GROUP,DUKE ENERGY,0.0,0.002066,0,1,0,1,-1
DUKE ENERGY,BLACKSTONE GROUP,0.002066,0.002066,1,0,0,1,1
BLACKSTONE GROUP,DUPONT DE NEMOURS,0.011624,0.017436,1,0,2,3,1
DUPONT DE NEMOURS,BLACKSTONE GROUP,0.005812,0.017436,0,1,2,3,-1
BLACKSTONE GROUP,EDISON INTERNATIONAL,0.0,0.001301,0,1,0,1,-1
EDISON INTERNATIONAL,BLACKSTONE GROUP,0.001301,0.001301,1,0,0,1,1
BLACKSTONE GROUP,ELI LILLY,0.00041,0.001641,0,1,1,2,-1
ELI LILLY,BLACKSTONE GROUP,0.00123,0.001641,1,0,1,2,1
BLACKSTONE GROUP,EMERSON ELECTRIC,0.000342,0.000342,1,0,0,1,1
EMERSON ELECTRIC,BLACKSTONE GROUP,0.0,0.000342,0,1,0,1,-1
BLACKSTONE GROUP,ENTERGY,0.0,0.000166,0,1,0,1,-1
ENTERGY,BLACKSTONE GROUP,0.000166,0.000166,1,0,0,1,1
BLACKSTONE GROUP,FIRSTENERGY,0.0,0.004066,0,1,0,1,-1
FIRSTENERGY,BLACKSTONE GROUP,0.004066,0.004066,1,0,0,1,1
BLACKSTONE GROUP,FORD,0.0,0.001917,0,2,0,2,-2
FORD,BLACKSTONE GROUP,0.001917,0.001917,2,0,0,2,2
BLACKSTONE GROUP,GENERAL ELECTRIC,0.000173,0.000347,0,0,1,1,0
GENERAL ELECTRIC,BLACKSTONE GROUP,0.000173,0.000347,0,0,1,1,0
BLACKSTONE GROUP,GENERAL MILLS,0.002715,0.005431,1,1,0,2,0
GENERAL MILLS,BLACKSTONE GROUP,0.002715,0.005431,1,1,0,2,0
BLACKSTONE GROUP,GENERAL MOTORS,0.000479,0.001917,0,1,1,2,-1
GENERAL MOTORS,BLACKSTONE GROUP,0.001438,0.001917,1,0,1,2,1
BLACKSTONE GROUP,GENWORTH FINANCIAL,0.001028,0.00137,1,0,1,2,1
GENWORTH FINANCIAL,BLACKSTONE GROUP,0.000343,0.00137,0,1,1,2,-1
BLACKSTONE GROUP,GOLDMAN SACHS GROUP,0.0,0.071891,0,1,0,1,-1
GOLDMAN SACHS GROUP,BLACKSTONE GROUP,0.071891,0.071891,1,0,0,1,1
BLACKSTONE GROUP,HCA HEALTHCARE,0.005276,0.010552,1,1,0,2,0
HCA HEALTHCARE,BLACKSTONE GROUP,0.005276,0.010552,1,1,0,2,0
BLACKSTONE GROUP,HONEYWELL INTERNATIONAL,0.000147,0.000882,0,2,1,3,-2
HONEYWELL INTERNATIONAL,BLACKSTONE GROUP,0.000735,0.000882,2,0,1,3,2
BLACKSTONE GROUP,HUMANA,0.000617,0.000617,1,0,0,1,1
