source,target,weight
3M,CARDINAL HEALTH,0.008081775334821427
3M,CENTENE,0.010552329155924479
3M,CVS HEALTH,0.004541508750651042
3M,GENERAL ELECTRIC,0.025185228552594866
ABBOTT LABORATORIES,LAND O'LAKES,0.21375000000000005
ABBOTT LABORATORIES,LUMEN TECHNOLOGIES,0.06375
ABBVIE,AMGEN,0.32947897505826584
ABBVIE,APPLIED MATERIALS,0.24987500000000004
ABBVIE,BEST BUY,0.15000000000000002
ABBVIE,BOEING,0.011187362755019853
ABBVIE,BORGWARNER,0.21375000000000005
ABBVIE,BRISTOL-MYERS SQUIBB,0.03618354621970373
ABBVIE,CATERPILLAR,0.288564875
ABBVIE,CBS,0.006158905162530628
ABBVIE,CIGNA,0.08026828370279494
ABBVIE,CITIGROUP,0.21375000000000005
ABBVIE,COSTCO,0.15000000000000002
ABBVIE,CVS HEALTH,0.01055595664383855
ABBVIE,DEERE,0.12290468750000001
ABBVIE,DELL TECHNOLOGIES,0.3137501035525949
ABBVIE,EXXONMOBIL,0.3244505174657766
ABBVIE,FACEBOOK,0.30773928314732146
ABBVIE,FIFTH THIRD BANCORP,0.21375000000000005
ABBVIE,GENERAL ELECTRIC,0.3137501035525949
ABBVIE,GENWORTH FINANCIAL,0.2729046875
ABBVIE,GOLDMAN SACHS GROUP,0.24987500000000004
ABBVIE,HARTFORD FINANCIAL SERVICES,0.32947897505826584
ABBVIE,HONEYWELL INTERNATIONAL,0.32947897505826584
ABBVIE,HUNTSMAN,0.24987500000000004
ABBVIE,INTERNATIONAL PAPER,0.2996575078125
ABBVIE,JOHNSON & JOHNSON,0.11922807952747586
ABBVIE,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.2729046875
ABBVIE,METLIFE,0.21375000000000005
ABBVIE,MICROSOFT,0.30773928314732146
ABBVIE,NATIONWIDE,0.30773928314732146
ABBVIE,NEXTERA ENERGY,0.15000000000000002
ABBVIE,ORACLE,0.24987500000000004
ABBVIE,OWENS-ILLINOIS,0.15000000000000002
ABBVIE,PPG INDUSTRIES,0.1496575078125
ABBVIE,PRUDENTIAL FINANCIAL,0.32947897505826584
ABBVIE,RITE AID,0.24987500000000004
ABBVIE,S&P GLOBAL,0.21375000000000005
