client_name,lob_id,report_uuid,bill_id,amount
PFIZER,d506a0ef-5871-508d-b10e-65025882c537,00133493-76eb-40c6-bfc0-88f4b78160f8,hr7749-116,80000.0
SOUTHWEST AIRLINES,73dab50f-c542-59ce-9753-b575848a2800,002c338f-d21c-444f-b4f1-770282d85843,hr1108-116,30000.0
SOUTHWEST AIRLINES,73dab50f-c542-59ce-9753-b575848a2800,002c338f-d21c-444f-b4f1-770282d85843,hr1171-116,30000.0
SOUTHWEST AIRLINES,73dab50f-c542-59ce-9753-b575848a2800,002c338f-d21c-444f-b4f1-770282d85843,hr2-116,30000.0
SOUTHWEST AIRLINES,73dab50f-c542-59ce-9753-b575848a2800,002c338f-d21c-444f-b4f1-770282d85843,s472-116,30000.0
AMAZON,757b1dd5-98a8-566e-b63e-f92704cc31cf,006b6e06-916d-47fc-979d-43d0e5a4845d,hr2296-116,50000.0
AMAZON,757b1dd5-98a8-566e-b63e-f92704cc31cf,006b6e06-916d-47fc-979d-43d0e5a4845d,hr2376-116,50000.0
AMAZON,757b1dd5-98a8-566e-b63e-f92704cc31cf,006b6e06-916d-47fc-979d-43d0e5a4845d,s1895-116,50000.0
WALMART,c4198b7b-e3d6-5418-979f-bf3aa2eae40a,00707335-8a87-4823-9a4c-08c5d4a00191,hr1499-116,1880000.0
WALMART,c4198b7b-e3d6-5418-979f-bf3aa2eae40a,00707335-8a87-4823-9a4c-08c5d4a00191,hr965-116,1880000.0
WALMART,c4198b7b-e3d6-5418-979f-bf3aa2eae40a,00707335-8a87-4823-9a4c-08c5d4a00191,s724-116,1880000.0
APPLE,8332b478-ce52-5aad-a76c-95143248fa94,008a3286-d6d5-4601-afe3-f4c4361785fc,hr7178-116,1640000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,hr3630-116,80000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,s1895-116,80000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,hr1398-116,80000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,hr1865-116,80000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,hr3439-116,80000.0
UNITED HEALTH GROUP,8d131ee8-e4a4-5ba6-b592-78f3a98803a8,00b2b443-016d-490f-ad0b-c159ff921374,s172-116,80000.0
UNION PACIFIC,7ba77bc0-e43d-5dcc-a8ca-cef4b6e8062a,00bbf8bb-d0ff-42a9-bef9-98223b985db4,hr1748-116,20000.0
UNION PACIFIC,7ba77bc0-e43d-5dcc-a8ca-cef4b6e8062a,00bbf8bb-d0ff-42a9-bef9-98223b985db4,hr2-116,20000.0
UNION PACIFIC,7ba77bc0-e43d-5dcc-a8ca-cef4b6e8062a,00bbf8bb-d0ff-42a9-bef9-98223b985db4,hr2449-116,20000.0
WALMART,c4198b7b-e3d6-5418-979f-bf3aa2eae40a,00d54e70-1902-4038-a728-90aa9c77d250,hr748-116,90000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,00e96d98-9020-49f1-8d44-44cdfc0f751b,hr133-116,50000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,00e96d98-9020-49f1-8d44-44cdfc0f751b,s4116-116,50000.0
MOLINA HEALTHCARE,4dbd4747-5f37-5162-b67d-a753484922c2,00f07a76-93b2-4c9d-a924-da890d1ac8ab,hr6201-116,30000.0
MGM RESORTS INTERNATIONAL,ae1ce15d-98bf-5ed3-8245-c3be8c08f0ae,00f0fdf3-9946-4731-95df-0235a2c4c3fa,hr1-116,50000.0
MGM RESORTS INTERNATIONAL,ae1ce15d-98bf-5ed3-8245-c3be8c08f0ae,00f0fdf3-9946-4731-95df-0235a2c4c3fa,s3548-116,50000.0
HARLEY-DAVIDSON,4e41735b-32de-5042-85b2-e7043c835ef7,00fbefb8-af8b-44ac-b243-e792a880642a,hr2-116,
HARLEY-DAVIDSON,4e41735b-32de-5042-85b2-e7043c835ef7,00fbefb8-af8b-44ac-b243-e792a880642a,hr5234-116,
ORACLE,6a25af3c-eb54-5d83-b20c-84cdfe766b0b,00ff7bbb-128d-46d7-91c4-ac9accd94c8c,hres575-116,90000.0
ORACLE,6a25af3c-eb54-5d83-b20c-84cdfe766b0b,00ff7bbb-128d-46d7-91c4-ac9accd94c8c,s1790-116,90000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,010331a6-1226-4c44-8aad-a33e97c8e5b5,hr5545-116,670000.0
DUKE ENERGY,cd049c80-93cc-5d58-87e9-5c4b0af1dded,010331a6-1226-4c44-8aad-a33e97c8e5b5,s1201-116,670000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr1865-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr3055-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr4378-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr3-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr6074-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr6201-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr6800-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,s2543-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,s3013-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,s3548-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,hr259-116,80000.0
GILEAD SCIENCES,75b0811f-f6c8-5cc4-81ce-474a646201e9,010834e2-9277-4447-8c6b-35949e29c80a,s3129-116,80000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,010a8347-cdc9-4a0c-a667-345417d2a40e,hr1668-116,60000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,010a8347-cdc9-4a0c-a667-345417d2a40e,s734-116,60000.0
INTEL,3e54f727-549c-5ab3-9073-522a811520e7,010a8347-cdc9-4a0c-a667-345417d2a40e,hr2985-116,60000.0
ALPHABET,dab56bcc-1b97-5583-95a7-ce6b773c0434,0121a9c5-ae9a-468f-b4f0-5dff30f7f9ad,hr1-116,60000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,012d7751-9843-4a8b-b3c1-fa4113b1b446,hr4813-116,60000.0
CISCO SYSTEMS,21a76293-27dd-59b7-a1c3-f5c60a87ae24,014d8837-059e-417e-b5e4-61c7a355b442,hr4998-116,60000.0
DELTA AIR LINES,ccf77b34-a052-57df-81a3-4c3728f285c8,0159bb62-d6b2-4ea3-ae34-286ce58b4b0c,hr133-116,50000.0
DELTA AIR LINES,ccf77b34-a052-57df-81a3-4c3728f285c8,0159bb62-d6b2-4ea3-ae34-286ce58b4b0c,hr8345-116,50000.0
DELTA AIR LINES,ccf77b34-a052-57df-81a3-4c3728f285c8,0159bb62-d6b2-4ea3-ae34-286ce58b4b0c,s4634-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr2103-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr2208-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr3630-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr3632-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr4166-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr515-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr748-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,hr861-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,s1026-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,s1112-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,s2198-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,s2341-116,50000.0
SOUTHWEST AIRLINES,8dc5fee0-99cd-5785-9270-776c8be48636,015a2d3e-f27e-4325-954d-1f069700c4d7,s684-116,50000.0
S&P GLOBAL,d07c61ac-9d51-51d5-ae2c-cb2277c00174,015d04ba-209b-428f-99b1-b8f03bb925fc,hr1406-116,70000.0
S&P GLOBAL,d07c61ac-9d51-51d5-ae2c-cb2277c00174,015d04ba-209b-428f-99b1-b8f03bb925fc,s1953-116,70000.0
S&P GLOBAL,d07c61ac-9d51-51d5-ae2c-cb2277c00174,0176bc38-ddcf-42ce-be45-4813bc2d2b2a,hr1-116,70000.0
ADOBE,032eb75f-7def-5db9-a2b9-5882b2699f81,0183403b-a1a0-49b0-b276-d9439d0ae31b,hr1079-116,340000.0
ADOBE,032eb75f-7def-5db9-a2b9-5882b2699f81,0183403b-a1a0-49b0-b276-d9439d0ae31b,s435-116,340000.0
AMGEN,f376ba3e-312b-5741-be90-75830b096da8,0193bfa8-3780-4010-8d17-e72469e9c6ca,hr6930-116,60000.0
INTUIT,04816dea-1f67-58d8-9346-2c6c3757c884,019f991a-0223-46f8-b210-cf584a9b1788,hr133-116,50000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1815-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1862-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,s603-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1224-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1832-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1007-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1439-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1993-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,hr1994-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,s321-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,s322-116,970000.0
NORTHWESTERN MUTUAL,d8a6cba1-5054-5b7b-8048-90a617379a08,01ba5c07-21d5-4969-ae48-bc706353c7d0,s972-116,970000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr1994-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr1175-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr4509-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s2589-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr1498-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr1642-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr1854-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr2084-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr2111-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr2339-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr2411-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr293-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr3942-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr4425-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,hr4742-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1048-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1253-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1258-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1541-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1832-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s1965-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s2463-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s2517-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s2519-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s616-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s655-116,3030000.0
ALTRIA GROUP,4e98e4ee-d79b-5a90-a279-4af28a28930a,01bc6236-c956-4519-b801-5f505b4a07de,s9-116,3030000.0
CHARLES SCHWAB,c95ba990-5417-55fe-8f4e-ff56552c3ff6,01bfa797-60f4-40ad-94af-081b7fdefc6a,s3111-116,30000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,hr3224-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,hr3772-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,hr5238-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,hr7574-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,hr7956-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s2543-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s2955-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s3343-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s3468-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s4473-116,850000.0
GENERAL ELECTRIC,7863cc7e-ac6e-5c37-bbb4-0cfec78ef9f7,01e87f44-4e1d-42be-8026-dd77c67c1eb4,s551-116,850000.0
LAS VEGAS SANDS,5ba97d59-eb3c-5cdf-b958-34c108cbd8da,01ee75b1-518a-4141-a3a8-c757dbf90fe6,hr6-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1725-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1869-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr748-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,s3995-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,s604-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,s684-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,s803-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1006-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1096-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1101-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1289-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1423-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1644-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1668-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1860-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr1954-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr2-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr3710-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr3763-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr3994-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4127-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4194-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4461-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4462-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4463-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4856-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr4978-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr5926-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr5928-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6394-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6395-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6456-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6474-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6488-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6563-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6624-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6723-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6800-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6814-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6866-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr6881-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7022-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7160-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7302-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7310-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7333-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7334-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7335-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7337-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7344-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7350-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7352-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7353-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7355-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7357-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7359-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7360-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7362-116,50000.0
AT&T,904efbd2-594d-5052-8ae1-9a21cf69bb10,01f2f4d3-8e77-4aa6-ac93-42d54238cc9b,hr7363-116,50000.0
