uniq_id,fortune_name,issue_code,amount,amount_allocated,year,congress
0D110523-A110-4F16-817D-44696C448DDD,NRG ENERGY,ENV,530000.0,265000.0,2012,112
0D110523-A110-4F16-817D-44696C448DDD,NRG ENERGY,ENG,530000.0,265000.0,2012,112
0DDBA9F2-F09F-473F-8373-1DDA598972F2,MASSACHUSETTS MUTUAL LIFE INSURANCE,TAX,1730000.0,346000.0,2012,112
0DDBA9F2-F09F-473F-8373-1DDA598972F2,MASSACHUSETTS MUTUAL LIFE INSURANCE,HCR,1730000.0,346000.0,2012,112
0DDBA9F2-F09F-473F-8373-1DDA598972F2,MASSACHUSETTS MUTUAL LIFE INSURANCE,FIN,1730000.0,346000.0,2012,112
0DDBA9F2-F09F-473F-8373-1DDA598972F2,MASSACHUSETTS MUTUAL LIFE INSURANCE,RET,1730000.0,346000.0,2012,112
0DDBA9F2-F09F-473F-8373-1DDA598972F2,MASSACHUSETTS MUTUAL LIFE INSURANCE,INS,1730000.0,346000.0,2012,112
0E405D80-FE51-4BA2-B146-30A4331F2A7C,BLACKSTONE GROUP,LAW,10000.0,10000.0,2012,112
12B2141F-894E-4A45-AE3B-F7EE9A4F859F,BOSTON SCIENTIFIC,TAX,370000.0,74000.0,2012,112
12B2141F-894E-4A45-AE3B-F7EE9A4F859F,BOSTON SCIENTIFIC,CPI,370000.0,74000.0,2012,112
12B2141F-894E-4A45-AE3B-F7EE9A4F859F,BOSTON SCIENTIFIC,HCR,370000.0,74000.0,2012,112
12B2141F-894E-4A45-AE3B-F7EE9A4F859F,BOSTON SCIENTIFIC,EDU,370000.0,74000.0,2012,112
12B2141F-894E-4A45-AE3B-F7EE9A4F859F,BOSTON SCIENTIFIC,BUD,370000.0,74000.0,2012,112
15DD7E9D-380A-4F32-BA0F-6C08F1B06507,MCKESSON,HCR,40000.0,20000.0,2012,112
15DD7E9D-380A-4F32-BA0F-6C08F1B06507,MCKESSON,MMM,40000.0,20000.0,2012,112
26AC1860-1EFA-4C5E-BC2F-142FC725ABDD,BLACKSTONE GROUP,MMM,60000.0,60000.0,2012,112
28BB7BFB-5433-48D6-96AC-91263DD2F0B4,CAMPBELL SOUP,TRD,10000.0,2500.0,2012,112
28BB7BFB-5433-48D6-96AC-91263DD2F0B4,CAMPBELL SOUP,FOO,10000.0,2500.0,2012,112
28BB7BFB-5433-48D6-96AC-91263DD2F0B4,CAMPBELL SOUP,AGR,10000.0,2500.0,2012,112
28BB7BFB-5433-48D6-96AC-91263DD2F0B4,CAMPBELL SOUP,ENG,10000.0,2500.0,2012,112
28D7DA66-F7F7-458D-83B7-0B2A5108E407,INTERPUBLIC GROUP,POS,20000.0,20000.0,2012,112
29087A02-2174-4DB7-8F02-A178F38428EB,AVIS BUDGET GROUP,TRA,60000.0,60000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,TAX,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,FOR,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,AER,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,SCI,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,TRD,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,HCR,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,DEF,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,AVI,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,BUD,2340000.0,234000.0,2012,112
31439359-92F6-4C18-8B4D-A1856C06C6DD,RAYTHEON,HOM,2340000.0,234000.0,2012,112
31507D27-AE0C-48E1-BF7B-32DA81B5BC3F,NORTHERN TRUST,BAN,170000.0,170000.0,2012,112
01A25169-511E-4760-A820-EADCF9A5C53D,DEVON ENERGY,FUE,220000.0,220000.0,2011,112
C7A4259E-9E41-4F10-BA0C-D6AAEBB10619,BLACKSTONE GROUP,TAX,10000.0,5000.0,2012,112
C7A4259E-9E41-4F10-BA0C-D6AAEBB10619,BLACKSTONE GROUP,FIN,10000.0,5000.0,2012,112
CD78465F-29A3-45EC-8EE4-88D70F84F3EB,RAYTHEON,BUD,10000.0,3333.3333333333335,2012,112
