company,rank,bill_number,total_amount,budget_fraction
CITIGROUP,10,S.967,257221.85,0.024451
CITIGROUP,11,H.R.1838,257221.85,0.024451
CITIGROUP,12,H.R.1573,257221.85,0.024451
CITIGROUP,13,S.575,218333.33,0.020754
CITIGROUP,14,H.R.1859,202614.81,0.01926
CITIGROUP,15,H.R.1136,202614.81,0.01926
CITIGROUP,16,H.R.1667,202614.81,0.01926
CITIGROUP,17,H.R.1315,202614.81,0.01926
CITIGROUP,18,S.1469,184444.07,0.017533
CITIGROUP,19,S.913,184444.07,0.017533
CITIGROUP,20,S.1434,184444.07,0.017533
CITIGROUP,21,H.R.2586,184444.07,0.017533
CITIGROUP,22,H.R.2779,184444.07,0.017533
CITIGROUP,23,S.1535,184444.07,0.017533
CITIGROUP,24,S.1408,184444.07,0.017533
CITIGROUP,25,H.R.2577,184444.07,0.017533
CITIGROUP,26,H.R.1351,145555.56,0.013836
CITIGROUP,27,H.R.3283,140740.37,0.013378
CITIGROUP,28,S.413,140740.37,0.013378
CITIGROUP,29,S.1619,140740.37,0.013378
CITIGROUP,30,H.R.3156,140740.37,0.013378
CITIZENS FINANCIAL GROUP,1,S.575,565000.0,0.455645
CITIZENS FINANCIAL GROUP,2,H.R.1081,200833.33,0.161962
CITIZENS FINANCIAL GROUP,3,H.R.2586,105833.33,0.085349
CITIZENS FINANCIAL GROUP,4,H.R.3283,105833.33,0.085349
CITIZENS FINANCIAL GROUP,5,H.R.4307,76666.67,0.061828
CITIZENS FINANCIAL GROUP,6,S.2099,76666.67,0.061828
CITIZENS FINANCIAL GROUP,7,S.3394,76666.67,0.061828
CMS ENERGY,1,S.398,29901.23,0.012009
CMS ENERGY,2,H.R.174,29901.23,0.012009
CMS ENERGY,3,S.629,29901.23,0.012009
CMS ENERGY,4,S.609,29901.23,0.012009
CMS ENERGY,5,S.559,29901.23,0.012009
CMS ENERGY,6,S.493,29901.23,0.012009
CMS ENERGY,7,S.482,29901.23,0.012009
CMS ENERGY,8,S.4,29901.23,0.012009
CMS ENERGY,9,S.298,29901.23,0.012009
CMS ENERGY,10,S.28,29901.23,0.012009
CMS ENERGY,11,S.231,29901.23,0.012009
CMS ENERGY,12,S.228,29901.23,0.012009
CMS ENERGY,13,S.21,29901.23,0.012009
CMS ENERGY,14,S.164,29901.23,0.012009
CMS ENERGY,15,H.R.607,29901.23,0.012009
CMS ENERGY,16,H.R.668,29901.23,0.012009
CMS ENERGY,17,H.R.674,29901.23,0.012009
CMS ENERGY,18,H.R.750,29901.23,0.012009
CMS ENERGY,19,H.R.76,29901.23,0.012009
CMS ENERGY,20,H.R.901,29901.23,0.012009
CMS ENERGY,21,H.R.908,29901.23,0.012009
CMS ENERGY,22,H.R.909,29901.23,0.012009
CMS ENERGY,23,H.R.910,29901.23,0.012009
CMS ENERGY,24,H.R.199,29901.23,0.012009
CMS ENERGY,25,H.R.97,29901.23,0.012009
CMS ENERGY,26,H.R.1380,29901.23,0.012009
CMS ENERGY,27,S.89,29901.23,0.012009
CMS ENERGY,28,H.R.10,29901.23,0.012009
CMS ENERGY,29,H.R.1136,29901.23,0.012009
CMS ENERGY,30,H.R.153,29901.23,0.012009
COCA-COLA,1,H.R.1864,2087320.7,0.329749
COCA-COLA,2,H.R.4281,1115126.2,0.176165
COCA-COLA,3,S.3485,972194.5,0.153585
COCA-COLA,4,S.2,575000.0,0.090837
COCA-COLA,5,S.3,575000.0,0.090837
COCA-COLA,6,H.R.2750,335126.2,0.052942
COCA-COLA,7,H.R.4128,335126.2,0.052942
COCA-COLA,8,S.2091,335126.2,0.052942
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.3012,688166.67,0.352906
COGNIZANT TECHNOLOGY SOLUTIONS,2,H.R.1834,282333.33,0.144786
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.2017,282333.33,0.144786
COGNIZANT TECHNOLOGY SOLUTIONS,4,H.R.1636,224833.33,0.115299
COGNIZANT TECHNOLOGY SOLUTIONS,5,H.R.2735,224833.33,0.115299
COGNIZANT TECHNOLOGY SOLUTIONS,6,H.R.6429,43333.33,0.022222
COLGATE-PALMOLIVE,1,S.3804,420000.0,0.446809
COLGATE-PALMOLIVE,2,S.968,395000.0,0.420213
COLGATE-PALMOLIVE,3,H.R.3261,125000.0,0.132979
COMCAST,1,S.911,1472510.53,0.043386
COMCAST,2,S.1572,1237748.63,0.036469
COMCAST,3,H.R.2596,1237748.63,0.036469
COMCAST,4,H.R.1981,1181260.53,0.034804
COMCAST,5,H.R.2434,1100162.42,0.032415
COMCAST,6,H.R.654,1017790.84,0.029988
COMCAST,7,S.1308,946498.63,0.027887
COMCAST,8,H.R.1136,920054.65,0.027108
COMCAST,9,S.21,920054.65,0.027108
COMCAST,10,S.413,920054.65,0.027108
COMCAST,11,S.372,920054.65,0.027108
COMCAST,12,H.R.911,899750.0,0.02651
COMCAST,13,H.CON.RES.127,843455.88,0.024851
COMCAST,14,S.522,800317.81,0.02358
COMCAST,15,H.R.1074,671942.72,0.019798
COMCAST,16,S.1151,629054.65,0.018534
COMCAST,17,S.1207,629054.65,0.018534
COMCAST,18,H.R.2096,629054.65,0.018534
COMCAST,19,H.R.1707,629054.65,0.018534
COMCAST,20,H.R.1841,629054.65,0.018534
COMCAST,21,S.968,629054.65,0.018534
COMCAST,22,S.3454,608750.0,0.017936
COMCAST,23,S.2063,552205.88,0.01627
COMCAST,24,H.R.96,525761.9,0.015491
COMCAST,25,S.297,525761.9,0.015491
COMCAST,26,H.R.166,525761.9,0.015491
COMCAST,27,S.74,525761.9,0.015491
COMCAST,28,S.155,428586.21,0.012628
COMCAST,29,S.28,427969.7,0.01261
COMCAST,30,H.R.1439,427969.7,0.01261
COMMUNITY HEALTH SYSTEMS,1,H.R.3590,95000.0,0.5
CONOCOPHILLIPS,1,H.R.4173,2173756.07,0.089013
CONOCOPHILLIPS,2,S.2,1922966.73,0.078743
CONOCOPHILLIPS,3,H.R.104,1828772.29,0.074886
CONOCOPHILLIPS,4,H.R.908,1755200.86,0.071873
CONOCOPHILLIPS,5,H.R.901,1755200.86,0.071873
CONOCOPHILLIPS,6,S.5,909141.86,0.037228
CONOCOPHILLIPS,7,S.412,889809.0,0.036437
CONOCOPHILLIPS,8,H.R.5175,889809.0,0.036437
CONOCOPHILLIPS,9,S.473,865391.86,0.035437
CONOCOPHILLIPS,10,S.275,865391.86,0.035437
CONOCOPHILLIPS,11,S.940,865391.86,0.035437
CONOCOPHILLIPS,12,S.4,632704.36,0.025908
CONOCOPHILLIPS,13,S.2008,588954.36,0.024117
CONOCOPHILLIPS,14,H.R.2010,588954.36,0.024117
CONOCOPHILLIPS,15,H.R.2021,588954.36,0.024117
CONOCOPHILLIPS,16,S.2204,418555.21,0.017139
CONOCOPHILLIPS,17,H.R.3101,393758.93,0.016124
CONOCOPHILLIPS,18,S.3,393758.93,0.016124
CONOCOPHILLIPS,19,S.365,347899.25,0.014246
CONOCOPHILLIPS,20,H.R.1938,347899.25,0.014246
CONOCOPHILLIPS,21,S.1400,347899.25,0.014246
CONOCOPHILLIPS,22,H.R.2838,326881.94,0.013385
CONOCOPHILLIPS,23,H.R.3308,276437.5,0.01132
CONOCOPHILLIPS,24,S.1932,276437.5,0.01132
CONOCOPHILLIPS,25,H.R.6156,250789.33,0.01027
CONOCOPHILLIPS,26,H.R.6182,250789.33,0.01027
CONOCOPHILLIPS,27,H.R.6031,250789.33,0.01027
CONOCOPHILLIPS,28,H.R.5872,250789.33,0.01027
CONOCOPHILLIPS,29,H.R.1229,241055.11,0.009871
CONOCOPHILLIPS,30,H.R.1230,241055.11,0.009871
CONSOLIDATED EDISON,1,H.R.3091,60899.75,0.057534
CONSOLIDATED EDISON,2,S.1647,50583.96,0.047788
CONSOLIDATED EDISON,3,H.R.1136,42614.04,0.040259
CONSOLIDATED EDISON,4,S.413,42614.04,0.040259
CONSOLIDATED EDISON,5,S.21,42614.04,0.040259
CONSOLIDATED EDISON,6,S.1342,42614.04,0.040259
CONSOLIDATED EDISON,7,H.R.76,42614.04,0.040259
CONSOLIDATED EDISON,8,S.2151,26191.02,0.024744
CONSOLIDATED EDISON,9,H.R.3765,23947.37,0.022624
CONSOLIDATED EDISON,10,H.R.174,23947.37,0.022624
CONSOLIDATED EDISON,11,H.R.668,23947.37,0.022624
CONSOLIDATED EDISON,12,S.3414,21316.02,0.020138
CONSOLIDATED EDISON,13,H.R.5325,18666.67,0.017635
CONSOLIDATED EDISON,14,S.3412,18666.67,0.017635
CONSOLIDATED EDISON,15,S.3295,18666.67,0.017635
CONSOLIDATED EDISON,16,S.1000,18666.67,0.017635
CONSOLIDATED EDISON,17,H.R.3626,18666.67,0.017635
CONSOLIDATED EDISON,18,S.2146,18536.88,0.017512
CONSOLIDATED EDISON,19,H.RES.778,18285.71,0.017275
CONSOLIDATED EDISON,20,S.3402,18285.71,0.017275
CONSOLIDATED EDISON,21,H.R.3834,18285.71,0.017275
CONSOLIDATED EDISON,22,S.3342,18285.71,0.017275
CONSOLIDATED EDISON,23,H.R.4257,18285.71,0.017275
CONSOLIDATED EDISON,24,H.R.2096,18285.71,0.017275
CONSOLIDATED EDISON,25,H.R.6683,18285.71,0.017275
CONSOLIDATED EDISON,26,H.R.4017,13631.58,0.012878
CONSOLIDATED EDISON,27,S.1285,13631.58,0.012878
CONSOLIDATED EDISON,28,H.R.3901,13631.58,0.012878
CONSOLIDATED EDISON,29,H.R.3768,13631.58,0.012878
CONSOLIDATED EDISON,30,S.2161,13631.58,0.012878
CORNING,1,H.R.1380,236738.1,0.124599
CORNING,2,H.R.1749,236738.1,0.124599
CORNING,3,H.R.2401,236738.1,0.124599
CORNING,4,S.972,236738.1,0.124599
CORNING,5,H.R.2735,198166.67,0.104298
CORNING,6,S.911,92738.1,0.04881
CORNING,7,H.R.5487,68000.0,0.035789
CORNING,8,H.R.5488,68000.0,0.035789
CORNING,9,S.1863,68000.0,0.035789
CORNING,10,S.2374,68000.0,0.035789
CORNING,11,S.2461,68000.0,0.035789
CORNING,12,H.R.1343,66666.67,0.035088
CSX,1,S.158,454592.56,0.05045
CSX,2,S.371,454592.56,0.05045
CSX,3,S.49,454592.56,0.05045
CSX,4,S.493,354326.03,0.039323
CSX,5,H.R.910,354326.03,0.039323
CSX,6,S.672,330234.79,0.036649
CSX,7,H.R.721,330234.79,0.036649
CSX,8,H.R.2273,330234.79,0.036649
CSX,9,H.R.801,309451.95,0.034342
CSX,10,H.R.763,309451.95,0.034342
CSX,11,H.R.2250,278875.83,0.030949
CSX,12,S.1392,278875.83,0.030949
CSX,13,S.301,254208.09,0.028212
CSX,14,H.R.2401,229968.25,0.025521
CSX,15,S.936,229968.25,0.025521
CSX,16,S.747,185094.18,0.020541
CSX,17,S.876,185094.18,0.020541
CSX,18,H.R.1574,185094.18,0.020541
CSX,19,H.R.12,178609.3,0.019822
CSX,20,S.1660,178609.3,0.019822
CSX,21,S.2240,173861.71,0.019295
CSX,22,S.J.RES.37,173861.71,0.019295
CSX,23,H.R.4196,173861.71,0.019295
CSX,24,H.R.3674,173861.71,0.019295
CSX,25,H.R.304,156373.08,0.017354
CSX,26,H.R.3409,145140.61,0.016107
CSX,27,H.R.2887,133735.22,0.014842
CSX,28,H.R.2983,133735.22,0.014842
CSX,29,S.1525,133735.22,0.014842
CSX,30,H.R.2091,129850.31,0.014411
CUMMINS,1,H.R.910,296378.11,0.063836
CUMMINS,2,S.482,296378.11,0.063836
CUMMINS,3,S.1866,163079.18,0.035125
CUMMINS,4,H.R.4310,163079.18,0.035125
CUMMINS,5,H.R.942,163079.18,0.035125
CUMMINS,6,H.R.1380,159892.11,0.034439
CUMMINS,7,S.231,136486.0,0.029397
CUMMINS,8,H.R.3533,119630.49,0.025767
CUMMINS,9,S.3285,116355.56,0.025061
CUMMINS,10,S.3254,116355.56,0.025061
CUMMINS,11,S.1619,113110.65,0.024363
CUMMINS,12,S.2028,97760.74,0.021056
CUMMINS,13,H.R.6156,95467.15,0.020562
CUMMINS,14,S.3521,95467.15,0.020562
CUMMINS,15,H.R.2219,92280.08,0.019876
CUMMINS,16,H.R.2354,92280.08,0.019876
CUMMINS,17,S.1253,92280.08,0.019876
CUMMINS,18,H.R.1540,92280.08,0.019876
CUMMINS,19,H.R.1610,92222.24,0.019863
CUMMINS,20,H.R.3012,72906.86,0.015703
CUMMINS,21,S.952,70410.33,0.015165
CUMMINS,22,H.R.1842,70410.33,0.015165
CUMMINS,23,H.R.7,67612.03,0.014563
CUMMINS,24,S.365,53777.57,0.011583
CUMMINS,25,H.R.5972,51037.11,0.010993
CUMMINS,26,H.R.6091,51037.11,0.010993
CUMMINS,27,H.R.5856,51037.11,0.010993
CUMMINS,28,H.R.5325,51037.11,0.010993
CUMMINS,29,S.2465,51037.11,0.010993
CUMMINS,30,S.2322,51037.11,0.010993
CVS HEALTH,1,H.R.979,1465695.81,0.074726
CVS HEALTH,2,S.1058,1292849.66,0.065914
CVS HEALTH,3,H.R.1409,1292849.66,0.065914
CVS HEALTH,4,H.R.1839,1292849.66,0.065914
CVS HEALTH,5,H.R.1946,1292849.66,0.065914
CVS HEALTH,6,H.R.1971,1292849.66,0.065914
CVS HEALTH,7,S.1207,967294.1,0.049316
CVS HEALTH,8,S.1151,967294.1,0.049316
CVS HEALTH,9,S.1789,933547.98,0.047595
CVS HEALTH,10,H.R.4215,933547.98,0.047595
CVS HEALTH,11,H.R.1841,656936.27,0.033493
CVS HEALTH,12,H.R.2577,656936.27,0.033493
CVS HEALTH,13,H.R.2119,536464.65,0.027351
CVS HEALTH,14,H.R.605,532147.83,0.027131
CVS HEALTH,15,S.312,532147.83,0.027131
CVS HEALTH,16,H.R.654,532147.83,0.027131
CVS HEALTH,17,S.164,364794.89,0.018598
CVS HEALTH,18,S.575,364794.89,0.018598
CVS HEALTH,19,S.89,364794.89,0.018598
CVS HEALTH,20,H.R.674,364794.89,0.018598
CVS HEALTH,21,H.R.1081,364794.89,0.018598
CVS HEALTH,22,H.R.1206,364794.89,0.018598
CVS HEALTH,23,H.R.4,272294.89,0.013882
CVS HEALTH,24,S.18,272294.89,0.013882
CVS HEALTH,25,S.72,272294.89,0.013882
CVS HEALTH,26,S.1368,259852.94,0.013248
CVS HEALTH,27,S.1408,259852.94,0.013248
CVS HEALTH,28,S.1535,259852.94,0.013248
CVS HEALTH,29,H.R.2529,259852.94,0.013248
CVS HEALTH,30,H.R.524,99448.74,0.00507
DANAHER,1,S.2091,70000.0,1.0
DARDEN RESTAURANTS,1,H.R.1265,482678.57,0.176805
DARDEN RESTAURANTS,2,S.687,482678.57,0.176805
DARDEN RESTAURANTS,3,S.496,267250.0,0.097894
DARDEN RESTAURANTS,4,H.R.3729,256678.57,0.094021
DARDEN RESTAURANTS,5,H.R.2082,192678.57,0.070578
DARDEN RESTAURANTS,6,H.R.2164,180000.0,0.065934
DARDEN RESTAURANTS,7,S.1196,180000.0,0.065934
DARDEN RESTAURANTS,8,S.166,146011.9,0.053484
DARDEN RESTAURANTS,9,H.R.1081,110000.0,0.040293
DARDEN RESTAURANTS,10,S.575,110000.0,0.040293
DARDEN RESTAURANTS,11,H.R.3098,104761.9,0.038374
DARDEN RESTAURANTS,12,S.1980,46666.67,0.017094
DARDEN RESTAURANTS,13,S.J.RES.36,46666.67,0.017094
DARDEN RESTAURANTS,14,H.R.6200,41428.57,0.015175
DARDEN RESTAURANTS,15,H.R.2483,41250.0,0.01511
DARDEN RESTAURANTS,16,H.R.4296,41250.0,0.01511
DAVITA,1,H.R.3590,2380000.0,0.623363
DAVITA,2,H.R.1540,375000.0,0.098219
DEAN FOODS,1,H.R.763,295000.0,0.216117
DEAN FOODS,2,H.R.3062,237500.0,0.173993
DEAN FOODS,3,S.747,215000.0,0.157509
DEAN FOODS,4,H.R.6083,160000.0,0.117216
DEAN FOODS,5,H.R.3372,137500.0,0.100733
DEAN FOODS,6,S.3240,130000.0,0.095238
DEAN FOODS,7,H.R.2751,80000.0,0.058608
DEAN FOODS,8,H.R.4,80000.0,0.058608
DEERE,1,H.R.843,425295.17,0.153039
DEERE,2,H.R.763,425295.17,0.153039
DEERE,3,H.R.1938,282987.48,0.101831
DEERE,4,H.R.1967,282987.48,0.101831
DEERE,5,H.R.2072,282987.48,0.101831
DEERE,6,S.747,219580.88,0.079014
DEERE,7,H.R.2112,142464.29,0.051265
DEERE,8,S.1547,140523.19,0.050566
DEERE,9,H.R.6109,42398.19,0.015257
DEERE,10,H.R.6169,42398.19,0.015257
DEERE,11,H.R.5974,42398.19,0.015257
DEERE,12,H.R.2541,42398.19,0.015257
DEERE,13,S.1369,42398.19,0.015257
DEERE,14,S.2374,42398.19,0.015257
DEERE,15,S.3240,42398.19,0.015257
DEERE,16,S.3521,42398.19,0.015257
DEERE,17,H.R.749,42398.19,0.015257
DELTA AIR LINES,1,H.R.3011,277412.85,0.049362
DELTA AIR LINES,2,S.1546,277412.85,0.049362
DELTA AIR LINES,3,H.R.3116,277412.85,0.049362
DELTA AIR LINES,4,S.1956,249077.85,0.04432
DELTA AIR LINES,5,H.R.729,243876.2,0.043394
DELTA AIR LINES,6,H.R.712,243876.2,0.043394
DELTA AIR LINES,7,H.R.5855,210094.81,0.037383
DELTA AIR LINES,8,S.3216,210094.81,0.037383
DELTA AIR LINES,9,H.R.6028,210094.81,0.037383
DELTA AIR LINES,10,H.R.4350,210094.81,0.037383
DELTA AIR LINES,11,S.340,180345.29,0.03209
DELTA AIR LINES,12,S.223,180345.29,0.03209
DELTA AIR LINES,13,H.R.658,180345.29,0.03209
DELTA AIR LINES,14,H.R.1034,180345.29,0.03209
DELTA AIR LINES,15,H.R.2072,173271.95,0.030831
DELTA AIR LINES,16,S.3542,146563.9,0.026079
DELTA AIR LINES,17,H.R.4310,146563.9,0.026079
DELTA AIR LINES,18,H.R.970,141362.25,0.025153
DELTA AIR LINES,19,H.R.3123,130848.95,0.023283
DELTA AIR LINES,20,H.R.2594,130848.95,0.023283
DELTA AIR LINES,21,S.1547,130848.95,0.023283
DELTA AIR LINES,22,H.R.1079,113027.25,0.020112
DELTA AIR LINES,23,H.R.2017,109741.04,0.019527
DELTA AIR LINES,24,H.R.2219,109741.04,0.019527
DELTA AIR LINES,25,S.1913,102513.95,0.018241
DELTA AIR LINES,26,H.R.3632,102513.95,0.018241
DELTA AIR LINES,27,S.1918,102513.95,0.018241
DELTA AIR LINES,28,H.R.2553,70758.0,0.01259
DELTA AIR LINES,29,S.1549,67318.04,0.011978
DELTA AIR LINES,30,S.1596,67318.04,0.011978
DEVON ENERGY,1,H.R.1084,240000.0,0.154839
DEVON ENERGY,2,H.R.1204,240000.0,0.154839
DEVON ENERGY,3,S.587,240000.0,0.154839
DEVON ENERGY,4,H.R.2766,155000.0,0.1
DEVON ENERGY,5,S.1215,155000.0,0.1
DEVON ENERGY,6,S.1932,140000.0,0.090323
DISCOVER FINANCIAL SERVICES,1,H.R.1121,492083.33,0.146019
DISCOVER FINANCIAL SERVICES,2,H.R.1315,492083.33,0.146019
DISCOVER FINANCIAL SERVICES,3,H.R.1667,492083.33,0.146019
DISCOVER FINANCIAL SERVICES,4,H.R.2028,362083.33,0.107443
DISCOVER FINANCIAL SERVICES,5,H.R.4014,209583.33,0.062191
DISCOVER FINANCIAL SERVICES,6,S.1102,209583.33,0.062191
DISCOVER FINANCIAL SERVICES,7,H.R.4173,180000.0,0.053412
DISCOVER FINANCIAL SERVICES,8,S.3127,180000.0,0.053412
DISCOVER FINANCIAL SERVICES,9,S.2099,176250.0,0.0523
DISCOVER FINANCIAL SERVICES,10,S.2280,109583.33,0.032517
DISCOVER FINANCIAL SERVICES,11,S.1191,80000.0,0.023739
DISCOVER FINANCIAL SERVICES,12,S.2030,63333.33,0.018793
DISCOVER FINANCIAL SERVICES,13,S.3085,63333.33,0.018793
DISCOVER FINANCIAL SERVICES,14,S.3452,63333.33,0.018793
DISCOVER FINANCIAL SERVICES,15,H.R.4041,33333.33,0.009891
DISCOVER FINANCIAL SERVICES,16,S.3461,33333.33,0.009891
DISH NETWORK,1,H.R.2482,238333.33,0.20028
DISH NETWORK,2,S.911,238333.33,0.20028
DOLLAR GENERAL,1,H.R.2082,330000.0,0.375
DOLLAR GENERAL,2,H.R.3179,215000.0,0.244318
DOLLAR GENERAL,3,S.1832,215000.0,0.244318
DOLLAR GENERAL,4,H.R.3094,30000.0,0.034091
DOLLAR GENERAL,5,S.3217,25000.0,0.028409
DOLLAR GENERAL,6,S.AMDT.3932,25000.0,0.028409
DOLLAR GENERAL,7,S.575,13333.33,0.015152
DOLLAR GENERAL,8,S.782,13333.33,0.015152
DOLLAR GENERAL,9,S.AMDT.392,13333.33,0.015152
DOMINION ENERGY,1,S.512,206952.38,0.059986
DOMINION ENERGY,2,S.275,132111.11,0.038293
DOMINION ENERGY,3,H.R.2273,125285.71,0.036315
DOMINION ENERGY,4,H.R.1705,125285.71,0.036315
DOMINION ENERGY,5,H.R.1242,113222.22,0.032818
DOMINION ENERGY,6,H.R.909,113222.22,0.032818
DOMINION ENERGY,7,S.1321,109730.16,0.031806
DOMINION ENERGY,8,H.R.668,109730.16,0.031806
DOMINION ENERGY,9,H.R.174,109730.16,0.031806
DOMINION ENERGY,10,H.R.2054,109730.16,0.031806
DOMINION ENERGY,11,S.21,109730.16,0.031806
DOMINION ENERGY,12,S.1394,109730.16,0.031806
DOMINION ENERGY,13,S.1342,109730.16,0.031806
DOMINION ENERGY,14,S.1320,109730.16,0.031806
DOMINION ENERGY,15,S.1000,109730.16,0.031806
DOMINION ENERGY,16,H.R.2068,109730.16,0.031806
DOMINION ENERGY,17,S.963,109730.16,0.031806
DOMINION ENERGY,18,S.89,97222.22,0.02818
DOMINION ENERGY,19,S.493,97222.22,0.02818
DOMINION ENERGY,20,S.164,97222.22,0.02818
DOMINION ENERGY,21,H.R.4024,74841.27,0.021693
DOMINION ENERGY,22,H.R.4025,74841.27,0.021693
DOMINION ENERGY,23,H.R.3408,74841.27,0.021693
DOMINION ENERGY,24,S.2146,74841.27,0.021693
DOMINION ENERGY,25,H.R.2779,58174.6,0.016862
DOMINION ENERGY,26,H.R.3527,58174.6,0.016862
DOMINION ENERGY,27,H.R.2682,58174.6,0.016862
DOMINION ENERGY,28,H.R.2845,34888.89,0.010113
DOMINION ENERGY,29,H.R.2937,34888.89,0.010113
DOMINION ENERGY,30,H.R.2250,34888.89,0.010113
DTE ENERGY,1,S.49,73449.16,0.02524
DTE ENERGY,2,S.587,67659.69,0.023251
DTE ENERGY,3,H.R.1084,56517.32,0.019422
DTE ENERGY,4,S.298,55278.73,0.018996
DTE ENERGY,5,H.R.910,55278.73,0.018996
DTE ENERGY,6,H.R.674,55278.73,0.018996
DTE ENERGY,7,H.R.607,55278.73,0.018996
DTE ENERGY,8,S.275,55278.73,0.018996
DTE ENERGY,9,S.28,55278.73,0.018996
DTE ENERGY,10,S.609,55278.73,0.018996
DTE ENERGY,11,H.R.2273,53428.28,0.01836
DTE ENERGY,12,S.948,53428.28,0.01836
DTE ENERGY,13,S.734,53428.28,0.01836
DTE ENERGY,14,S.164,49626.56,0.017054
DTE ENERGY,15,S.89,49626.56,0.017054
DTE ENERGY,16,S.1351,44791.91,0.015392
DTE ENERGY,17,S.1320,44791.91,0.015392
DTE ENERGY,18,H.R.1380,42285.91,0.014531
DTE ENERGY,19,H.R.3626,39301.72,0.013506
DTE ENERGY,20,H.R.3091,39301.72,0.013506
DTE ENERGY,21,S.1647,39301.72,0.013506
DTE ENERGY,22,S.493,35500.0,0.012199
DTE ENERGY,23,S.4,35500.0,0.012199
DTE ENERGY,24,S.21,35500.0,0.012199
DTE ENERGY,25,H.R.10,35500.0,0.012199
DTE ENERGY,26,S.482,35500.0,0.012199
DTE ENERGY,27,H.R.174,35500.0,0.012199
DTE ENERGY,28,S.158,35500.0,0.012199
DTE ENERGY,29,H.R.4273,33649.54,0.011563
DTE ENERGY,30,H.R.2682,33649.54,0.011563
DUKE ENERGY,1,S.49,262035.45,0.015342
DUKE ENERGY,2,S.21,262035.45,0.015342
DUKE ENERGY,3,H.R.910,262035.45,0.015342
DUKE ENERGY,4,H.R.607,253042.16,0.014815
DUKE ENERGY,5,S.609,232841.62,0.013632
DUKE ENERGY,6,S.482,229725.48,0.01345
DUKE ENERGY,7,H.R.2273,214205.26,0.012541
DUKE ENERGY,8,S.948,214205.26,0.012541
DUKE ENERGY,9,H.R.10,207177.66,0.01213
DUKE ENERGY,10,S.734,201638.89,0.011806
DUKE ENERGY,11,H.R.2401,197841.62,0.011583
DUKE ENERGY,12,S.629,187434.07,0.010974
DUKE ENERGY,13,H.R.2068,177842.62,0.010412
DUKE ENERGY,14,H.R.1685,176527.78,0.010335
DUKE ENERGY,15,S.89,170815.03,0.010001
DUKE ENERGY,16,S.164,170815.03,0.010001
DUKE ENERGY,17,H.R.2054,170104.14,0.009959
DUKE ENERGY,18,H.R.674,157984.84,0.00925
DUKE ENERGY,19,H.R.1705,157537.77,0.009224
DUKE ENERGY,20,H.R.97,154313.08,0.009035
DUKE ENERGY,21,S.559,154313.08,0.009035
DUKE ENERGY,22,H.R.909,154313.08,0.009035
DUKE ENERGY,23,S.28,154313.08,0.009035
DUKE ENERGY,24,H.R.76,154313.08,0.009035
DUKE ENERGY,25,H.R.174,154313.08,0.009035
DUKE ENERGY,26,S.398,154313.08,0.009035
DUKE ENERGY,27,H.R.1380,154313.08,0.009035
DUKE ENERGY,28,H.R.1136,154313.08,0.009035
DUKE ENERGY,29,S.4,154313.08,0.009035
DUKE ENERGY,30,H.R.301,154313.08,0.009035
DUPONT DE NEMOURS,1,S.49,353171.58,0.036382
DUPONT DE NEMOURS,2,S.825,343194.67,0.035354
DUPONT DE NEMOURS,3,S.473,343194.67,0.035354
DUPONT DE NEMOURS,4,H.R.942,343194.67,0.035354
DUPONT DE NEMOURS,5,H.R.2112,310237.35,0.031959
DUPONT DE NEMOURS,6,H.R.1439,306270.77,0.031551
DUPONT DE NEMOURS,7,H.R.1864,296293.86,0.030523
DUPONT DE NEMOURS,8,S.1619,267731.67,0.02758
DUPONT DE NEMOURS,9,H.R.2735,267731.67,0.02758
DUPONT DE NEMOURS,10,S.1577,267731.67,0.02758
DUPONT DE NEMOURS,11,H.R.901,267731.67,0.02758
DUPONT DE NEMOURS,12,H.R.3261,204183.88,0.021034
DUPONT DE NEMOURS,13,S.1866,204183.88,0.021034
DUPONT DE NEMOURS,14,S.968,204183.88,0.021034
DUPONT DE NEMOURS,15,H.R.2682,204183.88,0.021034
DUPONT DE NEMOURS,16,H.R.1693,196506.41,0.020243
DUPONT DE NEMOURS,17,H.R.908,196506.41,0.020243
DUPONT DE NEMOURS,18,S.2151,146688.26,0.015111
DUPONT DE NEMOURS,19,H.R.4257,146688.26,0.015111
DUPONT DE NEMOURS,20,H.R.4263,146688.26,0.015111
DUPONT DE NEMOURS,21,H.R.4281,146688.26,0.015111
DUPONT DE NEMOURS,22,S.2091,146688.26,0.015111
DUPONT DE NEMOURS,23,S.183,146688.26,0.015111
DUPONT DE NEMOURS,24,H.R.1610,139010.79,0.01432
DUPONT DE NEMOURS,25,H.R.1573,139010.79,0.01432
DUPONT DE NEMOURS,26,S.1346,121043.41,0.012469
DUPONT DE NEMOURS,27,S.2075,113730.94,0.011716
DUPONT DE NEMOURS,28,S.727,113730.94,0.011716
DUPONT DE NEMOURS,29,S.1203,109764.36,0.011307
DUPONT DE NEMOURS,30,H.R.2892,109764.36,0.011307
DXC TECHNOLOGY,1,S.164,277467.53,0.089161
DXC TECHNOLOGY,2,H.R.674,277467.53,0.089161
DXC TECHNOLOGY,3,S.413,277467.53,0.089161
DXC TECHNOLOGY,4,S.89,277467.53,0.089161
