company,rank,bill_number,total_amount,budget_fraction
BALL,22,S.4664,7333.33,0.004215
BALL,23,H.R.5305,2777.78,0.001596
BALL,24,S.2610,2777.78,0.001596
BALL,25,H.R.4346,1833.33,0.001054
BALL,26,S.4900,1833.33,0.001054
BALL,27,H.R.6833,1833.33,0.001054
BALL,28,H.R.6119,1111.11,0.000639
BALL,29,S.3023,1111.11,0.000639
BALL,30,S.1605,1111.11,0.000639
BANK OF AMERICA,1,H.R.4277,445000.0,0.108537
BANK OF AMERICA,2,S.4543,355000.0,0.086585
BANK OF AMERICA,3,H.R.3076,355000.0,0.086585
BANK OF AMERICA,4,S.4356,355000.0,0.086585
BANK OF AMERICA,5,H.R.4616,267500.0,0.065244
BANK OF AMERICA,6,H.R.5911,242500.0,0.059146
BANK OF AMERICA,7,S.1720,240000.0,0.058537
BANK OF AMERICA,8,H.R.5440,207500.0,0.05061
BANK OF AMERICA,9,S.4674,140000.0,0.034146
BANK OF AMERICA,10,H.R.8874,140000.0,0.034146
BANK OF AMERICA,11,S.3600,115000.0,0.028049
BANK OF AMERICA,12,S.3844,115000.0,0.028049
BANK OF AMERICA,13,H.R.2954,90000.0,0.021951
BANK OF AMERICA,14,H.R.848,83333.33,0.020325
BANK OF AMERICA,15,S.985,83333.33,0.020325
BANK OF AMERICA,16,S.2875,55000.0,0.013415
BANK OF AMERICA,17,S.2491,55000.0,0.013415
BANK OF AMERICA,18,H.R.5491,55000.0,0.013415
BANK OF NEW YORK MELLON,1,S.2155,605000.0,0.2713
BANK OF NEW YORK MELLON,2,S.3548,515000.0,0.230942
BANK OF NEW YORK MELLON,3,H.R.4616,343333.33,0.153961
BANK OF NEW YORK MELLON,4,H.R.1996,300000.0,0.134529
BANK OF NEW YORK MELLON,5,S.547,233333.33,0.104634
BAXTER INTERNATIONAL,1,H.R.19,590555.56,0.133913
BAXTER INTERNATIONAL,2,H.R.3,590555.56,0.133913
BAXTER INTERNATIONAL,3,S.2025,590555.56,0.133913
BAXTER INTERNATIONAL,4,S.2164,590555.56,0.133913
BAXTER INTERNATIONAL,5,H.R.7053,265555.56,0.060217
BAXTER INTERNATIONAL,6,S.3792,265555.56,0.060217
BAXTER INTERNATIONAL,7,H.R.1330,178023.81,0.040368
BAXTER INTERNATIONAL,8,H.R.315,178023.81,0.040368
BAXTER INTERNATIONAL,9,S.748,178023.81,0.040368
BAXTER INTERNATIONAL,10,S.965,178023.81,0.040368
BAXTER INTERNATIONAL,11,H.R.5331,172222.22,0.039053
BAXTER INTERNATIONAL,12,H.R.7178,172222.22,0.039053
BAXTER INTERNATIONAL,13,H.RES.1177,172222.22,0.039053
BAXTER INTERNATIONAL,14,H.R.4502,72023.81,0.016332
BAXTER INTERNATIONAL,15,S.3062,2500.0,0.000567
BECTON DICKINSON,1,H.R.4128,1450000.0,0.421512
BECTON DICKINSON,2,S.2209,710000.0,0.206395
BECTON DICKINSON,3,S.4760,425000.0,0.123547
BECTON DICKINSON,4,H.R.2631,365000.0,0.106105
BECTON DICKINSON,5,H.R.2461,180000.0,0.052326
BECTON DICKINSON,6,S.1089,180000.0,0.052326
BECTON DICKINSON,7,S.2290,130000.0,0.037791
BERKSHIRE HATHAWAY,1,S.700,235372.06,0.023178
BERKSHIRE HATHAWAY,2,H.R.1845,235372.06,0.023178
BERKSHIRE HATHAWAY,3,H.R.867,235372.06,0.023178
BERKSHIRE HATHAWAY,4,S.955,235372.06,0.023178
BERKSHIRE HATHAWAY,5,H.R.158,235372.06,0.023178
BERKSHIRE HATHAWAY,6,S.545,235372.06,0.023178
BERKSHIRE HATHAWAY,7,H.R.1812,235372.06,0.023178
BERKSHIRE HATHAWAY,8,S.899,235372.06,0.023178
BERKSHIRE HATHAWAY,9,H.R.7776,219166.67,0.021582
BERKSHIRE HATHAWAY,10,S.1931,213800.46,0.021054
BERKSHIRE HATHAWAY,11,S.1852,177594.29,0.017488
BERKSHIRE HATHAWAY,12,H.R.2900,177594.29,0.017488
BERKSHIRE HATHAWAY,13,H.R.2937,177594.29,0.017488
BERKSHIRE HATHAWAY,14,S.1789,177594.29,0.017488
BERKSHIRE HATHAWAY,15,S.1465,177594.29,0.017488
BERKSHIRE HATHAWAY,16,H.R.3409,177594.29,0.017488
BERKSHIRE HATHAWAY,17,H.R.3528,177594.29,0.017488
BERKSHIRE HATHAWAY,18,S.2016,177594.29,0.017488
BERKSHIRE HATHAWAY,19,S.1500,177594.29,0.017488
BERKSHIRE HATHAWAY,20,S.2377,177594.29,0.017488
BERKSHIRE HATHAWAY,21,S.1732,177594.29,0.017488
BERKSHIRE HATHAWAY,22,H.R.6854,151666.67,0.014935
BERKSHIRE HATHAWAY,23,H.R.2289,145213.33,0.0143
BERKSHIRE HATHAWAY,24,H.R.1597,120000.0,0.011817
BERKSHIRE HATHAWAY,25,H.R.5771,115667.88,0.01139
BERKSHIRE HATHAWAY,26,S.3268,89417.88,0.008805
BERKSHIRE HATHAWAY,27,S.3262,89417.88,0.008805
BERKSHIRE HATHAWAY,28,S.3580,89417.88,0.008805
BERKSHIRE HATHAWAY,29,S.1017,76687.17,0.007552
BERKSHIRE HATHAWAY,30,S.627,76687.17,0.007552
BEST BUY,1,H.R.842,415819.74,0.142404
BEST BUY,2,S.337,415819.74,0.142404
BEST BUY,3,H.R.1314,292486.4,0.100167
BEST BUY,4,S.441,292486.4,0.100167
BEST BUY,5,S.3431,263333.33,0.090183
BEST BUY,6,H.R.5374,152486.4,0.052221
BEST BUY,7,H.R.5502,152486.4,0.052221
BEST BUY,8,S.1843,152486.4,0.052221
BEST BUY,9,S.936,152486.4,0.052221
BEST BUY,10,H.R.7053,128041.96,0.04385
BEST BUY,11,S.3792,128041.96,0.04385
BEST BUY,12,H.R.8874,40769.23,0.013962
BEST BUY,13,S.4674,40769.23,0.013962
BIOGEN,1,H.R.19,1397510.1,0.176231
BIOGEN,2,H.R.3,1172510.1,0.147858
BIOGEN,3,S.2543,1172510.1,0.147858
BIOGEN,4,H.R.7667,400454.55,0.050499
BIOGEN,5,S.3129,370555.56,0.046728
BIOGEN,6,H.CON.RES.11,261666.67,0.032997
BIOGEN,7,H.R.4373,225000.0,0.028373
BIOGEN,8,H.R.2883,175454.55,0.022125
BIOGEN,9,H.R.2884,175454.55,0.022125
BIOGEN,10,H.R.2891,175454.55,0.022125
BIOGEN,11,H.R.2873,175454.55,0.022125
BIOGEN,12,S.2891,175454.55,0.022125
BIOGEN,13,H.R.6179,134000.0,0.016898
BIOGEN,14,H.R.2869,108888.89,0.013731
BIOGEN,15,S.1427,108888.89,0.013731
BIOGEN,16,H.R.2855,108888.89,0.013731
BIOGEN,17,H.R.2815,108888.89,0.013731
BIOGEN,18,S.4348,85454.55,0.010776
BLACKROCK,1,H.R.2954,874500.0,0.196959
BLACKROCK,2,S.5064,874500.0,0.196959
BLACKROCK,3,H.R.4262,704500.0,0.158671
BLACKROCK,4,S.4241,612000.0,0.137838
BLACKROCK,5,H.R.2594,560000.0,0.126126
BLACKROCK,6,H.R.8521,258000.0,0.058108
BLACKSTONE GROUP,1,H.R.4996,99000.0,0.09322
BLACKSTONE GROUP,2,H.R.6641,90000.0,0.084746
BLACKSTONE GROUP,3,S.3262,27000.0,0.025424
BLACKSTONE GROUP,4,S.3580,18000.0,0.016949
BOEING,1,S.919,865118.24,0.032757
BOEING,2,S.420,865118.24,0.032757
BOEING,3,H.R.5430,865118.24,0.032757
BOEING,4,H.R.748,865118.24,0.032757
BOEING,5,S.3548,865118.24,0.032757
BOEING,6,H.R.842,865118.24,0.032757
BOEING,7,S.516,865118.24,0.032757
BOEING,8,H.R.1339,865118.24,0.032757
BOEING,9,H.R.5305,615840.74,0.023318
BOEING,10,H.R.2954,592302.51,0.022427
BOEING,11,S.1704,592302.51,0.022427
BOEING,12,S.128,515680.03,0.019526
BOEING,13,H.R.5541,490174.07,0.01856
BOEING,14,H.R.4380,490174.07,0.01856
BOEING,15,S.2263,418156.17,0.015833
BOEING,16,S.749,418156.17,0.015833
BOEING,17,S.1770,418156.17,0.015833
BOEING,18,S.1169,418156.17,0.015833
BOEING,19,H.R.1304,418156.17,0.015833
BOEING,20,H.R.3440,418156.17,0.015833
BOEING,21,H.R.3524,418156.17,0.015833
BOEING,22,H.R.5891,383299.07,0.014513
BOEING,23,H.R.4301,383299.07,0.014513
BOEING,24,S.3525,383299.07,0.014513
BOEING,25,H.R.5781,383299.07,0.014513
BOEING,26,H.R.6789,374944.17,0.014197
BOEING,27,S.3905,374944.17,0.014197
BOEING,28,H.R.5450,374944.17,0.014197
BOEING,29,S.4353,314581.12,0.011911
BOEING,30,H.R.6270,314581.12,0.011911
BOOZ ALLEN HAMILTON,1,S.460,445000.0,0.644928
BORGWARNER,1,H.R.4549,278333.33,0.366228
BORGWARNER,2,S.4822,278333.33,0.366228
BOSTON SCIENTIFIC,1,H.R.1580,442469.7,0.145549
BOSTON SCIENTIFIC,2,H.R.4,442469.7,0.145549
BOSTON SCIENTIFIC,3,H.R.5,442469.7,0.145549
BOSTON SCIENTIFIC,4,S.1405,442469.7,0.145549
BOSTON SCIENTIFIC,5,H.R.2731,252469.7,0.083049
BOSTON SCIENTIFIC,6,H.R.6000,189136.36,0.062216
BOSTON SCIENTIFIC,7,S.3799,141636.36,0.046591
BOSTON SCIENTIFIC,8,H.R.7667,103636.36,0.034091
BRIGHTHOUSE FINANCIAL,1,H.R.2954,70000.0,0.388889
BRISTOL-MYERS SQUIBB,1,S.464,1070411.26,0.09902
BRISTOL-MYERS SQUIBB,2,H.R.4385,877633.48,0.081187
BRISTOL-MYERS SQUIBB,3,H.R.2139,775663.78,0.071754
BRISTOL-MYERS SQUIBB,4,S.908,775663.78,0.071754
BRISTOL-MYERS SQUIBB,5,H.R.2071,775663.78,0.071754
BRISTOL-MYERS SQUIBB,6,H.R.3,622077.92,0.057547
BRISTOL-MYERS SQUIBB,7,H.R.2163,591219.34,0.054692
BRISTOL-MYERS SQUIBB,8,H.R.19,542987.01,0.05023
BRISTOL-MYERS SQUIBB,9,S.1854,529906.2,0.04902
BRISTOL-MYERS SQUIBB,10,H.R.5237,490461.76,0.045371
BRISTOL-MYERS SQUIBB,11,H.R.2873,398441.56,0.036859
BRISTOL-MYERS SQUIBB,12,S.1435,398441.56,0.036859
BRISTOL-MYERS SQUIBB,13,H.R.1304,255555.56,0.023641
BRISTOL-MYERS SQUIBB,14,H.R.7667,223636.36,0.020688
BRISTOL-MYERS SQUIBB,15,S.4293,215656.57,0.01995
BRISTOL-MYERS SQUIBB,16,H.R.6833,150202.02,0.013895
BRISTOL-MYERS SQUIBB,17,H.R.3173,71111.11,0.006578
BROADCOM,1,H.R.4346,100000.0,0.169492
C.H. ROBINSON WORLDWIDE,1,H.R.3042,830000.0,1.0
CAESARS ENTERTAINMENT,1,H.R.1346,763841.5,0.5
CAESARS ENTERTAINMENT,2,S.477,763841.5,0.5
CAMPBELL SOUP,1,H.R.8059,25000.0,0.5
CAMPBELL SOUP,2,H.R.8183,25000.0,0.5
CAPITAL ONE FINANCIAL,1,H.R.5,913500.0,0.178767
CAPITAL ONE FINANCIAL,2,S.393,913500.0,0.178767
CAPITAL ONE FINANCIAL,3,H.R.4616,581000.0,0.113699
CAPITAL ONE FINANCIAL,4,H.R.5912,402500.0,0.078767
CAPITAL ONE FINANCIAL,5,H.R.8874,335000.0,0.065558
CAPITAL ONE FINANCIAL,6,S.4674,335000.0,0.065558
CAPITAL ONE FINANCIAL,7,S.4556,205000.0,0.040117
CAPITAL ONE FINANCIAL,8,H.R.4277,197500.0,0.03865
CAPITAL ONE FINANCIAL,9,H.R.4346,130000.0,0.02544
CAPITAL ONE FINANCIAL,10,S.3779,67500.0,0.013209
CARDINAL HEALTH,1,H.R.5,1477702.02,0.342061
CARDINAL HEALTH,2,S.393,1477702.02,0.342061
CARDINAL HEALTH,3,H.R.4479,232702.02,0.053866
CARDINAL HEALTH,4,H.R.7053,232702.02,0.053866
CARDINAL HEALTH,5,H.R.7213,232702.02,0.053866
CARDINAL HEALTH,6,S.2609,232702.02,0.053866
CARDINAL HEALTH,7,H.R.4996,74368.69,0.017215
CARDINAL HEALTH,8,S.3850,74368.69,0.017215
CARDINAL HEALTH,9,H.R.8404,41868.69,0.009692
CARDINAL HEALTH,10,H.R.4128,41868.69,0.009692
CARDINAL HEALTH,11,S.2209,41868.69,0.009692
CARDINAL HEALTH,12,S.3792,22777.78,0.005273
CARDINAL HEALTH,13,S.3799,22777.78,0.005273
CARDINAL HEALTH,14,H.J.RES.100,22777.78,0.005273
CARDINAL HEALTH,15,S.3018,22777.78,0.005273
CARDINAL HEALTH,16,H.R.3173,22777.78,0.005273
CARDINAL HEALTH,17,H.R.8188,22777.78,0.005273
CARDINAL HEALTH,18,S.4449,22777.78,0.005273
CATERPILLAR,1,H.R.6566,612000.0,0.112129
CATERPILLAR,2,S.3549,612000.0,0.112129
CATERPILLAR,3,H.R.3975,245000.0,0.044888
CATERPILLAR,4,S.2016,223333.33,0.040919
CBS,1,H.R.1781,535124.86,0.055889
CBS,2,S.113,535124.86,0.055889
CBS,3,S.673,535124.86,0.055889
CBS,4,S.225,535124.86,0.055889
CBS,5,H.R.1856,535124.86,0.055889
CBS,6,S.141,535124.86,0.055889
CBS,7,S.797,535124.86,0.055889
CBS,8,S.1494,431374.86,0.045053
CBS,9,H.R.3816,431374.86,0.045053
CBS,10,S.1628,431374.86,0.045053
CBS,11,S.1843,431374.86,0.045053
CBS,12,H.R.3429,431374.86,0.045053
CBS,13,H.R.3169,431374.86,0.045053
CBS,14,S.1601,431374.86,0.045053
CBS,15,S.2434,331374.86,0.034609
CBS,16,S.2456,331374.86,0.034609
CBS,17,S.2992,281901.18,0.029442
CBS,18,H.R.5823,202051.18,0.021102
CBS,19,S.3663,202051.18,0.021102
CBS,20,H.R.7703,155051.18,0.016194
CELANESE,1,H.R.2238,591940.48,0.198305
CELANESE,2,S.2645,263607.14,0.088311
CELANESE,3,S.3743,256178.57,0.085822
CELANESE,4,S.249,95333.33,0.031937
CELANESE,5,H.R.8059,64571.43,0.021632
CELANESE,6,H.R.8262,64571.43,0.021632
CELANESE,7,S.4659,64571.43,0.021632
CELANESE,8,H.J.RES.100,26000.0,0.00871
CELANESE,9,H.R.8404,26000.0,0.00871
CELANESE,10,S.4556,26000.0,0.00871
CENTENE,1,H.R.5396,881666.67,0.085268
CENTENE,2,H.R.7666,613333.33,0.059317
CENTENE,3,S.610,483333.33,0.046744
CENTENE,4,H.R.1868,301515.15,0.02916
CENTENE,5,S.748,301515.15,0.02916
CENTENE,6,S.4543,256666.67,0.024823
CENTENE,7,S.3018,256666.67,0.024823
CENTENE,8,H.R.8487,256666.67,0.024823
CENTENE,9,H.R.19,213787.88,0.020676
CENTENE,10,H.R.3,213787.88,0.020676
CENTENE,11,S.2164,173333.33,0.016763
CENTENE,12,H.R.8834,128181.82,0.012397
CENTENE,13,S.1202,128181.82,0.012397
CENTENE,14,S.3013,128181.82,0.012397
CENTENE,15,S.150,128181.82,0.012397
CENTENE,16,S.CON.RES.5,128181.82,0.012397
CENTENE,17,H.RES.101,128181.82,0.012397
CENTENE,18,H.R.3644,128181.82,0.012397
CENTENE,19,H.R.2166,128181.82,0.012397
CENTENE,20,H.R.1384,124454.55,0.012036
CENTENE,21,H.R.432,124454.55,0.012036
CENTENE,22,H.R.2067,124454.55,0.012036
CENTENE,23,H.R.133,92000.0,0.008897
CENTENE,24,S.1902,40454.55,0.003912
CENTENE,25,S.2144,40454.55,0.003912
CENTENE,26,H.R.4058,40454.55,0.003912
CENTENE,27,S.1578,32454.55,0.003139
CENTENE,28,H.R.5218,32454.55,0.003139
CENTERPOINT ENERGY,1,S.704,82461.54,0.065969
CENTERPOINT ENERGY,2,S.1432,82461.54,0.065969
CENTERPOINT ENERGY,3,H.R.848,56124.81,0.0449
CENTERPOINT ENERGY,4,H.R.862,29128.21,0.023303
CENTERPOINT ENERGY,5,S.CON.RES.5,28963.64,0.023171
CENTERPOINT ENERGY,6,S.645,28963.64,0.023171
CENTERPOINT ENERGY,7,S.2299,26666.67,0.021333
CENTERPOINT ENERGY,8,H.R.8547,26666.67,0.021333
CENTERPOINT ENERGY,9,H.R.1848,22713.64,0.018171
CENTERPOINT ENERGY,10,H.R.4153,22713.64,0.018171
CENTERPOINT ENERGY,11,H.R.5175,20634.62,0.016508
CENTERPOINT ENERGY,12,H.R.1271,20634.62,0.016508
CENTERPOINT ENERGY,13,S.1016,20634.62,0.016508
CENTERPOINT ENERGY,14,S.1017,20634.62,0.016508
CENTERPOINT ENERGY,15,S.2188,20634.62,0.016508
CENTERPOINT ENERGY,16,S.627,20634.62,0.016508
CENTERPOINT ENERGY,17,H.R.1684,20634.62,0.016508
CENTERPOINT ENERGY,18,S.2407,20252.1,0.016202
CENTERPOINT ENERGY,19,S.2370,20252.1,0.016202
CENTERPOINT ENERGY,20,H.R.3243,20252.1,0.016202
CENTERPOINT ENERGY,21,H.R.3078,20252.1,0.016202
CENTERPOINT ENERGY,22,H.R.6084,20252.1,0.016202
CENTERPOINT ENERGY,23,H.R.5440,20252.1,0.016202
CENTERPOINT ENERGY,24,S.2875,20252.1,0.016202
CENTERPOINT ENERGY,25,H.R.4720,18173.08,0.014538
CENTERPOINT ENERGY,26,H.R.8255,18173.08,0.014538
CENTERPOINT ENERGY,27,H.R.8262,18173.08,0.014538
CENTERPOINT ENERGY,28,H.R.8295,18173.08,0.014538
CENTERPOINT ENERGY,29,S.3091,18173.08,0.014538
CENTERPOINT ENERGY,30,S.2475,18173.08,0.014538
CHARLES SCHWAB,1,S.4353,950000.0,0.217391
CHARLES SCHWAB,2,S.479,840000.0,0.19222
CHARLES SCHWAB,3,S.4241,630000.0,0.144165
CHARLES SCHWAB,4,S.4808,590000.0,0.135011
CHARLES SCHWAB,5,H.R.6595,530000.0,0.121281
CHARLES SCHWAB,6,H.R.1996,255000.0,0.058352
CHARLES SCHWAB,7,S.910,255000.0,0.058352
CHARTER COMMUNICATIONS,1,H.R.1032,348832.6,0.01572
CHARTER COMMUNICATIONS,2,H.R.1721,348832.6,0.01572
CHARTER COMMUNICATIONS,3,H.R.1783,348832.6,0.01572
CHARTER COMMUNICATIONS,4,H.R.1841,348832.6,0.01572
CHARTER COMMUNICATIONS,5,H.R.1848,348832.6,0.01572
CHARTER COMMUNICATIONS,6,H.R.1904,348832.6,0.01572
CHARTER COMMUNICATIONS,7,H.R.2183,348832.6,0.01572
CHARTER COMMUNICATIONS,8,H.R.1043,348832.6,0.01572
CHARTER COMMUNICATIONS,9,S.113,348832.6,0.01572
CHARTER COMMUNICATIONS,10,S.299,348832.6,0.01572
CHARTER COMMUNICATIONS,11,S.436,348832.6,0.01572
CHARTER COMMUNICATIONS,12,S.553,348832.6,0.01572
CHARTER COMMUNICATIONS,13,S.608,348832.6,0.01572
CHARTER COMMUNICATIONS,14,S.698,348832.6,0.01572
CHARTER COMMUNICATIONS,15,S.724,348832.6,0.01572
CHARTER COMMUNICATIONS,16,S.745,348832.6,0.01572
CHARTER COMMUNICATIONS,17,S.797,348832.6,0.01572
CHARTER COMMUNICATIONS,18,H.R.1781,348832.6,0.01572
CHARTER COMMUNICATIONS,19,S.922,348832.6,0.01572
CHARTER COMMUNICATIONS,20,H.R.1672,348832.6,0.01572
CHARTER COMMUNICATIONS,21,H.R.1141,348832.6,0.01572
CHARTER COMMUNICATIONS,22,H.R.1650,348832.6,0.01572
CHARTER COMMUNICATIONS,23,H.R.1069,348832.6,0.01572
CHARTER COMMUNICATIONS,24,H.R.1064,348832.6,0.01572
CHARTER COMMUNICATIONS,25,H.R.1061,348832.6,0.01572
CHARTER COMMUNICATIONS,26,H.R.1060,348832.6,0.01572
CHARTER COMMUNICATIONS,27,H.R.1058,348832.6,0.01572
CHARTER COMMUNICATIONS,28,H.R.1056,348832.6,0.01572
CHARTER COMMUNICATIONS,29,H.R.1149,348832.6,0.01572
CHARTER COMMUNICATIONS,30,H.R.1045,348832.6,0.01572
CHEMOURS,1,H.R.2467,482500.0,0.22235
CHEMOURS,2,S.914,482500.0,0.22235
CHEMOURS,3,S.1605,45000.0,0.020737
CHENIERE ENERGY,1,H.R.6865,1580000.0,1.0
CHEVRON,1,H.R.1062,644353.64,0.048194
CHEVRON,2,H.R.1992,644353.64,0.048194
CHEVRON,3,H.R.741,644353.64,0.048194
CHEVRON,4,S.799,644353.64,0.048194
CHEVRON,5,H.R.3243,334353.64,0.025008
CHEVRON,6,S.2085,334353.64,0.025008
CHEVRON,7,H.R.3440,334353.64,0.025008
CHEVRON,8,H.R.2467,334353.64,0.025008
CHEVRON,9,H.R.3078,334353.64,0.025008
CHEVRON,10,H.R.543,310000.0,0.023186
CHEVRON,11,S.76,310000.0,0.023186
CHEVRON,12,S.2118,274020.31,0.020495
CHEVRON,13,S.645,232353.64,0.017379
CHEVRON,14,S.2475,232353.64,0.017379
CHEVRON,15,S.2377,232353.64,0.017379
CHEVRON,16,H.R.4153,232353.64,0.017379
CHEVRON,17,H.R.1788,232353.64,0.017379
CHEVRON,18,H.R.4534,232353.64,0.017379
CHEVRON,19,H.R.5192,232353.64,0.017379
CHEVRON,20,S.1807,232353.64,0.017379
CHEVRON,21,S.1266,232353.64,0.017379
CHEVRON,22,H2,232353.64,0.017379
CHEVRON,23,H.R.848,218635.69,0.016353
CHEVRON,24,S.1076,188176.47,0.014075
CHEVRON,25,H.R.2415,188176.47,0.014075
CHEVRON,26,H.R.3585,188176.47,0.014075
CHEVRON,27,H.R.5497,187353.64,0.014013
CHEVRON,28,S.2937,187353.64,0.014013
CHEVRON,29,H.R.5544,187353.64,0.014013
CHEVRON,30,H.R.570,187353.64,0.014013
CHS,1,S.1251,598333.33,0.53825
CHS,2,S.1931,93333.33,0.083961
CHS,3,H.R.1,30271.33,0.027232
CHS,4,H.R.2,30271.33,0.027232
CHS,5,H.R.5430,30271.33,0.027232
CHS,6,H.R.6102,30271.33,0.027232
CHS,7,H.R.748,30271.33,0.027232
CHS,8,S.3591,30271.33,0.027232
CIGNA,1,H.R.3173,921152.18,0.051984
CIGNA,2,S.1909,806707.73,0.045525
CIGNA,3,H.R.3,806707.73,0.045525
CIGNA,4,H.R.3554,806707.73,0.045525
CIGNA,5,S.104,776553.88,0.043824
CIGNA,6,H.R.379,776553.88,0.043824
CIGNA,7,S.3018,738771.22,0.041691
CIGNA,8,H.R.1332,580553.88,0.032763
CIGNA,9,S.368,580553.88,0.032763
CIGNA,10,S.1512,580553.88,0.032763
CIGNA,11,S.3700,562455.43,0.031741
CIGNA,12,H.R.6833,562455.43,0.031741
CIGNA,13,H.R.4074,531553.88,0.029997
CIGNA,14,H.R.3076,468649.12,0.026447
CIGNA,15,S.1720,468649.12,0.026447
CIGNA,16,S.150,427380.95,0.024119
CIGNA,17,H.R.2166,427380.95,0.024119
CIGNA,18,H.R.7780,389598.29,0.021986
CIGNA,19,S.1388,389598.29,0.021986
CIGNA,20,H.R.7666,389598.29,0.021986
CIGNA,21,S.1605,349172.93,0.019705
CIGNA,22,S.499,349172.93,0.019705
CIGNA,23,S.4293,275153.85,0.015528
CIGNA,24,H.R.1868,245000.0,0.013826
CIGNA,25,S.748,245000.0,0.013826
CIGNA,26,S.263,245000.0,0.013826
CIGNA,27,S.3593,221857.14,0.01252
CIGNA,28,H.R.19,182380.95,0.010292
CIGNA,29,S.2164,182380.95,0.010292
CIGNA,30,S.610,176315.79,0.00995
CISCO SYSTEMS,1,H.R.4998,741792.21,0.125303
CISCO SYSTEMS,2,H.R.3648,566792.21,0.095742
CISCO SYSTEMS,3,S.2891,323363.64,0.054622
CISCO SYSTEMS,4,H.R.6,310714.29,0.052486
CISCO SYSTEMS,5,S.2792,267000.0,0.045101
CISCO SYSTEMS,6,H.R.4,178000.0,0.030068
CISCO SYSTEMS,7,S.4,178000.0,0.030068
CISCO SYSTEMS,8,H.R.7776,152000.0,0.025676
CISCO SYSTEMS,9,H.R.4346,91428.57,0.015444
CISCO SYSTEMS,10,S.1854,91428.57,0.015444
CISCO SYSTEMS,11,H.R.5746,89000.0,0.015034
CISCO SYSTEMS,12,H.R.1603,65714.29,0.0111
CISCO SYSTEMS,13,S.3933,65714.29,0.0111
CISCO SYSTEMS,14,S.3832,65714.29,0.0111
CISCO SYSTEMS,15,H.R.7178,65714.29,0.0111
CISCO SYSTEMS,16,H.R.6978,65714.29,0.0111
CISCO SYSTEMS,17,H.R.6624,65714.29,0.0111
CISCO SYSTEMS,18,H.RES.1189,56363.64,0.009521
CISCO SYSTEMS,19,H.R.3294,56363.64,0.009521
CISCO SYSTEMS,20,S.4417,56363.64,0.009521
CITIGROUP,1,H.R.1799,1200000.0,0.127796
CITIGROUP,2,S.2349,1085968.25,0.115652
CITIGROUP,3,S.2508,1085968.25,0.115652
CITIGROUP,4,S.3844,725634.92,0.077277
CITIGROUP,5,H.R.2547,707000.0,0.075293
CITIGROUP,6,H.R.4616,588666.67,0.062691
CITIGROUP,7,H.R.963,538492.06,0.057347
CITIGROUP,8,S.3755,538492.06,0.057347
CITIGROUP,9,S.J.RES.15,505000.0,0.053781
CITIGROUP,10,H.R.8874,331587.3,0.035313
CITIGROUP,11,S.4674,331587.3,0.035313
CITIZENS FINANCIAL GROUP,1,H.R.3963,263333.33,0.25817
CITIZENS FINANCIAL GROUP,2,H.R.3962,120000.0,0.117647
CITIZENS FINANCIAL GROUP,3,H.R.1799,60000.0,0.058824
CITIZENS FINANCIAL GROUP,4,H.R.1996,45000.0,0.044118
CITIZENS FINANCIAL GROUP,5,S.910,45000.0,0.044118
CMS ENERGY,1,H.R.1166,28294.29,0.012143
CMS ENERGY,2,H.R.2012,28294.29,0.012143
CMS ENERGY,3,S.494,28294.29,0.012143
CMS ENERGY,4,H.R.5089,28294.29,0.012143
CMS ENERGY,5,S.1201,28294.29,0.012143
CMS ENERGY,6,H.R.512,28294.29,0.012143
CMS ENERGY,7,S.398,28294.29,0.012143
CMS ENERGY,8,S.507,28294.29,0.012143
CMS ENERGY,9,S.508,28294.29,0.012143
CMS ENERGY,10,S.627,28294.29,0.012143
CMS ENERGY,11,S.2299,28294.29,0.012143
CMS ENERGY,12,H.R.7410,28294.29,0.012143
CMS ENERGY,13,S.745,28294.29,0.012143
CMS ENERGY,14,H.R.848,28294.29,0.012143
CMS ENERGY,15,H.R.2245,28294.29,0.012143
CMS ENERGY,16,S.493,28294.29,0.012143
CMS ENERGY,17,H.R.1992,28294.29,0.012143
CMS ENERGY,18,H.R.1344,28294.29,0.012143
CMS ENERGY,19,H.R.1879,28294.29,0.012143
CMS ENERGY,20,H.R.1684,28294.29,0.012143
CMS ENERGY,21,H.R.862,28294.29,0.012143
CMS ENERGY,22,S.1016,28294.29,0.012143
CMS ENERGY,23,H.R.1686,28294.29,0.012143
CMS ENERGY,24,S.1017,28294.29,0.012143
CMS ENERGY,25,H.R.1271,28294.29,0.012143
CMS ENERGY,26,H.R.1221,28294.29,0.012143
CMS ENERGY,27,H.R.1833,28294.29,0.012143
CMS ENERGY,28,H.R.1848,28294.29,0.012143
CMS ENERGY,29,H.R.8547,28294.29,0.012143
CMS ENERGY,30,S.1245,22742.87,0.009761
COCA-COLA,1,S.984,2833000.0,0.315479
COCA-COLA,2,H.R.2238,1100000.0,0.122494
COCA-COLA,3,H.R.6,690500.0,0.076893
COCA-COLA,4,S.3944,690500.0,0.076893
COCA-COLA,5,H.R.2772,566000.0,0.063029
COCA-COLA,6,H.R.5,566000.0,0.063029
COCA-COLA,7,S.393,566000.0,0.063029
COCA-COLA,8,H.R.5389,385000.0,0.042873
COCA-COLA,9,S.2645,385000.0,0.042873
COCA-COLA,10,S.255,312500.0,0.0348
