source,target,weight,affil_norm
DELTA AIR LINES,MASCO,1,0.0004476275738585497
DELTA AIR LINES,MICRON TECHNOLOGY,5,0.0022381378692927483
DELTA AIR LINES,MICROSOFT,3,0.0013428827215756492
DELTA AIR LINES,MOTOROLA SOLUTIONS,4,0.0017905102954341987
DELTA AIR LINES,NATIONWIDE,4,0.0017905102954341987
DELTA AIR LINES,NAVIENT,1,0.0004476275738585497
DELTA AIR LINES,NORTHROP GRUMMAN,12,0.005371530886302597
DELTA AIR LINES,NORTHWESTERN MUTUAL,1,0.0004476275738585497
DELTA AIR LINES,ORACLE,4,0.0017905102954341987
DELTA AIR LINES,OSHKOSH,2,0.0008952551477170994
DELTA AIR LINES,PG&E,7,0.003133393017009848
DELTA AIR LINES,POLARIS INC,2,0.0008952551477170994
DELTA AIR LINES,PPG INDUSTRIES,10,0.004476275738585497
DELTA AIR LINES,PPL,4,0.0017905102954341987
DELTA AIR LINES,PUBLIC SERVICE ENTERPRISE GROUP,6,0.0026857654431512983
DELTA AIR LINES,QUEST DIAGNOSTICS,1,0.0004476275738585497
DELTA AIR LINES,RAYTHEON,16,0.007162041181736795
DELTA AIR LINES,S&P GLOBAL,2,0.0008952551477170994
DELTA AIR LINES,SOUTHERN,2,0.0008952551477170994
DELTA AIR LINES,SOUTHWEST AIRLINES,13,0.005819158460161146
DELTA AIR LINES,TEXTRON,6,0.0026857654431512983
DELTA AIR LINES,THERMO FISHER SCIENTIFIC,2,0.0008952551477170994
DELTA AIR LINES,UNION PACIFIC,12,0.005371530886302597
DELTA AIR LINES,UNITED AIRLINES HOLDINGS,12,0.005371530886302597
DELTA AIR LINES,UNITED TECHNOLOGIES,9,0.0040286481647269475
DELTA AIR LINES,USAA,2,0.0008952551477170994
DELTA AIR LINES,VERIZON,1,0.0004476275738585497
DELTA AIR LINES,WESTROCK,2,0.0008952551477170994
DELTA AIR LINES,WEYERHAEUSER,3,0.0013428827215756492
DELTA AIR LINES,XCEL ENERGY,5,0.0022381378692927483
DISCOVER FINANCIAL SERVICES,FIFTH THIRD BANCORP,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,GOLDMAN SACHS GROUP,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,GUARDIAN LIFE INS. CO. OF AMERICA,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,HARTFORD FINANCIAL SERVICES,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,KEYCORP,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,NAVIENT,2,0.0008952551477170994
DISCOVER FINANCIAL SERVICES,NORTHERN TRUST,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,NORTHWESTERN MUTUAL,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,OWENS CORNING,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,PEABODY ENERGY,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,PNC FINANCIAL SERVICES,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,REGIONS FINANCIAL,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,STATE FARM INSURANCE,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,STATE STREET CORP.,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,SYNCHRONY FINANCIAL,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,U.S. BANCORP,1,0.0004476275738585497
DISCOVER FINANCIAL SERVICES,VISA,1,0.0004476275738585497
DISH NETWORK,FOX CORP,4,0.0017905102954341987
DISH NETWORK,IBM,2,0.0008952551477170994
DISH NETWORK,IHEARTMEDIA,2,0.0008952551477170994
DISH NETWORK,JPMORGAN CHASE & CO.,1,0.0004476275738585497
DISH NETWORK,L3HARRIS TECHNOLOGIES,2,0.0008952551477170994
DISH NETWORK,LOCKHEED MARTIN,2,0.0008952551477170994
DISH NETWORK,MICROSOFT,2,0.0008952551477170994
DISH NETWORK,NORTHROP GRUMMAN,2,0.0008952551477170994
DISH NETWORK,ORACLE,3,0.0013428827215756492
DISH NETWORK,QUALCOMM,1,0.0004476275738585497
DISH NETWORK,RAYTHEON,1,0.0004476275738585497
DISH NETWORK,VERIZON,7,0.003133393017009848
DISH NETWORK,WALT DISNEY,2,0.0008952551477170994
DISH NETWORK,WINDSTREAM HOLDINGS,1,0.0004476275738585497
DOMINION ENERGY,DTE ENERGY,3,0.0013428827215756492
DOMINION ENERGY,DUKE ENERGY,4,0.0017905102954341987
DOMINION ENERGY,EDISON INTERNATIONAL,1,0.0004476275738585497
DOMINION ENERGY,ENERGY TRANSFER,1,0.0004476275738585497
DOMINION ENERGY,ENTERGY,2,0.0008952551477170994
DOMINION ENERGY,EVERSOURCE ENERGY,4,0.0017905102954341987
DOMINION ENERGY,EXELON,4,0.0017905102954341987
DOMINION ENERGY,FIRSTENERGY,2,0.0008952551477170994
DOMINION ENERGY,FLUOR,2,0.0008952551477170994
DOMINION ENERGY,INTEL,1,0.0004476275738585497
DOMINION ENERGY,LOEWS,2,0.0008952551477170994
DOMINION ENERGY,MARATHON PETROLEUM,1,0.0004476275738585497
DOMINION ENERGY,PG&E,3,0.0013428827215756492
DOMINION ENERGY,PHILLIPS 66,1,0.0004476275738585497
DOMINION ENERGY,PPL,2,0.0008952551477170994
DOMINION ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004476275738585497
DOMINION ENERGY,SOUTHERN,3,0.0013428827215756492
DOMINION ENERGY,WEC ENERGY GROUP,1,0.0004476275738585497
DOMINION ENERGY,XCEL ENERGY,4,0.0017905102954341987
DTE ENERGY,DUKE ENERGY,31,0.01387645478961504
DTE ENERGY,DUPONT DE NEMOURS,2,0.0008952551477170994
DTE ENERGY,ECOLAB,4,0.0017905102954341987
DTE ENERGY,EDISON INTERNATIONAL,7,0.003133393017009848
DTE ENERGY,ELI LILLY,1,0.0004476275738585497
DTE ENERGY,ENERGY TRANSFER,1,0.0004476275738585497
DTE ENERGY,ENTERGY,40,0.017905102954341987
DTE ENERGY,EVERSOURCE ENERGY,16,0.007162041181736795
DTE ENERGY,EXELON,68,0.03043867502238138
DTE ENERGY,EXXONMOBIL,13,0.005819158460161146
DTE ENERGY,FACEBOOK,1,0.0004476275738585497
DTE ENERGY,FEDEX,4,0.0017905102954341987
DTE ENERGY,FIRSTENERGY,33,0.01477170993733214
DTE ENERGY,FLUOR,4,0.0017905102954341987
DTE ENERGY,FORD,3,0.0013428827215756492
DTE ENERGY,GENERAL DYNAMICS,7,0.003133393017009848
DTE ENERGY,GENERAL ELECTRIC,12,0.005371530886302597
DTE ENERGY,GENERAL MOTORS,10,0.004476275738585497
DTE ENERGY,GILEAD SCIENCES,5,0.0022381378692927483
DTE ENERGY,GOODYEAR TIRE & RUBBER,1,0.0004476275738585497
DTE ENERGY,GRAPHIC PACKAGING HOLDING,1,0.0004476275738585497
DTE ENERGY,GUARDIAN LIFE INS. CO. OF AMERICA,1,0.0004476275738585497
DTE ENERGY,HARTFORD FINANCIAL SERVICES,3,0.0013428827215756492
DTE ENERGY,HCA HEALTHCARE,2,0.0008952551477170994
DTE ENERGY,HERSHEY,1,0.0004476275738585497
DTE ENERGY,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
DTE ENERGY,HILTON WORLDWIDE HOLDINGS,1,0.0004476275738585497
DTE ENERGY,HOLLYFRONTIER,5,0.0022381378692927483
DTE ENERGY,HOME DEPOT,2,0.0008952551477170994
DTE ENERGY,HONEYWELL INTERNATIONAL,3,0.0013428827215756492
DTE ENERGY,HUMANA,1,0.0004476275738585497
DTE ENERGY,HUNTSMAN,3,0.0013428827215756492
DTE ENERGY,IBM,7,0.003133393017009848
DTE ENERGY,ILLINOIS TOOL WORKS,1,0.0004476275738585497
DTE ENERGY,INTEL,3,0.0013428827215756492
DTE ENERGY,INTERNATIONAL PAPER,1,0.0004476275738585497
DTE ENERGY,JACOBS ENGINEERING GROUP,2,0.0008952551477170994
DTE ENERGY,JETBLUE AIRWAYS,1,0.0004476275738585497
DTE ENERGY,JOHNSON & JOHNSON,1,0.0004476275738585497
DTE ENERGY,JONES FINANCIAL (EDWARD JONES),2,0.0008952551477170994
DTE ENERGY,KROGER,1,0.0004476275738585497
DTE ENERGY,LEIDOS HOLDINGS,4,0.0017905102954341987
DTE ENERGY,LIBERTY MEDIA,1,0.0004476275738585497
DTE ENERGY,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
DTE ENERGY,LIVE NATION ENTERTAINMENT,1,0.0004476275738585497
DTE ENERGY,LOCKHEED MARTIN,13,0.005819158460161146
DTE ENERGY,LOEWS,5,0.0022381378692927483
DTE ENERGY,LUMEN TECHNOLOGIES,1,0.0004476275738585497
DTE ENERGY,MAGELLAN HEALTH,2,0.0008952551477170994
DTE ENERGY,MARATHON PETROLEUM,7,0.003133393017009848
DTE ENERGY,MCKESSON,1,0.0004476275738585497
DTE ENERGY,MICRON TECHNOLOGY,2,0.0008952551477170994
DTE ENERGY,MICROSOFT,4,0.0017905102954341987
DTE ENERGY,MOLINA HEALTHCARE,1,0.0004476275738585497
DTE ENERGY,MOTOROLA SOLUTIONS,3,0.0013428827215756492
DTE ENERGY,NATIONWIDE,3,0.0013428827215756492
DTE ENERGY,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
DTE ENERGY,NORTHROP GRUMMAN,6,0.0026857654431512983
DTE ENERGY,NRG ENERGY,1,0.0004476275738585497
DTE ENERGY,ONEOK,2,0.0008952551477170994
DTE ENERGY,ORACLE,4,0.0017905102954341987
DTE ENERGY,OSHKOSH,2,0.0008952551477170994
DTE ENERGY,OWENS CORNING,1,0.0004476275738585497
DTE ENERGY,PEABODY ENERGY,2,0.0008952551477170994
DTE ENERGY,PG&E,35,0.01566696508504924
DTE ENERGY,PHILLIPS 66,5,0.0022381378692927483
DTE ENERGY,PPG INDUSTRIES,8,0.0035810205908683975
DTE ENERGY,PPL,48,0.021486123545210387
DTE ENERGY,PRINCIPAL FINANCIAL,1,0.0004476275738585497
DTE ENERGY,PROCTER & GAMBLE,1,0.0004476275738585497
DTE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,13,0.005819158460161146
DTE ENERGY,QUEST DIAGNOSTICS,1,0.0004476275738585497
DTE ENERGY,QURATE RETAIL,1,0.0004476275738585497
DTE ENERGY,RAYTHEON,5,0.0022381378692927483
DTE ENERGY,REGIONS FINANCIAL,1,0.0004476275738585497
DTE ENERGY,SEMPRA ENERGY,4,0.0017905102954341987
DTE ENERGY,SOUTHERN,10,0.004476275738585497
DTE ENERGY,SOUTHWEST AIRLINES,3,0.0013428827215756492
DTE ENERGY,STANLEY BLACK & DECKER,1,0.0004476275738585497
DTE ENERGY,TENET HEALTHCARE,1,0.0004476275738585497
DTE ENERGY,TESLA,7,0.003133393017009848
DTE ENERGY,TEXTRON,3,0.0013428827215756492
DTE ENERGY,THERMO FISHER SCIENTIFIC,2,0.0008952551477170994
DTE ENERGY,UNION PACIFIC,10,0.004476275738585497
DTE ENERGY,UNITED AIRLINES HOLDINGS,2,0.0008952551477170994
DTE ENERGY,UNITED TECHNOLOGIES,2,0.0008952551477170994
DTE ENERGY,USAA,2,0.0008952551477170994
DTE ENERGY,VALERO ENERGY,1,0.0004476275738585497
DTE ENERGY,VERIZON,2,0.0008952551477170994
DTE ENERGY,VF,2,0.0008952551477170994
DTE ENERGY,WALGREENS BOOTS ALLIANCE,2,0.0008952551477170994
DTE ENERGY,WEC ENERGY GROUP,2,0.0008952551477170994
DTE ENERGY,WELLS FARGO,1,0.0004476275738585497
DTE ENERGY,WESTROCK,1,0.0004476275738585497
DTE ENERGY,WEYERHAEUSER,1,0.0004476275738585497
DTE ENERGY,WHIRLPOOL,1,0.0004476275738585497
DTE ENERGY,XCEL ENERGY,55,0.024619516562220233
DUKE ENERGY,DUPONT DE NEMOURS,2,0.0008952551477170994
DUKE ENERGY,ECOLAB,5,0.0022381378692927483
DUKE ENERGY,EDISON INTERNATIONAL,4,0.0017905102954341987
DUKE ENERGY,ENERGY TRANSFER,4,0.0017905102954341987
DUKE ENERGY,ENTERGY,25,0.011190689346463742
DUKE ENERGY,EVERSOURCE ENERGY,11,0.004923903312444047
DUKE ENERGY,EXELON,30,0.01342882721575649
DUKE ENERGY,EXXONMOBIL,11,0.004923903312444047
DUKE ENERGY,FEDEX,1,0.0004476275738585497
DUKE ENERGY,FIRSTENERGY,16,0.007162041181736795
DUKE ENERGY,FLUOR,6,0.0026857654431512983
DUKE ENERGY,GENERAL DYNAMICS,5,0.0022381378692927483
DUKE ENERGY,GENERAL ELECTRIC,7,0.003133393017009848
DUKE ENERGY,GENERAL MILLS,1,0.0004476275738585497
DUKE ENERGY,GENERAL MOTORS,2,0.0008952551477170994
DUKE ENERGY,GILEAD SCIENCES,2,0.0008952551477170994
DUKE ENERGY,GOODYEAR TIRE & RUBBER,1,0.0004476275738585497
DUKE ENERGY,GRAPHIC PACKAGING HOLDING,2,0.0008952551477170994
DUKE ENERGY,HARTFORD FINANCIAL SERVICES,1,0.0004476275738585497
DUKE ENERGY,HCA HEALTHCARE,1,0.0004476275738585497
DUKE ENERGY,HERSHEY,1,0.0004476275738585497
DUKE ENERGY,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
DUKE ENERGY,HILTON WORLDWIDE HOLDINGS,1,0.0004476275738585497
DUKE ENERGY,HOLLYFRONTIER,6,0.0026857654431512983
DUKE ENERGY,HONEYWELL INTERNATIONAL,2,0.0008952551477170994
DUKE ENERGY,HUMANA,1,0.0004476275738585497
DUKE ENERGY,HUNTSMAN,2,0.0008952551477170994
DUKE ENERGY,IBM,2,0.0008952551477170994
DUKE ENERGY,ILLINOIS TOOL WORKS,1,0.0004476275738585497
DUKE ENERGY,INTEL,3,0.0013428827215756492
DUKE ENERGY,INTERNATIONAL PAPER,1,0.0004476275738585497
DUKE ENERGY,JOHNSON & JOHNSON,1,0.0004476275738585497
DUKE ENERGY,LEIDOS HOLDINGS,6,0.0026857654431512983
DUKE ENERGY,LOCKHEED MARTIN,9,0.0040286481647269475
DUKE ENERGY,LOEWS,3,0.0013428827215756492
DUKE ENERGY,MARATHON PETROLEUM,5,0.0022381378692927483
DUKE ENERGY,MASCO,1,0.0004476275738585497
DUKE ENERGY,MCDONALD'S,1,0.0004476275738585497
DUKE ENERGY,MGM RESORTS INTERNATIONAL,1,0.0004476275738585497
DUKE ENERGY,MICRON TECHNOLOGY,5,0.0022381378692927483
DUKE ENERGY,MICROSOFT,3,0.0013428827215756492
DUKE ENERGY,MOLINA HEALTHCARE,1,0.0004476275738585497
DUKE ENERGY,MOTOROLA SOLUTIONS,3,0.0013428827215756492
DUKE ENERGY,NATIONWIDE,1,0.0004476275738585497
DUKE ENERGY,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
DUKE ENERGY,NORTHROP GRUMMAN,7,0.003133393017009848
DUKE ENERGY,ONEOK,2,0.0008952551477170994
DUKE ENERGY,ORACLE,1,0.0004476275738585497
DUKE ENERGY,OSHKOSH,2,0.0008952551477170994
DUKE ENERGY,PEABODY ENERGY,2,0.0008952551477170994
DUKE ENERGY,PG&E,20,0.008952551477170993
DUKE ENERGY,PHILLIPS 66,4,0.0017905102954341987
DUKE ENERGY,PPG INDUSTRIES,5,0.0022381378692927483
DUKE ENERGY,PPL,22,0.009847806624888093
DUKE ENERGY,PRINCIPAL FINANCIAL,1,0.0004476275738585497
DUKE ENERGY,PROCTER & GAMBLE,1,0.0004476275738585497
DUKE ENERGY,PUBLIC SERVICE ENTERPRISE GROUP,15,0.006714413607878245
DUKE ENERGY,RAYTHEON,4,0.0017905102954341987
DUKE ENERGY,SEMPRA ENERGY,3,0.0013428827215756492
DUKE ENERGY,SOUTHERN,9,0.0040286481647269475
DUKE ENERGY,SOUTHWEST AIRLINES,1,0.0004476275738585497
DUKE ENERGY,TENET HEALTHCARE,1,0.0004476275738585497
DUKE ENERGY,TENNECO,1,0.0004476275738585497
DUKE ENERGY,TESLA,2,0.0008952551477170994
DUKE ENERGY,THERMO FISHER SCIENTIFIC,1,0.0004476275738585497
DUKE ENERGY,UNION PACIFIC,9,0.0040286481647269475
DUKE ENERGY,UNITED AIRLINES HOLDINGS,2,0.0008952551477170994
DUKE ENERGY,UNITED TECHNOLOGIES,2,0.0008952551477170994
DUKE ENERGY,VERIZON,2,0.0008952551477170994
DUKE ENERGY,WALGREENS BOOTS ALLIANCE,1,0.0004476275738585497
DUKE ENERGY,WEC ENERGY GROUP,2,0.0008952551477170994
DUKE ENERGY,WESTROCK,2,0.0008952551477170994
DUKE ENERGY,WEYERHAEUSER,2,0.0008952551477170994
DUKE ENERGY,XCEL ENERGY,39,0.017457475380483437
DUPONT DE NEMOURS,ECOLAB,1,0.0004476275738585497
DUPONT DE NEMOURS,EMERSON ELECTRIC,2,0.0008952551477170994
DUPONT DE NEMOURS,ENTERGY,2,0.0008952551477170994
DUPONT DE NEMOURS,EXELON,2,0.0008952551477170994
DUPONT DE NEMOURS,EXXONMOBIL,6,0.0026857654431512983
DUPONT DE NEMOURS,FIRSTENERGY,2,0.0008952551477170994
DUPONT DE NEMOURS,GENERAL ELECTRIC,1,0.0004476275738585497
DUPONT DE NEMOURS,GENERAL MOTORS,1,0.0004476275738585497
DUPONT DE NEMOURS,HOLLYFRONTIER,1,0.0004476275738585497
DUPONT DE NEMOURS,IBM,1,0.0004476275738585497
DUPONT DE NEMOURS,ILLINOIS TOOL WORKS,2,0.0008952551477170994
DUPONT DE NEMOURS,INTEL,3,0.0013428827215756492
DUPONT DE NEMOURS,INTERNATIONAL PAPER,1,0.0004476275738585497
DUPONT DE NEMOURS,MICRON TECHNOLOGY,1,0.0004476275738585497
DUPONT DE NEMOURS,MICROSOFT,2,0.0008952551477170994
DUPONT DE NEMOURS,MOTOROLA SOLUTIONS,1,0.0004476275738585497
DUPONT DE NEMOURS,NATIONWIDE,1,0.0004476275738585497
DUPONT DE NEMOURS,OWENS CORNING,1,0.0004476275738585497
DUPONT DE NEMOURS,PEABODY ENERGY,1,0.0004476275738585497
DUPONT DE NEMOURS,PG&E,2,0.0008952551477170994
DUPONT DE NEMOURS,PHILLIPS 66,12,0.005371530886302597
DUPONT DE NEMOURS,PPG INDUSTRIES,1,0.0004476275738585497
DUPONT DE NEMOURS,PPL,2,0.0008952551477170994
DUPONT DE NEMOURS,PUBLIC SERVICE ENTERPRISE GROUP,1,0.0004476275738585497
DUPONT DE NEMOURS,QUALCOMM,1,0.0004476275738585497
DUPONT DE NEMOURS,RAYTHEON,2,0.0008952551477170994
DUPONT DE NEMOURS,TEXAS INSTRUMENTS,1,0.0004476275738585497
DUPONT DE NEMOURS,UNITED TECHNOLOGIES,1,0.0004476275738585497
DUPONT DE NEMOURS,VERIZON,1,0.0004476275738585497
DUPONT DE NEMOURS,WALMART,1,0.0004476275738585497
DUPONT DE NEMOURS,WEC ENERGY GROUP,1,0.0004476275738585497
DUPONT DE NEMOURS,WESTERN DIGITAL,1,0.0004476275738585497
DUPONT DE NEMOURS,WHIRLPOOL,1,0.0004476275738585497
DUPONT DE NEMOURS,XCEL ENERGY,2,0.0008952551477170994
EBAY,INTERNATIONAL PAPER,1,0.0004476275738585497
EBAY,LIVE NATION ENTERTAINMENT,2,0.0008952551477170994
ECOLAB,ENTERGY,4,0.0017905102954341987
ECOLAB,ESTEE LAUDER,1,0.0004476275738585497
ECOLAB,EVERSOURCE ENERGY,2,0.0008952551477170994
ECOLAB,EXELON,3,0.0013428827215756492
ECOLAB,EXXONMOBIL,6,0.0026857654431512983
ECOLAB,FACEBOOK,1,0.0004476275738585497
ECOLAB,FEDEX,1,0.0004476275738585497
ECOLAB,FIRSTENERGY,3,0.0013428827215756492
ECOLAB,FLUOR,1,0.0004476275738585497
ECOLAB,GENERAL ELECTRIC,4,0.0017905102954341987
ECOLAB,GENERAL MOTORS,2,0.0008952551477170994
ECOLAB,GENWORTH FINANCIAL,1,0.0004476275738585497
ECOLAB,HEWLETT PACKARD ENTERPRISE,1,0.0004476275738585497
ECOLAB,HILTON WORLDWIDE HOLDINGS,1,0.0004476275738585497
ECOLAB,HOLLYFRONTIER,2,0.0008952551477170994
ECOLAB,HUMANA,1,0.0004476275738585497
ECOLAB,IBM,1,0.0004476275738585497
ECOLAB,ILLINOIS TOOL WORKS,1,0.0004476275738585497
ECOLAB,INTEL,1,0.0004476275738585497
ECOLAB,INTERNATIONAL PAPER,3,0.0013428827215756492
ECOLAB,JOHNSON & JOHNSON,4,0.0017905102954341987
ECOLAB,KROGER,1,0.0004476275738585497
ECOLAB,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
ECOLAB,LOEWS,2,0.0008952551477170994
ECOLAB,MARATHON PETROLEUM,1,0.0004476275738585497
ECOLAB,MARRIOTT INTERNATIONAL,1,0.0004476275738585497
ECOLAB,MICROSOFT,1,0.0004476275738585497
ECOLAB,NATIONWIDE,3,0.0013428827215756492
ECOLAB,NORTHWESTERN MUTUAL,1,0.0004476275738585497
ECOLAB,ONEOK,1,0.0004476275738585497
ECOLAB,ORACLE,1,0.0004476275738585497
ECOLAB,PEABODY ENERGY,1,0.0004476275738585497
ECOLAB,PG&E,2,0.0008952551477170994
ECOLAB,PHILLIPS 66,3,0.0013428827215756492
ECOLAB,PPG INDUSTRIES,1,0.0004476275738585497
ECOLAB,PPL,3,0.0013428827215756492
ECOLAB,PRINCIPAL FINANCIAL,2,0.0008952551477170994
ECOLAB,PROCTER & GAMBLE,1,0.0004476275738585497
ECOLAB,PUBLIC SERVICE ENTERPRISE GROUP,2,0.0008952551477170994
ECOLAB,SEMPRA ENERGY,1,0.0004476275738585497
ECOLAB,SHERWIN-WILLIAMS,3,0.0013428827215756492
ECOLAB,TENET HEALTHCARE,1,0.0004476275738585497
ECOLAB,TESLA,1,0.0004476275738585497
ECOLAB,TEXAS INSTRUMENTS,1,0.0004476275738585497
ECOLAB,UNION PACIFIC,4,0.0017905102954341987
ECOLAB,UNITED PARCEL SERVICE,1,0.0004476275738585497
ECOLAB,UNITED TECHNOLOGIES,2,0.0008952551477170994
ECOLAB,WALGREENS BOOTS ALLIANCE,1,0.0004476275738585497
ECOLAB,WALMART,1,0.0004476275738585497
ECOLAB,WEC ENERGY GROUP,1,0.0004476275738585497
ECOLAB,WEYERHAEUSER,2,0.0008952551477170994
ECOLAB,XCEL ENERGY,4,0.0017905102954341987
ECOLAB,ZIMMER BIOMET HOLDINGS,1,0.0004476275738585497
EDISON INTERNATIONAL,ENTERGY,2,0.0008952551477170994
EDISON INTERNATIONAL,EVERSOURCE ENERGY,2,0.0008952551477170994
EDISON INTERNATIONAL,EXELON,10,0.004476275738585497
EDISON INTERNATIONAL,FEDEX,1,0.0004476275738585497
EDISON INTERNATIONAL,FIRSTENERGY,3,0.0013428827215756492
EDISON INTERNATIONAL,FORD,2,0.0008952551477170994
EDISON INTERNATIONAL,GENERAL ELECTRIC,2,0.0008952551477170994
EDISON INTERNATIONAL,GENERAL MOTORS,6,0.0026857654431512983
EDISON INTERNATIONAL,HOLLYFRONTIER,1,0.0004476275738585497
EDISON INTERNATIONAL,HOME DEPOT,1,0.0004476275738585497
EDISON INTERNATIONAL,IBM,1,0.0004476275738585497
EDISON INTERNATIONAL,JACOBS ENGINEERING GROUP,1,0.0004476275738585497
EDISON INTERNATIONAL,LEIDOS HOLDINGS,1,0.0004476275738585497
EDISON INTERNATIONAL,LIBERTY MUTUAL INSURANCE GROUP,1,0.0004476275738585497
EDISON INTERNATIONAL,LOCKHEED MARTIN,1,0.0004476275738585497
EDISON INTERNATIONAL,MARATHON PETROLEUM,4,0.0017905102954341987
EDISON INTERNATIONAL,MGM RESORTS INTERNATIONAL,1,0.0004476275738585497
EDISON INTERNATIONAL,NATIONWIDE,1,0.0004476275738585497
EDISON INTERNATIONAL,OWENS CORNING,1,0.0004476275738585497
EDISON INTERNATIONAL,PG&E,10,0.004476275738585497
EDISON INTERNATIONAL,PHILLIPS 66,3,0.0013428827215756492
EDISON INTERNATIONAL,PPG INDUSTRIES,1,0.0004476275738585497
EDISON INTERNATIONAL,PPL,3,0.0013428827215756492
EDISON INTERNATIONAL,PUBLIC SERVICE ENTERPRISE GROUP,3,0.0013428827215756492
EDISON INTERNATIONAL,SOUTHERN,3,0.0013428827215756492
EDISON INTERNATIONAL,STANLEY BLACK & DECKER,1,0.0004476275738585497
EDISON INTERNATIONAL,TESLA,3,0.0013428827215756492
EDISON INTERNATIONAL,UNION PACIFIC,1,0.0004476275738585497
EDISON INTERNATIONAL,UNITED AIRLINES HOLDINGS,1,0.0004476275738585497
EDISON INTERNATIONAL,VALERO ENERGY,1,0.0004476275738585497
EDISON INTERNATIONAL,VF,1,0.0004476275738585497
EDISON INTERNATIONAL,WEYERHAEUSER,1,0.0004476275738585497
EDISON INTERNATIONAL,XCEL ENERGY,6,0.0026857654431512983
ELI LILLY,ENTERGY,2,0.0008952551477170994
ELI LILLY,EXELON,1,0.0004476275738585497
ELI LILLY,GENERAL ELECTRIC,1,0.0004476275738585497
ELI LILLY,GENERAL MOTORS,1,0.0004476275738585497
ELI LILLY,GILEAD SCIENCES,3,0.0013428827215756492
ELI LILLY,GUARDIAN LIFE INS. CO. OF AMERICA,3,0.0013428827215756492
ELI LILLY,HCA HEALTHCARE,1,0.0004476275738585497
ELI LILLY,HUMANA,3,0.0013428827215756492
ELI LILLY,IBM,1,0.0004476275738585497
ELI LILLY,JOHNSON & JOHNSON,2,0.0008952551477170994
ELI LILLY,JONES FINANCIAL (EDWARD JONES),1,0.0004476275738585497
ELI LILLY,LABORATORY CORP. OF AMERICA,1,0.0004476275738585497
ELI LILLY,LIVE NATION ENTERTAINMENT,1,0.0004476275738585497
ELI LILLY,LOCKHEED MARTIN,1,0.0004476275738585497
ELI LILLY,LUMEN TECHNOLOGIES,1,0.0004476275738585497
ELI LILLY,MAGELLAN HEALTH,3,0.0013428827215756492
ELI LILLY,MCKESSON,1,0.0004476275738585497
ELI LILLY,MERCK,4,0.0017905102954341987
ELI LILLY,MOLINA HEALTHCARE,1,0.0004476275738585497
ELI LILLY,MUTUAL OF OMAHA INSURANCE,3,0.0013428827215756492
ELI LILLY,NATIONWIDE,1,0.0004476275738585497
ELI LILLY,NAVISTAR INTERNATIONAL,1,0.0004476275738585497
ELI LILLY,PPL,1,0.0004476275738585497
ELI LILLY,QUEST DIAGNOSTICS,1,0.0004476275738585497
ELI LILLY,RAYTHEON,1,0.0004476275738585497
ELI LILLY,REGENERON PHARMACEUTICALS,2,0.0008952551477170994
ELI LILLY,RITE AID,2,0.0008952551477170994
ELI LILLY,THERMO FISHER SCIENTIFIC,1,0.0004476275738585497
ELI LILLY,WALGREENS BOOTS ALLIANCE,3,0.0013428827215756492
ELI LILLY,WALMART,1,0.0004476275738585497
ELI LILLY,XCEL ENERGY,1,0.0004476275738585497
EMERSON ELECTRIC,ILLINOIS TOOL WORKS,2,0.0008952551477170994
EMERSON ELECTRIC,OWENS CORNING,1,0.0004476275738585497
EMERSON ELECTRIC,RAYTHEON,2,0.0008952551477170994
EMERSON ELECTRIC,UNITED TECHNOLOGIES,1,0.0004476275738585497
EMERSON ELECTRIC,WALMART,1,0.0004476275738585497
EMERSON ELECTRIC,WHIRLPOOL,1,0.0004476275738585497
ENERGY TRANSFER,EVERSOURCE ENERGY,2,0.0008952551477170994
ENERGY TRANSFER,EXELON,2,0.0008952551477170994
ENERGY TRANSFER,EXXONMOBIL,2,0.0008952551477170994
ENERGY TRANSFER,FLUOR,2,0.0008952551477170994
ENERGY TRANSFER,GENERAL ELECTRIC,1,0.0004476275738585497
ENERGY TRANSFER,GRAPHIC PACKAGING HOLDING,1,0.0004476275738585497
