source,target,weight
ARAMARK,INTUIT,0.325191
ARAMARK,JACOBS ENGINEERING GROUP,0.386041
ARAMARK,LABORATORY CORP. OF AMERICA,0.023235
ARAMARK,LIVE NATION ENTERTAINMENT,0.006147
ARAMARK,LOCKHEED MARTIN,0.00135
ARAMARK,LUMEN TECHNOLOGIES,0.003723
ARAMARK,MCKESSON,0.004314
ARAMARK,MICROSOFT,0.054693
ARAMARK,NATIONWIDE,0.001168
ARAMARK,OWENS & MINOR,0.029723
ARAMARK,PG&E,0.002898
ARAMARK,POLARIS INC,0.009644
ARAMARK,PPL,0.001616
ARAMARK,QUEST DIAGNOSTICS,0.020515
ARAMARK,SOUTHWEST AIRLINES,0.00324
ARAMARK,UNION PACIFIC,0.002311
ARAMARK,UNITED AIRLINES HOLDINGS,0.009862
ARAMARK,VF,0.278081
ARAMARK,WALGREENS BOOTS ALLIANCE,0.000731
ARAMARK,WEYERHAEUSER,0.010393
ARAMARK,XCEL ENERGY,0.000449
ARCONIC,BOEING,0.099935
ARCONIC,INTERNATIONAL PAPER,0.558821
ARTHUR J. GALLAGHER,BOEING,0.031228
ARTHUR J. GALLAGHER,BOSTON SCIENTIFIC,0.251414
ARTHUR J. GALLAGHER,DUKE ENERGY,0.028345
ARTHUR J. GALLAGHER,TENNECO,0.5
ARTHUR J. GALLAGHER,XCEL ENERGY,0.013632
ASSURANT,HARTFORD FINANCIAL SERVICES,0.148981
ASSURANT,MARSH & MCLENNAN,0.099749
ASSURANT,NATIONWIDE,0.036203
ASSURANT,NORTHWESTERN MUTUAL,0.035273
ASSURANT,PRINCIPAL FINANCIAL,0.038446
ASSURANT,PRUDENTIAL FINANCIAL,0.085577
ASSURANT,VERIZON,0.008558
AT&T,BANK OF AMERICA,0.007567
AT&T,BAXTER INTERNATIONAL,0.014142
AT&T,BERKSHIRE HATHAWAY,0.002587
AT&T,BEST BUY,0.014982
AT&T,BLACKROCK,0.004926
AT&T,BOEING,0.009223
AT&T,CATERPILLAR,0.023039
AT&T,CBS,0.297406
AT&T,CELANESE,0.004059
AT&T,CENTENE,0.010581
AT&T,CENTERPOINT ENERGY,0.004113
AT&T,CHARTER COMMUNICATIONS,0.335955
AT&T,CHS,0.033927
AT&T,CIGNA,0.022191
AT&T,CISCO SYSTEMS,0.018985
AT&T,CITIGROUP,0.019754
AT&T,CMS ENERGY,0.022476
AT&T,COCA-COLA,0.021994
AT&T,COMCAST,0.146103
AT&T,CONOCOPHILLIPS,0.000747
AT&T,CORNING,0.062102
AT&T,CSX,0.000791
AT&T,CUMMINS,0.046359
AT&T,CVS HEALTH,0.000782
AT&T,DELL TECHNOLOGIES,0.082631
AT&T,DELTA AIR LINES,0.000605
AT&T,DISH NETWORK,0.146087
AT&T,DTE ENERGY,0.015536
AT&T,DUKE ENERGY,0.032436
AT&T,DUPONT DE NEMOURS,0.006399
AT&T,ECOLAB,0.020634
AT&T,ENTERGY,0.049201
AT&T,EVERSOURCE ENERGY,0.007868
AT&T,EXELON,0.021305
AT&T,EXXONMOBIL,0.036997
AT&T,FACEBOOK,0.023043
AT&T,FEDEX,0.004595
AT&T,FIRSTENERGY,0.023535
AT&T,FOX CORP,0.138628
AT&T,GENERAL ELECTRIC,0.015993
AT&T,GENERAL MOTORS,0.027276
AT&T,GENWORTH FINANCIAL,0.058658
AT&T,HARTFORD FINANCIAL SERVICES,0.028001
AT&T,HCA HEALTHCARE,0.000863
AT&T,HEWLETT PACKARD ENTERPRISE,0.058212
AT&T,HOME DEPOT,0.029275
AT&T,HONEYWELL INTERNATIONAL,0.124306
AT&T,HP,0.099203
AT&T,IBM,0.099832
AT&T,IHEARTMEDIA,0.095757
AT&T,INTEL,0.037656
AT&T,INTERNATIONAL PAPER,0.008644
AT&T,INTUIT,0.000419
AT&T,JETBLUE AIRWAYS,0.043052
AT&T,JPMORGAN CHASE & CO.,0.001353
AT&T,KELLOGG,0.028216
AT&T,KRAFT HEINZ,0.000823
AT&T,KROGER,0.09486
AT&T,LABORATORY CORP. OF AMERICA,0.009819
AT&T,LIBERTY MEDIA,0.066095
AT&T,LOCKHEED MARTIN,0.127225
AT&T,LOWE'S,0.130133
AT&T,LUMEN TECHNOLOGIES,0.154518
AT&T,MARATHON PETROLEUM,0.02009
AT&T,MARSH & MCLENNAN,0.039581
AT&T,MCDONALD'S,0.165209
AT&T,MICRON TECHNOLOGY,0.029015
AT&T,MICROSOFT,0.159576
AT&T,MOTOROLA SOLUTIONS,0.046874
AT&T,MUTUAL OF OMAHA INSURANCE,0.022295
AT&T,NATIONWIDE,0.018065
AT&T,NAVIENT,0.058859
AT&T,NORTHERN TRUST,0.00046
AT&T,NORTHWESTERN MUTUAL,0.029104
AT&T,ORACLE,0.114658
AT&T,PG&E,0.051506
AT&T,PHILLIPS 66,0.032253
AT&T,PPG INDUSTRIES,0.003369
AT&T,PPL,0.018778
AT&T,PRINCIPAL FINANCIAL,0.009502
AT&T,PUBLIC SERVICE ENTERPRISE GROUP,0.041236
AT&T,QUALCOMM,0.003369
AT&T,QUEST DIAGNOSTICS,0.000968
AT&T,QURATE RETAIL,0.073346
AT&T,RAYTHEON,0.016721
AT&T,REGIONS FINANCIAL,0.004683
AT&T,RITE AID,0.055157
AT&T,SEMPRA ENERGY,0.047812
AT&T,SOUTHERN,0.001194
AT&T,SOUTHWEST AIRLINES,0.001377
AT&T,STANLEY BLACK & DECKER,0.026113
AT&T,SYNCHRONY FINANCIAL,0.011755
AT&T,TARGET,0.018782
AT&T,TESLA,0.014128
AT&T,TEXAS INSTRUMENTS,0.081004
AT&T,U.S. BANCORP,0.041958
AT&T,UNION PACIFIC,0.028553
AT&T,UNITED AIRLINES HOLDINGS,0.031322
AT&T,UNITED TECHNOLOGIES,0.009151
AT&T,VERIZON,0.479503
AT&T,VF,0.060021
AT&T,W.R. BERKLEY,0.000336
AT&T,WALMART,0.004466
AT&T,WALT DISNEY,0.029848
AT&T,WEYERHAEUSER,0.045649
AT&T,WINDSTREAM HOLDINGS,0.102386
AT&T,XCEL ENERGY,0.017659
AT&T,YUM BRANDS,0.135012
BALL,BERKSHIRE HATHAWAY,0.047161
BALL,BLACKSTONE GROUP,0.002777
BALL,BOEING,0.185816
BALL,BOOZ ALLEN HAMILTON,0.088683
BALL,BRISTOL-MYERS SQUIBB,0.002055
BALL,CATERPILLAR,0.038304
BALL,CENTENE,0.023099
BALL,CHEVRON,0.015547
BALL,CHS,0.043568
BALL,CIGNA,0.021504
BALL,CISCO SYSTEMS,0.039303
BALL,CMS ENERGY,0.041474
BALL,COCA-COLA,0.065011
BALL,COGNIZANT TECHNOLOGY SOLUTIONS,0.013377
BALL,CONOCOPHILLIPS,0.006604
BALL,CONSOLIDATED EDISON,0.084604
BALL,CONSTELLATION BRANDS,0.003424
BALL,CORNING,0.128673
BALL,CSX,9.1e-05
BALL,CUMMINS,0.072968
BALL,DAVITA,0.095784
BALL,DELL TECHNOLOGIES,0.058454
BALL,DELTA AIR LINES,0.131091
BALL,DISH NETWORK,0.01847
BALL,DTE ENERGY,0.024476
BALL,DUKE ENERGY,0.038414
BALL,ECOLAB,0.031746
BALL,ELI LILLY,0.000717
BALL,ENTERGY,0.136251
BALL,EVERSOURCE ENERGY,0.019888
BALL,EXELON,0.038343
BALL,EXXONMOBIL,0.119841
BALL,FACEBOOK,0.027133
BALL,FEDEX,0.048878
BALL,FIRSTENERGY,0.022702
BALL,FLUOR,0.099688
BALL,GENERAL DYNAMICS,0.232213
BALL,GENERAL ELECTRIC,0.018043
BALL,GENERAL MOTORS,0.017816
BALL,GILEAD SCIENCES,0.080787
BALL,GOODYEAR TIRE & RUBBER,0.078957
BALL,GRAPHIC PACKAGING HOLDING,0.303583
BALL,HARTFORD FINANCIAL SERVICES,0.043616
BALL,HCA HEALTHCARE,0.009721
BALL,HEWLETT PACKARD ENTERPRISE,0.056146
BALL,HOLLYFRONTIER,0.025731
BALL,HONEYWELL INTERNATIONAL,0.060779
BALL,HUNTSMAN,0.286472
BALL,IBM,0.074679
BALL,ILLINOIS TOOL WORKS,0.159701
BALL,INTERNATIONAL PAPER,0.192326
BALL,JACOBS ENGINEERING GROUP,0.084501
BALL,JETBLUE AIRWAYS,0.013151
BALL,JPMORGAN CHASE & CO.,0.008306
BALL,KEURIG DR PEPPER,0.170183
BALL,KROGER,0.000344
BALL,L3HARRIS TECHNOLOGIES,0.079142
BALL,LABORATORY CORP. OF AMERICA,0.014645
BALL,LEIDOS HOLDINGS,0.31693
BALL,LIBERTY MUTUAL INSURANCE GROUP,0.008632
BALL,LIVE NATION ENTERTAINMENT,0.005449
BALL,LOCKHEED MARTIN,0.287287
BALL,LUMEN TECHNOLOGIES,0.0033
BALL,MAGELLAN HEALTH,0.002668
BALL,MASCO,0.071636
BALL,MICRON TECHNOLOGY,0.135157
BALL,MICROSOFT,0.002448
BALL,MOTOROLA SOLUTIONS,0.044891
BALL,MUTUAL OF OMAHA INSURANCE,0.00818
BALL,NATIONWIDE,0.001035
BALL,NAVISTAR INTERNATIONAL,0.035023
BALL,NORTHROP GRUMMAN,0.551584
BALL,ORACLE,0.192146
BALL,OSHKOSH,0.043693
BALL,PG&E,0.035084
BALL,PHILLIPS 66,0.032916
BALL,POLARIS INC,0.284603
BALL,PPG INDUSTRIES,0.089062
BALL,PPL,0.019288
BALL,PUBLIC SERVICE ENTERPRISE GROUP,0.031495
BALL,QUEST DIAGNOSTICS,0.00927
BALL,RAYTHEON,0.154749
BALL,SOUTHERN,0.001227
BALL,SOUTHWEST AIRLINES,0.005152
BALL,TEXAS INSTRUMENTS,0.04192
BALL,TEXTRON,0.188684
BALL,THERMO FISHER SCIENTIFIC,0.083364
BALL,UNION PACIFIC,0.119094
BALL,UNITED AIRLINES HOLDINGS,0.002176
BALL,UNITED TECHNOLOGIES,0.095119
BALL,USAA,0.003483
BALL,WALGREENS BOOTS ALLIANCE,0.000648
BALL,WALMART,0.028533
BALL,WASTE MANAGEMENT,0.236838
BALL,WESTROCK,0.271325
BALL,WHIRLPOOL,0.176235
BALL,XCEL ENERGY,0.014847
BANK OF AMERICA,BLACKROCK,0.061978
BANK OF AMERICA,BOEING,0.025319
BANK OF AMERICA,CAPITAL ONE FINANCIAL,0.193118
BANK OF AMERICA,CATERPILLAR,0.027141
BANK OF AMERICA,CHARLES SCHWAB,0.033862
BANK OF AMERICA,CHARTER COMMUNICATIONS,0.001339
BANK OF AMERICA,CIGNA,0.001496
BANK OF AMERICA,CITIGROUP,0.288877
BANK OF AMERICA,CITIZENS FINANCIAL GROUP,0.010282
BANK OF AMERICA,COCA-COLA,0.001867
BANK OF AMERICA,DELL TECHNOLOGIES,0.001307
BANK OF AMERICA,EBAY,0.118355
BANK OF AMERICA,ENTERGY,0.010578
BANK OF AMERICA,EXXONMOBIL,0.002498
BANK OF AMERICA,FIFTH THIRD BANCORP,0.293292
BANK OF AMERICA,FORD,0.086949
BANK OF AMERICA,FOX CORP,0.007069
BANK OF AMERICA,HARTFORD FINANCIAL SERVICES,0.080626
BANK OF AMERICA,HILTON WORLDWIDE HOLDINGS,0.002864
BANK OF AMERICA,HOME DEPOT,0.013644
BANK OF AMERICA,IBM,0.009037
BANK OF AMERICA,IHEARTMEDIA,0.006226
BANK OF AMERICA,INTERNATIONAL PAPER,0.012233
BANK OF AMERICA,INTUIT,0.002932
BANK OF AMERICA,JPMORGAN CHASE & CO.,0.48273
BANK OF AMERICA,KEYCORP,0.348818
BANK OF AMERICA,KROGER,0.022816
BANK OF AMERICA,LIBERTY MEDIA,0.010421
BANK OF AMERICA,LINCOLN NATIONAL,0.036088
BANK OF AMERICA,LOCKHEED MARTIN,0.009949
BANK OF AMERICA,MARRIOTT INTERNATIONAL,0.002408
BANK OF AMERICA,MICROSOFT,0.007765
BANK OF AMERICA,MUTUAL OF OMAHA INSURANCE,0.090673
BANK OF AMERICA,NATIONWIDE,0.007183
BANK OF AMERICA,NCR,0.088497
BANK OF AMERICA,NEW YORK LIFE INSURANCE,0.16793
BANK OF AMERICA,NORTHERN TRUST,0.268168
BANK OF AMERICA,NORTHWESTERN MUTUAL,0.02683
BANK OF AMERICA,PNC FINANCIAL SERVICES,0.261734
BANK OF AMERICA,PRINCIPAL FINANCIAL,0.037477
BANK OF AMERICA,PRUDENTIAL FINANCIAL,0.045813
BANK OF AMERICA,QURATE RETAIL,0.043445
BANK OF AMERICA,RAYTHEON,0.022956
BANK OF AMERICA,S&P GLOBAL,0.012574
BANK OF AMERICA,SEMPRA ENERGY,0.027534
BANK OF AMERICA,STATE FARM INSURANCE,0.015839
BANK OF AMERICA,SYNCHRONY FINANCIAL,0.006769
BANK OF AMERICA,TARGET,0.017314
BANK OF AMERICA,TIAA,0.221895
BANK OF AMERICA,UNITED AIRLINES HOLDINGS,0.024952
BANK OF AMERICA,UNITED TECHNOLOGIES,0.03404
BANK OF AMERICA,USAA,0.258092
BANK OF AMERICA,VERIZON,0.006673
BANK OF AMERICA,WELLS FARGO,0.43612
BANK OF AMERICA,WESTERN UNION,0.398636
BANK OF AMERICA,XEROX,0.308263
BANK OF AMERICA,YUM BRANDS,0.020141
BANK OF AMERICA,YUM CHINA HOLDINGS,0.061546
BANK OF NEW YORK MELLON,BLACKROCK,0.084492
BANK OF NEW YORK MELLON,CHARLES SCHWAB,0.051352
BANK OF NEW YORK MELLON,CITIGROUP,0.124603
BANK OF NEW YORK MELLON,CITIZENS FINANCIAL GROUP,0.241597
BANK OF NEW YORK MELLON,CONSTELLATION BRANDS,0.278017
BANK OF NEW YORK MELLON,DEAN FOODS,0.494714
BANK OF NEW YORK MELLON,DISCOVER FINANCIAL SERVICES,0.031378
BANK OF NEW YORK MELLON,FIFTH THIRD BANCORP,0.063908
BANK OF NEW YORK MELLON,GOLDMAN SACHS GROUP,0.04793
BANK OF NEW YORK MELLON,HARTFORD FINANCIAL SERVICES,0.06757
BANK OF NEW YORK MELLON,JPMORGAN CHASE & CO.,0.04967
BANK OF NEW YORK MELLON,KELLOGG,0.795085
BANK OF NEW YORK MELLON,KEYCORP,0.148736
BANK OF NEW YORK MELLON,LINCOLN NATIONAL,0.08437
BANK OF NEW YORK MELLON,MUTUAL OF OMAHA INSURANCE,0.02994
BANK OF NEW YORK MELLON,NEW YORK LIFE INSURANCE,0.083771
BANK OF NEW YORK MELLON,NORTHERN TRUST,0.054644
BANK OF NEW YORK MELLON,NORTHWESTERN MUTUAL,0.10765
BANK OF NEW YORK MELLON,PNC FINANCIAL SERVICES,0.11335
BANK OF NEW YORK MELLON,PRUDENTIAL FINANCIAL,0.101335
BANK OF NEW YORK MELLON,RAYTHEON,0.023871
BANK OF NEW YORK MELLON,REGIONS FINANCIAL,0.055741
BANK OF NEW YORK MELLON,STATE FARM INSURANCE,0.028056
BANK OF NEW YORK MELLON,STATE STREET CORP.,0.083017
BANK OF NEW YORK MELLON,SYNCHRONY FINANCIAL,0.060505
BANK OF NEW YORK MELLON,TRAVELERS,0.37446
BANK OF NEW YORK MELLON,U.S. BANCORP,0.264636
BANK OF NEW YORK MELLON,VISA,0.083017
BANK OF NEW YORK MELLON,WELLS FARGO,0.2918
BAXTER INTERNATIONAL,CARDINAL HEALTH,0.039346
BAXTER INTERNATIONAL,CHARTER COMMUNICATIONS,0.006634
BAXTER INTERNATIONAL,CUMMINS,0.003071
BAXTER INTERNATIONAL,CVS HEALTH,0.03674
BAXTER INTERNATIONAL,DELL TECHNOLOGIES,0.01187
BAXTER INTERNATIONAL,ECOLAB,0.049171
BAXTER INTERNATIONAL,GENERAL ELECTRIC,0.004264
BAXTER INTERNATIONAL,HONEYWELL INTERNATIONAL,0.023613
BAXTER INTERNATIONAL,HP,0.002705
BAXTER INTERNATIONAL,IBM,0.014119
BAXTER INTERNATIONAL,INTEL,0.005382
BAXTER INTERNATIONAL,JOHNSON & JOHNSON,0.011134
BAXTER INTERNATIONAL,TEXAS INSTRUMENTS,0.022271
BAXTER INTERNATIONAL,VERIZON,0.006699
BECTON DICKINSON,BOSTON SCIENTIFIC,0.298215
BECTON DICKINSON,BRISTOL-MYERS SQUIBB,0.01889
BECTON DICKINSON,CAPITAL ONE FINANCIAL,0.020698
BECTON DICKINSON,CARDINAL HEALTH,0.350282
BECTON DICKINSON,CHEMOURS,0.041549
BECTON DICKINSON,CHS,0.050246
BECTON DICKINSON,CIGNA,0.007221
BECTON DICKINSON,CORNING,0.29436
BECTON DICKINSON,CUMMINS,0.016474
BECTON DICKINSON,CVS HEALTH,0.013923
BECTON DICKINSON,DANAHER,0.186674
BECTON DICKINSON,DELL TECHNOLOGIES,0.026645
BECTON DICKINSON,ECOLAB,0.401062
BECTON DICKINSON,FACEBOOK,0.019509
BECTON DICKINSON,GENERAL ELECTRIC,0.255237
BECTON DICKINSON,GENERAL MILLS,0.040859
BECTON DICKINSON,GENERAL MOTORS,0.028939
BECTON DICKINSON,HEWLETT PACKARD ENTERPRISE,0.00917
BECTON DICKINSON,HUMANA,0.028007
BECTON DICKINSON,IBM,0.008794
BECTON DICKINSON,JOHNSON & JOHNSON,0.02949
BECTON DICKINSON,LABORATORY CORP. OF AMERICA,0.185106
BECTON DICKINSON,MAGELLAN HEALTH,0.033549
BECTON DICKINSON,MCKESSON,0.007868
BECTON DICKINSON,MERCK,0.180729
BECTON DICKINSON,MICRON TECHNOLOGY,0.003152
BECTON DICKINSON,PNC FINANCIAL SERVICES,0.011793
BECTON DICKINSON,PRINCIPAL FINANCIAL,0.004713
BECTON DICKINSON,QUEST DIAGNOSTICS,0.135754
BECTON DICKINSON,SALESFORCE,0.016575
BECTON DICKINSON,STANLEY BLACK & DECKER,0.05206
BECTON DICKINSON,THERMO FISHER SCIENTIFIC,0.133033
BECTON DICKINSON,ZIMMER BIOMET HOLDINGS,0.442636
BERKSHIRE HATHAWAY,BIOGEN,0.000402
BERKSHIRE HATHAWAY,BLACKSTONE GROUP,2.8e-05
BERKSHIRE HATHAWAY,BOEING,0.023956
BERKSHIRE HATHAWAY,BOOZ ALLEN HAMILTON,0.001998
BERKSHIRE HATHAWAY,BRISTOL-MYERS SQUIBB,3.9e-05
BERKSHIRE HATHAWAY,CAPITAL ONE FINANCIAL,0.000159
BERKSHIRE HATHAWAY,CATERPILLAR,0.061708
BERKSHIRE HATHAWAY,CELANESE,0.008618
BERKSHIRE HATHAWAY,CENTENE,0.007542
BERKSHIRE HATHAWAY,CENTERPOINT ENERGY,0.021974
BERKSHIRE HATHAWAY,CHARTER COMMUNICATIONS,0.003137
BERKSHIRE HATHAWAY,CHEMOURS,0.058946
BERKSHIRE HATHAWAY,CHEVRON,0.006016
BERKSHIRE HATHAWAY,CHS,0.006957
BERKSHIRE HATHAWAY,CIGNA,0.001096
BERKSHIRE HATHAWAY,CISCO SYSTEMS,0.002136
BERKSHIRE HATHAWAY,CITIGROUP,0.000291
BERKSHIRE HATHAWAY,CMS ENERGY,0.122951
BERKSHIRE HATHAWAY,COGNIZANT TECHNOLOGY SOLUTIONS,0.000124
BERKSHIRE HATHAWAY,CONOCOPHILLIPS,0.021165
BERKSHIRE HATHAWAY,CONSOLIDATED EDISON,0.008935
BERKSHIRE HATHAWAY,CONSTELLATION BRANDS,0.008976
BERKSHIRE HATHAWAY,CORNING,0.021011
BERKSHIRE HATHAWAY,CSX,0.694102
BERKSHIRE HATHAWAY,CUMMINS,0.094063
BERKSHIRE HATHAWAY,CVS HEALTH,0.00166
BERKSHIRE HATHAWAY,DANAHER,0.000326
BERKSHIRE HATHAWAY,DAVITA,0.024987
BERKSHIRE HATHAWAY,DELL TECHNOLOGIES,0.002218
BERKSHIRE HATHAWAY,DELTA AIR LINES,0.043126
BERKSHIRE HATHAWAY,DOMINION ENERGY,0.018032
BERKSHIRE HATHAWAY,DTE ENERGY,0.121546
BERKSHIRE HATHAWAY,DUKE ENERGY,0.039794
BERKSHIRE HATHAWAY,DUPONT DE NEMOURS,0.001776
BERKSHIRE HATHAWAY,ECOLAB,0.008462
BERKSHIRE HATHAWAY,EDISON INTERNATIONAL,0.069238
BERKSHIRE HATHAWAY,ELI LILLY,7.6e-05
BERKSHIRE HATHAWAY,ENERGY TRANSFER,0.004967
BERKSHIRE HATHAWAY,ENTERGY,0.049911
BERKSHIRE HATHAWAY,EVERSOURCE ENERGY,0.042817
BERKSHIRE HATHAWAY,EXELON,0.085509
BERKSHIRE HATHAWAY,EXXONMOBIL,0.024385
BERKSHIRE HATHAWAY,FACEBOOK,0.000101
BERKSHIRE HATHAWAY,FEDEX,0.03446
BERKSHIRE HATHAWAY,FIRSTENERGY,0.08767
BERKSHIRE HATHAWAY,FLUOR,0.012071
BERKSHIRE HATHAWAY,FORD,0.053579
BERKSHIRE HATHAWAY,GENERAL DYNAMICS,0.078799
BERKSHIRE HATHAWAY,GENERAL ELECTRIC,0.044484
BERKSHIRE HATHAWAY,GENERAL MOTORS,0.006691
BERKSHIRE HATHAWAY,GILEAD SCIENCES,0.035871
BERKSHIRE HATHAWAY,GOODYEAR TIRE & RUBBER,0.005566
BERKSHIRE HATHAWAY,GRAPHIC PACKAGING HOLDING,0.001646
BERKSHIRE HATHAWAY,HARTFORD FINANCIAL SERVICES,0.001846
BERKSHIRE HATHAWAY,HCA HEALTHCARE,0.000222
BERKSHIRE HATHAWAY,HERSHEY,0.000908
BERKSHIRE HATHAWAY,HEWLETT PACKARD ENTERPRISE,0.013689
BERKSHIRE HATHAWAY,HILTON WORLDWIDE HOLDINGS,0.000156
BERKSHIRE HATHAWAY,HOLLYFRONTIER,0.007037
BERKSHIRE HATHAWAY,HOME DEPOT,0.021719
BERKSHIRE HATHAWAY,HONEYWELL INTERNATIONAL,0.001784
BERKSHIRE HATHAWAY,HUMANA,0.001493
BERKSHIRE HATHAWAY,HUNTSMAN,0.006066
BERKSHIRE HATHAWAY,IBM,0.01259
BERKSHIRE HATHAWAY,ILLINOIS TOOL WORKS,0.000734
BERKSHIRE HATHAWAY,INTEL,0.00548
BERKSHIRE HATHAWAY,INTERNATIONAL PAPER,0.00039
BERKSHIRE HATHAWAY,INTUIT,0.000889
BERKSHIRE HATHAWAY,JACOBS ENGINEERING GROUP,0.007854
BERKSHIRE HATHAWAY,JETBLUE AIRWAYS,0.000247
BERKSHIRE HATHAWAY,JOHNSON & JOHNSON,0.000215
BERKSHIRE HATHAWAY,JPMORGAN CHASE & CO.,0.001786
BERKSHIRE HATHAWAY,KRAFT HEINZ,0.001748
BERKSHIRE HATHAWAY,KROGER,0.002523
BERKSHIRE HATHAWAY,L3HARRIS TECHNOLOGIES,0.095665
BERKSHIRE HATHAWAY,LEIDOS HOLDINGS,0.029215
BERKSHIRE HATHAWAY,LIBERTY MEDIA,0.000912
BERKSHIRE HATHAWAY,LIBERTY MUTUAL INSURANCE GROUP,0.008464
BERKSHIRE HATHAWAY,LIVE NATION ENTERTAINMENT,0.000576
BERKSHIRE HATHAWAY,LOCKHEED MARTIN,0.017407
BERKSHIRE HATHAWAY,LOEWS,0.002434
BERKSHIRE HATHAWAY,LUMEN TECHNOLOGIES,0.000804
BERKSHIRE HATHAWAY,MAGELLAN HEALTH,0.002628
BERKSHIRE HATHAWAY,MARATHON PETROLEUM,0.01002
BERKSHIRE HATHAWAY,MCKESSON,0.002192
BERKSHIRE HATHAWAY,MICRON TECHNOLOGY,0.003891
BERKSHIRE HATHAWAY,MICROSOFT,0.004451
BERKSHIRE HATHAWAY,MOLINA HEALTHCARE,0.000493
BERKSHIRE HATHAWAY,MOTOROLA SOLUTIONS,0.025391
BERKSHIRE HATHAWAY,NATIONWIDE,0.001244
BERKSHIRE HATHAWAY,NAVISTAR INTERNATIONAL,0.000805
BERKSHIRE HATHAWAY,NORFOLK SOUTHERN,0.767988
BERKSHIRE HATHAWAY,NORTHERN TRUST,0.000976
BERKSHIRE HATHAWAY,NORTHROP GRUMMAN,0.033922
BERKSHIRE HATHAWAY,NRG ENERGY,0.009816
BERKSHIRE HATHAWAY,ONEOK,0.006297
BERKSHIRE HATHAWAY,ORACLE,0.002728
BERKSHIRE HATHAWAY,OSHKOSH,0.011428
BERKSHIRE HATHAWAY,OWENS CORNING,0.009069
BERKSHIRE HATHAWAY,PEABODY ENERGY,0.005111
BERKSHIRE HATHAWAY,PG&E,0.057504
BERKSHIRE HATHAWAY,PHILLIPS 66,0.002795
BERKSHIRE HATHAWAY,PPG INDUSTRIES,0.018266
BERKSHIRE HATHAWAY,PPL,0.07077
BERKSHIRE HATHAWAY,PRINCIPAL FINANCIAL,0.000151
BERKSHIRE HATHAWAY,PROCTER & GAMBLE,0.000196
BERKSHIRE HATHAWAY,PUBLIC SERVICE ENTERPRISE GROUP,0.044974
BERKSHIRE HATHAWAY,QUEST DIAGNOSTICS,0.000979
BERKSHIRE HATHAWAY,QURATE RETAIL,0.000966
BERKSHIRE HATHAWAY,RAYTHEON,0.016575
BERKSHIRE HATHAWAY,REGIONS FINANCIAL,0.003345
BERKSHIRE HATHAWAY,SALESFORCE,0.000558
BERKSHIRE HATHAWAY,SEMPRA ENERGY,0.001383
BERKSHIRE HATHAWAY,SHERWIN-WILLIAMS,0.032511
BERKSHIRE HATHAWAY,SOUTHERN,0.048395
BERKSHIRE HATHAWAY,SOUTHWEST AIRLINES,0.079022
BERKSHIRE HATHAWAY,STANLEY BLACK & DECKER,0.01889
BERKSHIRE HATHAWAY,TENET HEALTHCARE,0.001904
BERKSHIRE HATHAWAY,TESLA,0.072225
BERKSHIRE HATHAWAY,TEXTRON,0.060002
BERKSHIRE HATHAWAY,THERMO FISHER SCIENTIFIC,0.019941
BERKSHIRE HATHAWAY,UNION PACIFIC,0.735887
BERKSHIRE HATHAWAY,UNITED AIRLINES HOLDINGS,0.031846
BERKSHIRE HATHAWAY,UNITED TECHNOLOGIES,0.022421
BERKSHIRE HATHAWAY,USAA,0.00592
BERKSHIRE HATHAWAY,VALERO ENERGY,0.164258
BERKSHIRE HATHAWAY,VERIZON,0.008858
BERKSHIRE HATHAWAY,VF,0.002317
BERKSHIRE HATHAWAY,W.R. BERKLEY,0.000712
BERKSHIRE HATHAWAY,WALGREENS BOOTS ALLIANCE,0.000606
BERKSHIRE HATHAWAY,WELLS FARGO,9.6e-05
BERKSHIRE HATHAWAY,WESTROCK,0.0015
BERKSHIRE HATHAWAY,WEYERHAEUSER,0.000355
BERKSHIRE HATHAWAY,WHIRLPOOL,0.000465
BERKSHIRE HATHAWAY,XCEL ENERGY,0.051246
BEST BUY,BOEING,0.084074
BEST BUY,BORGWARNER,0.793908
BEST BUY,CATERPILLAR,0.355932
BEST BUY,CHS,0.315483
BEST BUY,CITIGROUP,0.448541
BEST BUY,COCA-COLA,0.00448
BEST BUY,COSTCO,0.967314
BEST BUY,CVS HEALTH,0.020548
BEST BUY,DEERE,0.152674
BEST BUY,DELL TECHNOLOGIES,0.259733
BEST BUY,EXXONMOBIL,0.103039
BEST BUY,FACEBOOK,0.305174
BEST BUY,FIFTH THIRD BANCORP,0.253904
BEST BUY,GENERAL ELECTRIC,0.303035
BEST BUY,GENWORTH FINANCIAL,0.445256
BEST BUY,GOLDMAN SACHS GROUP,0.558479
BEST BUY,HARTFORD FINANCIAL SERVICES,0.168898
BEST BUY,HOME DEPOT,0.070134
BEST BUY,HONEYWELL INTERNATIONAL,0.224989
BEST BUY,HP,0.012067
BEST BUY,HUNTSMAN,0.15398
BEST BUY,IBM,0.213755
BEST BUY,INTERNATIONAL PAPER,0.115733
BEST BUY,KROGER,0.025083
BEST BUY,LEIDOS HOLDINGS,0.00586
BEST BUY,LOEWS,0.004329
BEST BUY,LOWE'S,0.054336
BEST BUY,MARRIOTT INTERNATIONAL,0.002445
BEST BUY,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.557299
BEST BUY,MCDONALD'S,0.121151
