source,target,weight,affil_norm,shared_n,cosine_weight,rbo_weight
AMEREN,EDISON INTERNATIONAL,0.02860548400390501,0.0018115942028985,4,0.168749,0.0935722710662345
AMEREN,ENTERGY,0.0495097070777204,0.0045289855072463,10,0.146272,0.0747357205942412
AMEREN,EVERSOURCE ENERGY,0.01908848866846642,0.0022644927536231,5,0.131275,0.0642123526642171
AMEREN,EXELON,0.03196929658176564,0.0058876811594202,13,0.164802,0.0329477922936613
AMEREN,EXXONMOBIL,0.00019608130428000096,0.0018115942028985,4,0.020392,0.0053078109044019
AMEREN,FACEBOOK,1.993524489481539e-05,0.0004528985507246,1,0.00688,0.0063978227801971
AMEREN,FIRSTENERGY,0.01392511436276092,0.0031702898550724,7,0.117445,0.0373994544716697
AMEREN,FLUOR,0.0005456130700824853,0.0009057971014492,2,0.049264,0.012227119790742
AMEREN,FORD,0.002550660179830912,0.0009057971014492,2,0.120276,0.0234122255357142
AMEREN,GENERAL DYNAMICS,0.0004362937161225863,0.0009057971014492,2,0.031814,0.0151401352423265
AMEREN,GENERAL ELECTRIC,9.75889730598955e-06,0.0018115942028985,4,0.005169,0.0010421573443425
AMEREN,GENERAL MOTORS,0.04280308316826232,0.0027173913043478,6,0.167245,0.0941823947258255
AMEREN,GILEAD SCIENCES,6.294544209017796e-06,0.0004528985507246,1,0.008097,0.0017164818591469
AMEREN,GRAPHIC PACKAGING HOLDING,0.0001434024128403347,0.0004528985507246,1,0.03363,0.009415180718153
AMEREN,HOME DEPOT,3.685991794545383e-05,0.0004528985507246,1,0.022662,0.003591329045255
AMEREN,HONEYWELL INTERNATIONAL,5.30474514527485e-06,0.0004528985507246,1,0.005012,0.0023369667359872
AMEREN,INTEL,1.3595054923075683e-06,0.0004528985507246,1,0.002789,0.0010762954919381
AMEREN,JPMORGAN CHASE & CO.,9.617153066572442e-06,0.0004528985507246,1,0.013012,0.0016319300623266
AMEREN,LEIDOS HOLDINGS,0.0012787477475743598,0.0009057971014492,2,0.089277,0.0158130034983502
AMEREN,LIBERTY MUTUAL INSURANCE GROUP,2.6822678586530563e-05,0.0004528985507246,1,0.008969,0.0066032416455641
AMEREN,LOCKHEED MARTIN,0.0002385341759157504,0.0018115942028985,4,0.024807,0.0053078109044019
AMEREN,MARATHON PETROLEUM,0.08060844997755641,0.0018115942028985,4,0.384682,0.115669213500014
AMEREN,MICRON TECHNOLOGY,0.00015700642499641594,0.0004528985507246,1,0.0525,0.0066032416455641
AMEREN,NORTHROP GRUMMAN,0.0012339943836734227,0.0013586956521739,3,0.057756,0.0157251171546445
AMEREN,ORACLE,0.001196346725229811,0.0009057971014492,2,0.059465,0.0222108262785474
AMEREN,OWENS CORNING,1.379467692243299e-05,0.0004528985507246,1,0.009609,0.003169804000909
AMEREN,PEABODY ENERGY,3.025844334648827e-06,0.0004528985507246,1,0.007211,0.0009265100944259
AMEREN,PG&E,0.036492312605914644,0.004981884057971,11,0.143488,0.0510495817413048
AMEREN,PHILLIPS 66,0.09327474263129269,0.0009057971014492,2,0.333471,0.3087984138499471
AMEREN,PPG INDUSTRIES,2.2587593418497567e-05,0.0013586956521739,3,0.017861,0.0009307692041887
AMEREN,PPL,0.00637407902458555,0.0040760869565217,9,0.084197,0.0185728001476498
AMEREN,PUBLIC SERVICE ENTERPRISE GROUP,0.005501413608838922,0.0018115942028985,4,0.067856,0.0447533057073681
AMEREN,SOUTHERN,0.00029363680879606084,0.0009057971014492,2,0.013752,0.0235729375298777
AMEREN,SOUTHWEST AIRLINES,0.000282170054913931,0.0009057971014492,2,0.018316,0.0170078478174823
AMEREN,TESLA,0.02128438192269816,0.0013586956521739,3,0.172784,0.0906640956055306
AMEREN,THERMO FISHER SCIENTIFIC,8.927034811604785e-05,0.0004528985507246,1,0.018763,0.0105051925939482
AMEREN,UNION PACIFIC,0.0005548814806965641,0.0009057971014492,2,0.036487,0.0167892442428552
AMEREN,UNITED TECHNOLOGIES,2.3838780184220895e-06,0.0004528985507246,1,0.002472,0.0021292891038335
AMEREN,VF,0.00012842258767800562,0.0004528985507246,1,0.032754,0.00865717389
AMEREN,WALGREENS BOOTS ALLIANCE,9.099392733524908e-05,0.0004528985507246,1,0.033605,0.0059787112499999
AMEREN,WESTROCK,0.00011284359334371237,0.0004528985507246,1,0.030653,0.0081283611425615
AMEREN,XCEL ENERGY,0.0036658643142132926,0.0063405797101449,14,0.072518,0.007972629855231
AMERICAN AIRLINES GROUP,AMERICAN ELECTRIC POWER,4.4957268582312986e-07,0.0004528985507246,1,0.007028,0.0001412430976519
AMERICAN AIRLINES GROUP,ARAMARK,2.383036321059584e-05,0.0004528985507246,1,0.011001,0.004782969
AMERICAN AIRLINES GROUP,BALL,7.701505405402021e-06,0.0009057971014492,2,0.013551,0.0006274416624282
AMERICAN AIRLINES GROUP,BANK OF AMERICA,2.255098464410783e-05,0.0004528985507246,1,0.009381,0.0053078109044019
AMERICAN AIRLINES GROUP,BERKSHIRE HATHAWAY,0.0005018911464447754,0.0022644927536231,5,0.024716,0.0089672734370457
AMERICAN AIRLINES GROUP,BOEING,1.012452667024161e-06,0.0009057971014492,2,0.019208,5.8191781778153206e-05
AMERICAN AIRLINES GROUP,CENTENE,5.746483099366233e-05,0.0009057971014492,2,0.018467,0.0034353805933291
AMERICAN AIRLINES GROUP,CHEVRON,1.1017491709456056e-05,0.0004528985507246,1,0.012138,0.0020041705136333
AMERICAN AIRLINES GROUP,CIGNA,2.4622486877156975e-06,0.0004528985507246,1,0.008403,0.000646988587704
AMERICAN AIRLINES GROUP,CUMMINS,9.004410923240377e-05,0.0013586956521739,3,0.019797,0.0033476013736955
AMERICAN AIRLINES GROUP,DELTA AIR LINES,0.016528918495275553,0.004981884057971,11,0.12172,0.0272576793516928
AMERICAN AIRLINES GROUP,DUKE ENERGY,1.3096890282013862e-07,0.0009057971014492,2,0.005174,2.7945432685242576e-05
AMERICAN AIRLINES GROUP,EDISON INTERNATIONAL,1.68245974150494e-05,0.0004528985507246,1,0.009148,0.0040608560442099
AMERICAN AIRLINES GROUP,ENTERGY,1.0536849152110603e-05,0.0013586956521739,3,0.016293,0.0004759787010344
AMERICAN AIRLINES GROUP,FEDEX,0.12578601567080974,0.0040760869565217,9,0.322857,0.0955825721952411
AMERICAN AIRLINES GROUP,GENERAL DYNAMICS,0.0006763225513946013,0.0022644927536231,5,0.055766,0.0053556654358546
AMERICAN AIRLINES GROUP,GENERAL ELECTRIC,6.687450089771848e-06,0.0022644927536231,5,0.002828,0.0010442637763944
AMERICAN AIRLINES GROUP,HARTFORD FINANCIAL SERVICES,7.389226526058009e-07,0.0004528985507246,1,0.005046,0.0003233335745053
AMERICAN AIRLINES GROUP,HILTON WORLDWIDE HOLDINGS,7.139213370492893e-06,0.0013586956521739,3,0.01903,0.0002761146106507
AMERICAN AIRLINES GROUP,IBM,0.00012990483275124074,0.0013586956521739,3,0.027404,0.0034889051563609
AMERICAN AIRLINES GROUP,LABORATORY CORP. OF AMERICA,1.2650250911876125e-06,0.0004528985507246,1,0.010116,0.0002761146106507
AMERICAN AIRLINES GROUP,LEIDOS HOLDINGS,0.004722215108717812,0.0036231884057971,8,0.05047,0.0258238829008543
AMERICAN AIRLINES GROUP,LOCKHEED MARTIN,0.001699534014728993,0.0027173913043478,6,0.042539,0.0147024734342668
AMERICAN AIRLINES GROUP,LUMEN TECHNOLOGIES,2.8939688512948357e-05,0.0004528985507246,1,0.01159,0.0055132728418115
AMERICAN AIRLINES GROUP,MICROSOFT,1.1000838608749955e-07,0.0004528985507246,1,0.001736,0.0001399185002772
AMERICAN AIRLINES GROUP,NORTHWESTERN MUTUAL,5.4402493279090455e-08,0.0004528985507246,1,0.001414,8.495099374840292e-05
AMERICAN AIRLINES GROUP,PG&E,3.557178631424469e-08,0.0004528985507246,1,0.002577,3.047827092815631e-05
AMERICAN AIRLINES GROUP,PPL,4.036529295585878e-06,0.0009057971014492,2,0.007735,0.0005761251896997
AMERICAN AIRLINES GROUP,PRINCIPAL FINANCIAL,4.016090738236683e-08,0.0004528985507246,1,0.00115,7.710894217415072e-05
AMERICAN AIRLINES GROUP,QUEST DIAGNOSTICS,0.0005360384897892794,0.0009057971014492,2,0.050037,0.011826977890909
AMERICAN AIRLINES GROUP,RAYTHEON,0.0003669588248427632,0.0027173913043478,6,0.041647,0.0032425108061118
AMERICAN AIRLINES GROUP,SOUTHWEST AIRLINES,0.23457390948316248,0.0054347826086956,12,0.312748,0.1380075950762349
AMERICAN AIRLINES GROUP,UNION PACIFIC,0.00011053181954089844,0.0022644927536231,5,0.028889,0.0016895998999364
AMERICAN AIRLINES GROUP,UNITED AIRLINES HOLDINGS,1.1372777426074907,0.0144927536231884,32,0.475919,0.1648855461536877
AMERICAN AIRLINES GROUP,UNITED PARCEL SERVICE,0.0024563658587337263,0.0004528985507246,1,0.192361,0.0281951945357142
AMERICAN AIRLINES GROUP,UNITED TECHNOLOGIES,2.032940506960965e-05,0.0018115942028985,4,0.014869,0.0007547132691119
AMERICAN AIRLINES GROUP,VERIZON,5.248211138114465e-07,0.0004528985507246,1,0.008282,0.0001399185002772
AMERICAN AIRLINES GROUP,WEYERHAEUSER,0.00012240223990302453,0.0004528985507246,1,0.103348,0.0026150883007499
AMERICAN ELECTRIC POWER,AT&T,2.9343147268853145e-05,0.0018115942028985,4,0.036081,0.00044891819219
AMERICAN ELECTRIC POWER,BERKSHIRE HATHAWAY,0.0029395429680297764,0.0194746376811594,43,0.061247,0.0024644817433525
AMERICAN ELECTRIC POWER,CENTENE,2.20344135264875e-07,0.0009057971014492,2,0.005199,4.678975290102755e-05
AMERICAN ELECTRIC POWER,CENTERPOINT ENERGY,0.044148005913431085,0.0090579710144927,20,0.112436,0.0433485703230533
AMERICAN ELECTRIC POWER,CHARTER COMMUNICATIONS,3.395185902445228e-05,0.0018115942028985,4,0.037027,0.0005061556750884
AMERICAN ELECTRIC POWER,CHEVRON,6.80212504156504e-05,0.0013586956521739,3,0.017669,0.0028334167358605
AMERICAN ELECTRIC POWER,CIGNA,2.348117161303811e-06,0.0009057971014492,2,0.007209,0.0003595951374781
AMERICAN ELECTRIC POWER,CMS ENERGY,2.472223353575914,0.0194746376811594,43,0.493815,0.2570715643060766
AMERICAN ELECTRIC POWER,CORNING,7.897611286501327e-05,0.0009057971014492,2,0.033012,0.0026411495396517
AMERICAN ELECTRIC POWER,CUMMINS,0.0012748580795591033,0.0018115942028985,4,0.058555,0.0120181309865365
AMERICAN ELECTRIC POWER,DELL TECHNOLOGIES,0.00018621882021319805,0.0009057971014492,2,0.038216,0.0053795681786526
AMERICAN ELECTRIC POWER,DELTA AIR LINES,7.338183732770574e-07,0.0004528985507246,1,0.003439,0.0004711459634184
AMERICAN ELECTRIC POWER,DOMINION ENERGY,0.0032773427734469163,0.0009057971014492,2,0.207542,0.0174335142857142
AMERICAN ELECTRIC POWER,DTE ENERGY,2.8849486201475494,0.0172101449275362,38,0.56258,0.2979677535118187
AMERICAN ELECTRIC POWER,DUKE ENERGY,0.1284831980394333,0.0081521739130434,18,0.235527,0.0669163434602854
AMERICAN ELECTRIC POWER,DUPONT DE NEMOURS,0.0012343868444288082,0.0009057971014492,2,0.027974,0.0487153455440594
AMERICAN ELECTRIC POWER,ECOLAB,0.00016109146218290477,0.0013586956521739,3,0.022171,0.0053476756198015
AMERICAN ELECTRIC POWER,EDISON INTERNATIONAL,0.00216102531053535,0.0009057971014492,2,0.074148,0.032175809770071
AMERICAN ELECTRIC POWER,ENTERGY,0.4171518112446406,0.0113224637681159,25,0.32164,0.1145468473110521
AMERICAN ELECTRIC POWER,EVERSOURCE ENERGY,0.2391782010689508,0.0040760869565217,9,0.337362,0.1739330017278665
AMERICAN ELECTRIC POWER,EXELON,0.741501901379195,0.0140398550724637,31,0.395334,0.1335935459918392
AMERICAN ELECTRIC POWER,EXXONMOBIL,0.0004818993244368763,0.0013586956521739,3,0.034986,0.0101377094490809
AMERICAN ELECTRIC POWER,FEDEX,0.00011618462295385923,0.0013586956521739,3,0.014863,0.0057533393321699
AMERICAN ELECTRIC POWER,FIRSTENERGY,1.8576638127157727,0.0095108695652173,21,0.524053,0.372710548131261
AMERICAN ELECTRIC POWER,GENERAL ELECTRIC,4.572638366127759e-07,0.0009057971014492,2,0.001141,0.0004424358243826
AMERICAN ELECTRIC POWER,GENERAL MOTORS,0.007019205251229005,0.0018115942028985,4,0.079682,0.0486258038036008
AMERICAN ELECTRIC POWER,HARTFORD FINANCIAL SERVICES,4.674215376260722e-08,0.0004528985507246,1,0.002892,3.568695556979438e-05
AMERICAN ELECTRIC POWER,HOME DEPOT,1.0711496611024356e-06,0.0004528985507246,1,0.007687,0.0003076750945381
AMERICAN ELECTRIC POWER,INTEL,0.003286361049496589,0.0009057971014492,2,0.072146,0.0502888947224314
AMERICAN ELECTRIC POWER,JOHNSON & JOHNSON,3.4046429277579867e-07,0.0004528985507246,1,0.003026,0.000248428671001
AMERICAN ELECTRIC POWER,KROGER,6.3982459919209345e-06,0.0004528985507246,1,0.007781,0.0018156184488064
AMERICAN ELECTRIC POWER,LOCKHEED MARTIN,4.7537802695156495e-06,0.0013586956521739,3,0.010853,0.0003223792756255
AMERICAN ELECTRIC POWER,LOEWS,0.0003616233905966163,0.0004528985507246,1,0.034049,0.023450452184716
AMERICAN ELECTRIC POWER,MARATHON PETROLEUM,0.00045281084739271914,0.0009057971014492,2,0.036556,0.0136749965948573
AMERICAN ELECTRIC POWER,MICROSOFT,0.0041511258481735334,0.0013586956521739,3,0.086344,0.0353843767286175
AMERICAN ELECTRIC POWER,MOTOROLA SOLUTIONS,0.0047592585117119165,0.0004528985507246,1,0.100954,0.1040913960205716
AMERICAN ELECTRIC POWER,NATIONWIDE,6.590562541553521e-07,0.0013586956521739,3,0.004427,0.0001095697770631
AMERICAN ELECTRIC POWER,PEABODY ENERGY,6.982198819885019e-05,0.0009057971014492,2,0.023335,0.0033033415458126
AMERICAN ELECTRIC POWER,PG&E,0.2095247700454314,0.0086050724637681,19,0.295083,0.0825157118613217
AMERICAN ELECTRIC POWER,PHILLIPS 66,1.7805048023477623e-06,0.0004528985507246,1,0.003829,0.0010267314190609
AMERICAN ELECTRIC POWER,PPL,3.5235176581152348,0.014945652173913,33,0.660133,0.3571331281826845
AMERICAN ELECTRIC POWER,PUBLIC SERVICE ENTERPRISE GROUP,0.1512532880257608,0.0027173913043478,6,0.313801,0.1773774143278081
AMERICAN ELECTRIC POWER,SOUTHERN,0.05744495071890825,0.0018115942028985,4,0.270351,0.1172905326661941
AMERICAN ELECTRIC POWER,TESLA,0.016610264729069544,0.0018115942028985,4,0.187194,0.0489805556291689
AMERICAN ELECTRIC POWER,UNION PACIFIC,2.9083941213087994e-07,0.0004528985507246,1,0.002422,0.0002651417927271
AMERICAN ELECTRIC POWER,VERIZON,1.1262601112484063e-05,0.0013586956521739,3,0.018465,0.00044891819219
AMERICAN ELECTRIC POWER,VF,0.0004409591117358057,0.0009057971014492,2,0.056233,0.00865717389
AMERICAN ELECTRIC POWER,XCEL ENERGY,3.0490315319681436,0.0167572463768115,37,0.540301,0.3367623173502187
AMERICAN EXPRESS,AT&T,0.0002029335293934469,0.0004528985507246,1,0.014002,0.0320009450721874
AMERICAN EXPRESS,BANK OF NEW YORK MELLON,0.0005957379415760341,0.0004528985507246,1,0.072175,0.0182249999999999
AMERICAN EXPRESS,CATERPILLAR,0.0018739654475987881,0.0004528985507246,1,0.098888,0.0418424450721874
AMERICAN EXPRESS,CBS,0.00015480167315036467,0.0004528985507246,1,0.010681,0.0320009450721874
AMERICAN EXPRESS,CITIGROUP,1.3069872102840774e-05,0.0004528985507246,1,0.007236,0.0039881533448141
AMERICAN EXPRESS,DISCOVER FINANCIAL SERVICES,0.0011298622709626262,0.0004528985507246,1,0.3286,0.0075920142857142
AMERICAN EXPRESS,FIFTH THIRD BANCORP,0.06462015713790219,0.0004528985507246,1,0.669273,0.2131884999999999
AMERICAN EXPRESS,FOX CORP,5.038560473027839e-05,0.0004528985507246,1,0.016848,0.0066032416455641
AMERICAN EXPRESS,GOLDMAN SACHS GROUP,0.006137914402173379,0.0004528985507246,1,0.501945,0.0269999999999999
AMERICAN EXPRESS,HARTFORD FINANCIAL SERVICES,0.0018995094862672022,0.0009057971014492,2,0.038153,0.0549644450721874
AMERICAN EXPRESS,HEWLETT PACKARD ENTERPRISE,0.0006093386261217806,0.0004528985507246,1,0.024478,0.0549644450721874
AMERICAN EXPRESS,HILTON WORLDWIDE HOLDINGS,1.2323899579558128e-05,0.0004528985507246,1,0.006823,0.0039881533448141
AMERICAN EXPRESS,IBM,0.003559564090842082,0.0013586956521739,3,0.062612,0.0418424450721874
AMERICAN EXPRESS,KEYCORP,0.027008458831798043,0.0004528985507246,1,0.410737,0.1451894450721874
AMERICAN EXPRESS,LABORATORY CORP. OF AMERICA,1.0219642946085281e-05,0.0004528985507246,1,0.005658,0.0039881533448141
AMERICAN EXPRESS,LOCKHEED MARTIN,0.0009521693949325151,0.0004528985507246,1,0.03825,0.0549644450721874
AMERICAN EXPRESS,LUMEN TECHNOLOGIES,0.0003339929697641943,0.0004528985507246,1,0.054037,0.0136472505364732
AMERICAN EXPRESS,MCDONALD'S,0.0026676522168245505,0.0004528985507246,1,0.107565,0.0547592255357142
AMERICAN EXPRESS,MICROSOFT,0.000609189266216693,0.0004528985507246,1,0.024472,0.0549644450721874
AMERICAN EXPRESS,NORTHERN TRUST,0.06101432253249432,0.0004528985507246,1,0.572261,0.2354163994257142
AMERICAN EXPRESS,NORTHWESTERN MUTUAL,0.026939301909749743,0.0004528985507246,1,0.242596,0.2451894450721874
AMERICAN EXPRESS,PNC FINANCIAL SERVICES,0.064726237936945,0.0004528985507246,1,0.582878,0.2451894450721874
AMERICAN EXPRESS,PRINCIPAL FINANCIAL,1.63391463574209e-05,0.0004528985507246,1,0.009046,0.0039881533448141
AMERICAN EXPRESS,REGIONS FINANCIAL,0.045473278985503435,0.0004528985507246,1,0.58375,0.1719999999999999
AMERICAN EXPRESS,SEMPRA ENERGY,0.00031358150077637057,0.0004528985507246,1,0.02266,0.0305555142857142
AMERICAN EXPRESS,STATE FARM INSURANCE,0.0012777986828562634,0.0009057971014492,2,0.057794,0.0244089307864732
AMERICAN EXPRESS,STATE STREET CORP.,0.03937477355072132,0.0004528985507246,1,0.869395,0.0999999999999999
AMERICAN EXPRESS,SYNCHRONY FINANCIAL,0.145245665669363,0.0009057971014492,2,0.639205,0.2508603889190324
AMERICAN EXPRESS,U.S. BANCORP,0.056079197748183714,0.0004528985507246,1,0.608924,0.2033469999999999
AMERICAN EXPRESS,VERIZON,0.0017765364977451992,0.0009057971014492,2,0.035683,0.0549644450721874
AMERICAN EXPRESS,VISA,0.03937477355072132,0.0004528985507246,1,0.869395,0.0999999999999999
AMERICAN FAMILY INSURANCE GROUP,AMERIPRISE FINANCIAL,0.0020623145747788976,0.0036231884057971,8,0.089887,0.0063323820200805
AMERICAN FAMILY INSURANCE GROUP,ASSURANT,0.22207149708089827,0.0036231884057971,8,0.483923,0.1266559621971428
AMERICAN FAMILY INSURANCE GROUP,AT&T,0.0021094035700797626,0.0027173913043478,6,0.052761,0.0147127710579663
AMERICAN FAMILY INSURANCE GROUP,BANK OF AMERICA,0.00016938251799871726,0.0013586956521739,3,0.028454,0.004381300809976
AMERICAN FAMILY INSURANCE GROUP,BERKSHIRE HATHAWAY,4.565276434083865e-07,0.0013586956521739,3,0.006484,5.182053447695492e-05
AMERICAN FAMILY INSURANCE GROUP,BOEING,2.3505894128456516e-05,0.0009057971014492,2,0.022683,0.0011440509243847
AMERICAN FAMILY INSURANCE GROUP,CATERPILLAR,5.3573202373749835e-05,0.0009057971014492,2,0.034457,0.0017164818591469
AMERICAN FAMILY INSURANCE GROUP,CBS,0.00461746416484252,0.0022644927536231,5,0.057283,0.035596462741032
AMERICAN FAMILY INSURANCE GROUP,CENTENE,0.0027944073340650123,0.0022644927536231,5,0.088762,0.013902461399283
AMERICAN FAMILY INSURANCE GROUP,CHARLES SCHWAB,0.00048791894560258256,0.0009057971014492,2,0.042802,0.0125849847190621
AMERICAN FAMILY INSURANCE GROUP,CHARTER COMMUNICATIONS,9.264040077645751e-08,0.0009057971014492,2,0.006572,1.5562234092698965e-05
AMERICAN FAMILY INSURANCE GROUP,CIGNA,0.0002250510786943423,0.0009057971014492,2,0.037349,0.00665229031242
AMERICAN FAMILY INSURANCE GROUP,CITIGROUP,0.00036446868109617713,0.0004528985507246,1,0.063945,0.0125849847190621
AMERICAN FAMILY INSURANCE GROUP,CVS HEALTH,7.811528072734348e-05,0.0009057971014492,2,0.023289,0.0037030044193823
AMERICAN FAMILY INSURANCE GROUP,ENTERGY,6.681303247337204e-07,0.0013586956521739,3,0.010409,4.724218647363079e-05
AMERICAN FAMILY INSURANCE GROUP,EXELON,1.2802139642834047e-08,0.0009057971014492,2,0.002223,6.357877717359407e-06
AMERICAN FAMILY INSURANCE GROUP,EXXONMOBIL,4.316287487907813e-09,0.0009057971014492,2,0.0016,2.9782383666566388e-06
AMERICAN FAMILY INSURANCE GROUP,FOX CORP,0.053515138661336115,0.0036231884057971,8,0.170922,0.0864147287682614
AMERICAN FAMILY INSURANCE GROUP,GENERAL ELECTRIC,1.923597718230867e-08,0.0013586956521739,3,0.000247,5.731853929627253e-05
AMERICAN FAMILY INSURANCE GROUP,GENERAL MOTORS,0.00020052434533237114,0.0018115942028985,4,0.027054,0.0040914259859345
AMERICAN FAMILY INSURANCE GROUP,HARTFORD FINANCIAL SERVICES,0.11629617452785976,0.0090579710144927,20,0.291466,0.044050069880795
AMERICAN FAMILY INSURANCE GROUP,HONEYWELL INTERNATIONAL,0.00011927470880432948,0.0004528985507246,1,0.031082,0.0084730248066399
AMERICAN FAMILY INSURANCE GROUP,HUMANA,0.0002390998510994909,0.0009057971014492,2,0.05791,0.0045582150857168
AMERICAN FAMILY INSURANCE GROUP,IBM,0.0013723427461732587,0.0031702898550724,7,0.040046,0.0108094719057035
AMERICAN FAMILY INSURANCE GROUP,JPMORGAN CHASE & CO.,0.001345764864923541,0.0009057971014492,2,0.069157,0.0214833554213704
AMERICAN FAMILY INSURANCE GROUP,KEYCORP,0.0002875812850513052,0.0004528985507246,1,0.056202,0.0112981651434706
AMERICAN FAMILY INSURANCE GROUP,KROGER,0.003625962156675683,0.0018115942028985,4,0.062546,0.0320009450721874
AMERICAN FAMILY INSURANCE GROUP,LABORATORY CORP. OF AMERICA,0.00011066762786026923,0.0009057971014492,2,0.025135,0.0048608339430176
AMERICAN FAMILY INSURANCE GROUP,LIBERTY MUTUAL INSURANCE GROUP,0.0010130279315917529,0.0031702898550724,7,0.175994,0.0018156184488064
AMERICAN FAMILY INSURANCE GROUP,LINCOLN NATIONAL,0.0007202484146541931,0.0009057971014492,2,0.054457,0.0146015066892832
AMERICAN FAMILY INSURANCE GROUP,LOCKHEED MARTIN,0.0010061819256167769,0.0022644927536231,5,0.064832,0.0068535590195025
AMERICAN FAMILY INSURANCE GROUP,MICROSOFT,1.078316097653327e-07,0.0009057971014492,2,0.002739,4.3463343257005184e-05
AMERICAN FAMILY INSURANCE GROUP,MUTUAL OF OMAHA INSURANCE,0.02516645936568787,0.0031702898550724,7,0.160729,0.0493888490915409
AMERICAN FAMILY INSURANCE GROUP,NATIONWIDE,0.008652500736386742,0.0104166666666666,23,0.105434,0.007878294200098
AMERICAN FAMILY INSURANCE GROUP,NORTHWESTERN MUTUAL,0.0733575023991578,0.0054347826086956,12,0.189516,0.0712223793317987
AMERICAN FAMILY INSURANCE GROUP,PG&E,3.204025704665824e-07,0.0013586956521739,3,0.003192,7.387728441836056e-05
AMERICAN FAMILY INSURANCE GROUP,PHILLIPS 66,1.3299573182390273e-05,0.0004528985507246,1,0.011214,0.0026186425527662
AMERICAN FAMILY INSURANCE GROUP,PNC FINANCIAL SERVICES,0.0015537387623343333,0.0013586956521739,3,0.06584,0.0173686471609672
AMERICAN FAMILY INSURANCE GROUP,PPL,2.2109917602648713e-08,0.0009057971014492,2,0.003099,7.876524373451503e-06
AMERICAN FAMILY INSURANCE GROUP,PRINCIPAL FINANCIAL,0.003101809750995471,0.0027173913043478,6,0.060556,0.0188497587087381
AMERICAN FAMILY INSURANCE GROUP,PRUDENTIAL FINANCIAL,0.004579274332641822,0.0018115942028985,4,0.121319,0.020835643482211
AMERICAN FAMILY INSURANCE GROUP,RAYTHEON,0.0002135653284667112,0.0009057971014492,2,0.034914,0.0067530538645606
AMERICAN FAMILY INSURANCE GROUP,STATE FARM INSURANCE,0.012354945461530372,0.004981884057971,11,0.082184,0.0301758798207339
AMERICAN FAMILY INSURANCE GROUP,TARGET,0.002060601204993371,0.0013586956521739,3,0.082632,0.0183536945357142
AMERICAN FAMILY INSURANCE GROUP,UNION PACIFIC,1.959035837717546e-06,0.0027173913043478,6,0.009909,7.275458555657118e-05
AMERICAN FAMILY INSURANCE GROUP,UNITED AIRLINES HOLDINGS,0.00641942430424083,0.0018115942028985,4,0.083061,0.0426616849777999
AMERICAN FAMILY INSURANCE GROUP,VERIZON,4.156159876115302e-09,0.0004528985507246,1,0.000819,1.1204885233776984e-05
AMERICAN FAMILY INSURANCE GROUP,XCEL ENERGY,7.763304373998172e-10,0.0009057971014492,2,0.000653,1.3125096522043943e-06
AMERICAN FAMILY INSURANCE GROUP,YUM BRANDS,0.0013220482262000608,0.0013586956521739,3,0.054647,0.017805689140909
AMERIPRISE FINANCIAL,AT&T,1.5936018320796626e-05,0.0031702898550724,7,0.049707,0.0001011261088617
AMERIPRISE FINANCIAL,BANK OF AMERICA,6.812616412589705e-05,0.0027173913043478,6,0.120718,0.0002076776321537
AMERIPRISE FINANCIAL,BERKSHIRE HATHAWAY,7.4448495201921494e-09,0.0009057971014492,2,0.002279,3.6064562835861417e-06
AMERIPRISE FINANCIAL,BOEING,0.0001010671972437144,0.0018115942028985,4,0.039851,0.0013999421063093
AMERIPRISE FINANCIAL,CENTENE,3.828894714905222e-05,0.0004528985507246,1,0.018027,0.0046897429025969
AMERIPRISE FINANCIAL,CHARLES SCHWAB,0.00436297116508484,0.0027173913043478,6,0.140499,0.0114276499387984
AMERIPRISE FINANCIAL,CHARTER COMMUNICATIONS,1.9809170007135752e-05,0.0004528985507246,1,0.017598,0.0024854328546289
AMERIPRISE FINANCIAL,CIGNA,0.0007535303543713215,0.0018115942028985,4,0.058528,0.0071068335773131
AMERIPRISE FINANCIAL,CMS ENERGY,3.398077029604628e-09,0.0004528985507246,1,0.003498,2.144926838584232e-06
AMERIPRISE FINANCIAL,CORNING,0.00022780952434995702,0.0004528985507246,1,0.060009,0.0083821331761027
AMERIPRISE FINANCIAL,DTE ENERGY,1.4850585936732888e-09,0.0004528985507246,1,0.002005,1.6354161470478278e-06
AMERIPRISE FINANCIAL,DUKE ENERGY,1.4459235126232876e-07,0.0004528985507246,1,0.014714,2.169769685926658e-05
AMERIPRISE FINANCIAL,ECOLAB,0.0001700018329280234,0.0009057971014492,2,0.035096,0.0053476756198015
AMERIPRISE FINANCIAL,ENTERGY,2.234574733682384e-06,0.0018115942028985,4,0.036666,3.364111855650223e-05
AMERIPRISE FINANCIAL,EXELON,9.046363810802862e-08,0.0004528985507246,1,0.004767,4.190134527848622e-05
AMERIPRISE FINANCIAL,EXXONMOBIL,2.4158205412371833e-06,0.0018115942028985,4,0.024747,5.3886650453103914e-05
AMERIPRISE FINANCIAL,FACEBOOK,6.431380987583327e-05,0.0004528985507246,1,0.041336,0.0034353805933291
AMERIPRISE FINANCIAL,FOX CORP,1.3674446293882635e-05,0.0009057971014492,2,0.010464,0.0014427168108226
