company,rank,bill_number,total_amount,budget_fraction
CHEVRON,15,S.977,452717.17,0.024068
CHEVRON,16,H.R.1461,452717.17,0.024068
CHEVRON,17,H.R.1469,452717.17,0.024068
CHEVRON,18,H.R.3773,417161.62,0.022178
CHEVRON,19,S.812,390494.95,0.02076
CHEVRON,20,S.601,390494.95,0.02076
CHEVRON,21,H.R.2728,390494.95,0.02076
CHEVRON,22,H.R.1462,350494.95,0.018633
CHEVRON,23,H.R.2806,298222.22,0.015854
CHEVRON,24,H.R.2471,298222.22,0.015854
CHEVRON,25,S.1645,298222.22,0.015854
CHEVRON,26,H.R.1613,262666.67,0.013964
CHEVRON,27,S.1807,258222.22,0.013728
CHEVRON,28,H.R.1214,222666.67,0.011838
CHEVRON,29,S.1731,198222.22,0.010538
CHEVRON,30,H.R.3533,198222.22,0.010538
CIGNA,1,H.R.460,707777.78,0.141839
CIGNA,2,H.R.763,707777.78,0.141839
CIGNA,3,S.603,707777.78,0.141839
CIGNA,4,S.867,707777.78,0.141839
CIGNA,5,H.R.3392,497777.78,0.099755
CIGNA,6,H.R.3367,377777.78,0.075707
CIGNA,7,H.R.3462,377777.78,0.075707
CIGNA,8,H.R.4414,377777.78,0.075707
CIGNA,9,S.1735,377777.78,0.075707
CIGNA,10,H.R.4577,100000.0,0.02004
CINTAS,1,H.R.632,30000.0,1.0
CISCO SYSTEMS,1,H.R.3630,1215571.43,0.223451
CISCO SYSTEMS,2,S.1013,574946.43,0.105689
CISCO SYSTEMS,3,H.R.2131,502446.43,0.092361
CISCO SYSTEMS,4,S.169,360000.0,0.066176
CISCO SYSTEMS,5,S.21,300000.0,0.055147
CISCO SYSTEMS,6,S.1612,280446.43,0.051553
CISCO SYSTEMS,7,S.1353,222500.0,0.040901
CISCO SYSTEMS,8,H.R.3830,156285.71,0.028729
CISCO SYSTEMS,9,H.R.5233,104285.71,0.01917
CISCO SYSTEMS,10,S.2267,104285.71,0.01917
CISCO SYSTEMS,11,H.R.1,91875.0,0.016889
CISCO SYSTEMS,12,H.R.4763,91375.0,0.016797
CISCO SYSTEMS,13,S.2505,91375.0,0.016797
CISCO SYSTEMS,14,S.1788,84285.71,0.015494
CISCO SYSTEMS,15,H.R.633,72500.0,0.013327
CISCO SYSTEMS,16,H.R.1417,72500.0,0.013327
CISCO SYSTEMS,17,S.866,72500.0,0.013327
CISCO SYSTEMS,18,S.1900,72000.0,0.013235
CISCO SYSTEMS,19,S.2049,72000.0,0.013235
CISCO SYSTEMS,20,H.R.5125,19375.0,0.003562
CISCO SYSTEMS,21,H.R.3674,19375.0,0.003562
CISCO SYSTEMS,22,H.R.2739,19375.0,0.003562
CISCO SYSTEMS,23,H.R.1852,19375.0,0.003562
CISCO SYSTEMS,24,S.2473,19375.0,0.003562
CISCO SYSTEMS,25,S.2828,19375.0,0.003562
CISCO SYSTEMS,26,S.2871,19375.0,0.003562
CISCO SYSTEMS,27,S.607,19375.0,0.003562
CITIGROUP,1,H.R.1256,672811.74,0.061109
CITIGROUP,2,H.R.677,672811.74,0.061109
CITIGROUP,3,S.296,672811.74,0.061109
CITIGROUP,4,S.169,672811.74,0.061109
CITIGROUP,5,H.R.992,672811.74,0.061109
CITIGROUP,6,H.R.1341,672811.74,0.061109
CITIGROUP,7,H.R.880,505800.87,0.04594
CITIGROUP,8,S.798,487097.45,0.044241
CITIGROUP,9,S.1217,487097.45,0.044241
CITIGROUP,10,S.474,383526.02,0.034834
CITIGROUP,11,H.R.613,383526.02,0.034834
CITIGROUP,12,H.R.2767,383526.02,0.034834
CITIGROUP,13,H.R.756,383526.02,0.034834
CITIGROUP,14,S.1353,383526.02,0.034834
CITIGROUP,15,S.1282,383526.02,0.034834
CITIGROUP,16,S.410,320086.58,0.029072
CITIGROUP,17,S.1270,230192.69,0.020908
CITIGROUP,18,H.R.3448,230192.69,0.020908
CITIGROUP,19,H.R.4167,230192.69,0.020908
CITIGROUP,20,H.R.4413,167010.87,0.015169
CITIGROUP,21,H.R.4173,160000.0,0.014532
CITIGROUP,22,S.2588,108750.0,0.009877
CITIGROUP,23,H.R.5461,108750.0,0.009877
CITIGROUP,24,H.R.5421,108750.0,0.009877
CITIGROUP,25,S.1450,103571.43,0.009407
CITIGROUP,26,H.R.2739,103571.43,0.009407
CITIGROUP,27,S.685,103571.43,0.009407
CITIGROUP,28,H.R.4871,58260.87,0.005292
CITIZENS FINANCIAL GROUP,1,H.R.4060,406666.67,0.655914
CITIZENS FINANCIAL GROUP,2,S.798,90000.0,0.145161
CITIZENS FINANCIAL GROUP,3,S.1927,86666.67,0.139785
CITIZENS FINANCIAL GROUP,4,H.R.3370,36666.67,0.05914
CMS ENERGY,1,H.R.634,27166.47,0.011175
CMS ENERGY,2,H.R.1364,27166.47,0.011175
CMS ENERGY,3,S.570,27166.47,0.011175
CMS ENERGY,4,S.488,27166.47,0.011175
CMS ENERGY,5,S.453,27166.47,0.011175
CMS ENERGY,6,S.656,27166.47,0.011175
CMS ENERGY,7,S.394,27166.47,0.011175
CMS ENERGY,8,H.R.259,27166.47,0.011175
CMS ENERGY,9,H.R.497,27166.47,0.011175
CMS ENERGY,10,S.332,27166.47,0.011175
CMS ENERGY,11,H.R.271,27166.47,0.011175
CMS ENERGY,12,S.319,27166.47,0.011175
CMS ENERGY,13,S.17,27166.47,0.011175
CMS ENERGY,14,S.552,27166.47,0.011175
CMS ENERGY,15,H.R.867,27166.47,0.011175
CMS ENERGY,16,H.R.677,27166.47,0.011175
CMS ENERGY,17,H.R.1027,27166.47,0.011175
CMS ENERGY,18,H.R.1003,27166.47,0.011175
CMS ENERGY,19,H.R.835,27166.47,0.011175
CMS ENERGY,20,H.R.400,27166.47,0.011175
CMS ENERGY,21,H.R.949,27166.47,0.011175
CMS ENERGY,22,H.R.621,24613.28,0.010125
CMS ENERGY,23,S.163,22287.84,0.009168
CMS ENERGY,24,H.R.2273,22287.84,0.009168
CMS ENERGY,25,H.R.8,22287.84,0.009168
CMS ENERGY,26,H.R.959,22287.84,0.009168
CMS ENERGY,27,S.107,22287.84,0.009168
CMS ENERGY,28,S.318,22287.84,0.009168
CMS ENERGY,29,S.25,22287.84,0.009168
CMS ENERGY,30,S.24,22287.84,0.009168
COCA-COLA,1,H.R.1129,1327556.42,0.095145
COCA-COLA,2,S.888,1327556.42,0.095145
COCA-COLA,3,H.R.2709,927556.42,0.066477
COCA-COLA,4,S.1331,927556.42,0.066477
COCA-COLA,5,H.R.634,927556.42,0.066477
COCA-COLA,6,S.601,868780.78,0.062265
COCA-COLA,7,S.1900,606553.42,0.043471
COCA-COLA,8,H.R.3830,606553.42,0.043471
COCA-COLA,9,S.1645,606553.42,0.043471
COCA-COLA,10,H.R.4432,606553.42,0.043471
COCA-COLA,11,S.220,468780.78,0.033597
COCA-COLA,12,H.R.853,468780.78,0.033597
COCA-COLA,13,H.R.4978,458775.64,0.03288
COCA-COLA,14,H.R.5021,458775.64,0.03288
COCA-COLA,15,H.R.4413,458775.64,0.03288
COCA-COLA,16,H.R.5279,325025.64,0.023294
COCA-COLA,17,H.R.4321,281527.78,0.020177
COCA-COLA,18,H.R.4320,281527.78,0.020177
COCA-COLA,19,H.R.3080,255902.78,0.01834
COCA-COLA,20,H.R.2642,255902.78,0.01834
COCA-COLA,21,S.2124,147777.78,0.010591
COCA-COLA,22,H.R.2901,147333.33,0.010559
COCA-COLA,23,H.R.4800,133750.0,0.009586
COCA-COLA,24,H.R.1461,108125.0,0.007749
COCA-COLA,25,S.1195,108125.0,0.007749
COCA-COLA,26,S.1807,108125.0,0.007749
COCA-COLA,27,H.R.1462,108125.0,0.007749
COCA-COLA,28,S.954,108125.0,0.007749
COGNIZANT TECHNOLOGY SOLUTIONS,1,H.R.2131,947500.0,0.356203
COGNIZANT TECHNOLOGY SOLUTIONS,2,H.R.15,552500.0,0.207707
COGNIZANT TECHNOLOGY SOLUTIONS,3,H.R.5230,152500.0,0.057331
COMCAST,1,S.912,3828912.28,0.107826
COMCAST,2,S.954,3373078.95,0.09499
COMCAST,3,S.1013,2608912.28,0.07347
COMCAST,4,H.R.1962,2115578.95,0.059577
COMCAST,5,S.987,2115578.95,0.059577
COMCAST,6,H.R.1892,1866412.28,0.05256
COMCAST,7,S.336,1600578.95,0.045074
COMCAST,8,H.R.434,1546412.28,0.043549
COMCAST,9,H.R.5855,1546412.28,0.043549
COMCAST,10,H.R.1580,1546412.28,0.043549
COMCAST,11,S.2323,1546412.28,0.043549
COMCAST,12,S.31,1546412.28,0.043549
COMCAST,13,S.3216,1546412.28,0.043549
COMCAST,14,S.1364,1410578.95,0.039723
COMCAST,15,H.R.684,1349000.0,0.037989
COMCAST,16,H.R.1354,906412.28,0.025526
COMCAST,17,H.R.1616,895578.95,0.02522
COMCAST,18,H.R.491,640000.0,0.018023
COMCAST,19,S.1245,455833.33,0.012837
COMCAST,20,H.R.3086,450578.95,0.012689
COMCAST,21,S.761,450578.95,0.012689
COMMUNITY HEALTH SYSTEMS,1,H.R.1250,30000.0,0.333333
COMMUNITY HEALTH SYSTEMS,2,H.R.1920,30000.0,0.333333
COMMUNITY HEALTH SYSTEMS,3,S.1012,30000.0,0.333333
CONOCOPHILLIPS,1,H.R.4173,1376544.94,0.167622
CONOCOPHILLIPS,2,S.2021,871922.5,0.106174
CONOCOPHILLIPS,3,S.329,770547.44,0.09383
CONOCOPHILLIPS,4,S.2828,556498.75,0.067765
CONOCOPHILLIPS,5,H.R.4315,556498.75,0.067765
CONOCOPHILLIPS,6,S.2440,556498.75,0.067765
CONOCOPHILLIPS,7,H.R.2539,504622.44,0.061448
CONOCOPHILLIPS,8,H.R.2956,422617.89,0.051462
CONOCOPHILLIPS,9,H.R.1,354162.5,0.043126
CONOCOPHILLIPS,10,S.307,347929.55,0.042367
CONOCOPHILLIPS,11,H.R.609,347929.55,0.042367
CONOCOPHILLIPS,12,H.R.505,347929.55,0.042367
CONOCOPHILLIPS,13,S.727,202336.25,0.024639
CONOCOPHILLIPS,14,S.255,195377.14,0.023791
CONOCOPHILLIPS,15,H.R.2878,195377.14,0.023791
CONOCOPHILLIPS,16,H.R.2259,195377.14,0.023791
CONOCOPHILLIPS,17,S.1009,82004.55,0.009986
CONOCOPHILLIPS,18,H.R.1426,82004.55,0.009986
CONOCOPHILLIPS,19,S.21,82004.55,0.009986
CONOCOPHILLIPS,20,H.R.259,82004.55,0.009986
CONSOLIDATED EDISON,1,H.R.1,96666.67,0.062366
CONSOLIDATED EDISON,2,H.R.152,89166.67,0.057527
CONSOLIDATED EDISON,3,H.R.8,69166.67,0.044624
CONSOLIDATED EDISON,4,H.R.3696,66551.95,0.042937
CONSOLIDATED EDISON,5,H.R.2137,64621.21,0.041691
CONSOLIDATED EDISON,6,S.1353,58218.61,0.03756
CONSOLIDATED EDISON,7,S.761,49621.21,0.032014
CONSOLIDATED EDISON,8,H.R.1616,44954.55,0.029003
CONSOLIDATED EDISON,9,H.R.2962,40787.88,0.026315
CONSOLIDATED EDISON,10,H.R.4413,40787.88,0.026315
CONSOLIDATED EDISON,11,H.R.4298,40787.88,0.026315
CONSOLIDATED EDISON,12,H.R.835,35454.55,0.022874
CONSOLIDATED EDISON,13,H.R.1659,32954.55,0.021261
CONSOLIDATED EDISON,14,H.R.3587,30909.09,0.019941
CONSOLIDATED EDISON,15,S.2519,27454.55,0.017713
CONSOLIDATED EDISON,16,H.R.2417,27454.55,0.017713
CONSOLIDATED EDISON,17,S.2158,27454.55,0.017713
CONSOLIDATED EDISON,18,H.R.4871,27454.55,0.017713
CONSOLIDATED EDISON,19,H.R.1163,25764.07,0.016622
CONSOLIDATED EDISON,20,H.R.756,25764.07,0.016622
CONSOLIDATED EDISON,21,S.2262,22000.0,0.014194
CONSOLIDATED EDISON,22,S.1652,20909.09,0.01349
CONSOLIDATED EDISON,23,S.1392,20909.09,0.01349
CONSOLIDATED EDISON,24,S.1020,20000.0,0.012903
CONSOLIDATED EDISON,25,S.RES.562,15454.55,0.009971
CONSOLIDATED EDISON,26,H.RES.737,15454.55,0.009971
CONSOLIDATED EDISON,27,S.2588,15454.55,0.009971
CONSOLIDATED EDISON,28,S.1245,14166.67,0.00914
CONSOLIDATED EDISON,29,H.R.271,14166.67,0.00914
CONSOLIDATED EDISON,30,H.R.2609,14166.67,0.00914
CORNING,1,S.1284,249250.0,0.193217
CORNING,2,H.R.2708,216250.0,0.167636
CORNING,3,H.R.527,77583.33,0.060142
CORNING,4,H.R.845,56333.33,0.043669
CORNING,5,S.232,52027.78,0.040332
CORNING,6,H.R.523,52027.78,0.040332
CORNING,7,S.783,39027.78,0.030254
CORNING,8,S.1513,39027.78,0.030254
CORNING,9,H.R.1749,38555.56,0.029888
CORNING,10,S.2461,38555.56,0.029888
CORNING,11,H.R.5488,38555.56,0.029888
CORNING,12,H.R.5487,38555.56,0.029888
CORNING,13,S.1013,32222.22,0.024978
CORNING,14,H.R.5233,32222.22,0.024978
CORNING,15,S.2267,32222.22,0.024978
CORNING,16,H.R.3349,32222.22,0.024978
CORNING,17,H.R.2766,32222.22,0.024978
CORNING,18,S.886,32222.22,0.024978
CORNING,19,H.R.367,25555.56,0.019811
CSX,1,S.683,708250.25,0.110237
CSX,2,H.R.612,708250.25,0.110237
CSX,3,H.R.3040,475602.21,0.074026
CSX,4,H.R.756,415215.67,0.064627
CSX,5,S.21,415215.67,0.064627
CSX,6,S.1462,311639.7,0.048506
CSX,7,H.R.933,309371.29,0.048153
CSX,8,H.R.3826,293034.59,0.04561
CSX,9,S.1397,293034.59,0.04561
CSX,10,S.1908,293034.59,0.04561
CSX,11,H.R.4076,293034.59,0.04561
CSX,12,H.R.721,232648.04,0.036211
CSX,13,H.R.4718,186566.16,0.029039
CSX,14,H.R.5012,186566.16,0.029039
CSX,15,S.411,119200.67,0.018553
CSX,16,H.R.3547,105844.38,0.016474
CSX,17,H.R.5449,100479.96,0.015639
CSX,18,S.2777,100479.96,0.015639
CSX,19,S.2784,100479.96,0.015639
CSX,20,H.R.4871,42985.88,0.006691
CUMMINS,1,H.R.634,472252.19,0.097893
CUMMINS,2,S.169,367492.25,0.076177
CUMMINS,3,S.1103,229147.04,0.0475
CUMMINS,4,H.R.2202,229147.04,0.0475
CUMMINS,5,H.R.2708,179936.29,0.037299
CUMMINS,6,S.1331,179936.29,0.037299
CUMMINS,7,H.R.2709,179936.29,0.037299
CUMMINS,8,H.R.1129,155605.24,0.032255
CUMMINS,9,S.1645,155605.24,0.032255
CUMMINS,10,H.R.677,153970.69,0.031916
CUMMINS,11,H.R.2131,124463.22,0.0258
CUMMINS,12,H.R.2609,116208.47,0.024089
CUMMINS,13,H.R.2397,116208.47,0.024089
CUMMINS,14,S.1245,116208.47,0.024089
CUMMINS,15,S.1197,116208.47,0.024089
CUMMINS,16,H.R.1960,116208.47,0.024089
CUMMINS,17,H.R.3940,112938.57,0.023411
CUMMINS,18,S.888,111304.02,0.023072
CUMMINS,19,H.R.4870,98139.74,0.020343
CUMMINS,20,H.R.4923,98139.74,0.020343
CUMMINS,21,H.R.4464,98139.74,0.020343
CUMMINS,22,H.R.4438,98139.74,0.020343
CUMMINS,23,H.R.4435,98139.74,0.020343
CUMMINS,24,S.2410,98139.74,0.020343
CUMMINS,25,H.R.5171,69153.94,0.014335
CUMMINS,26,S.1429,66997.72,0.013888
CUMMINS,27,H.R.2081,66997.72,0.013888
CUMMINS,28,S.601,57465.5,0.011912
CUMMINS,29,H.R.3080,57465.5,0.011912
CUMMINS,30,S.2322,55473.07,0.011499
CVS HEALTH,1,H.R.1188,4114229.92,0.147378
CVS HEALTH,2,H.R.1367,4114229.92,0.147378
CVS HEALTH,3,H.R.2960,1910698.52,0.068444
CVS HEALTH,4,S.1486,1910698.52,0.068444
CVS HEALTH,5,H.R.3392,1594994.8,0.057135
CVS HEALTH,6,H.R.3204,1130975.19,0.040513
CVS HEALTH,7,H.R.1024,981377.43,0.035154
CVS HEALTH,8,S.557,981377.43,0.035154
CVS HEALTH,9,H.R.4069,981377.43,0.035154
CVS HEALTH,10,H.R.4160,981377.43,0.035154
CVS HEALTH,11,H.R.4302,981377.43,0.035154
CVS HEALTH,12,S.957,849895.11,0.030445
CVS HEALTH,13,S.959,849895.11,0.030445
CVS HEALTH,14,H.R.1919,849895.11,0.030445
CVS HEALTH,15,H.R.4190,713195.61,0.025548
CVS HEALTH,16,S.1493,713195.61,0.025548
CVS HEALTH,17,S.867,713195.61,0.025548
CVS HEALTH,18,H.R.4437,713195.61,0.025548
CVS HEALTH,19,S.1871,613617.38,0.021981
CVS HEALTH,20,H.R.2810,613617.38,0.021981
CVS HEALTH,21,H.R.4577,464019.61,0.016622
CVS HEALTH,22,H.R.4709,464019.61,0.016622
CVS HEALTH,23,S.2862,464019.61,0.016622
CVS HEALTH,24,H.R.5380,211666.67,0.007582
DARDEN RESTAURANTS,1,H.R.1772,502000.0,0.261458
DARDEN RESTAURANTS,2,H.R.2575,217000.0,0.113021
DARDEN RESTAURANTS,3,S.1737,122000.0,0.063542
DARDEN RESTAURANTS,4,S.1188,95000.0,0.049479
DARDEN RESTAURANTS,5,S.460,90000.0,0.046875
DARDEN RESTAURANTS,6,H.R.1010,68000.0,0.035417
DARDEN RESTAURANTS,7,H.R.101,54000.0,0.028125
DAVITA,1,H.R.8,1064666.67,0.177031
DAVITA,2,H.R.4302,963333.33,0.160182
DAVITA,3,H.R.4814,616333.33,0.102483
DAVITA,4,S.2501,616333.33,0.102483
DAVITA,5,H.R.3831,293000.0,0.04872
DAVITA,6,H.R.4486,293000.0,0.04872
DAVITA,7,S.1547,293000.0,0.04872
DAVITA,8,H.R.933,208000.0,0.034586
DAVITA,9,H.R.5380,125000.0,0.020785
DAVITA,10,H.R.5481,125000.0,0.020785
DEAN FOODS,1,S.954,280000.0,0.239316
DEAN FOODS,2,H.R.612,250000.0,0.213675
DEAN FOODS,3,H.R.1947,235000.0,0.200855
DEAN FOODS,4,H.R.4432,190000.0,0.162393
DEAN FOODS,5,H.R.2642,130000.0,0.111111
DEAN FOODS,6,S.952,45000.0,0.038462
DEAN FOODS,7,H.R.4800,40000.0,0.034188
DEERE,1,S.888,201378.21,0.074862
DEERE,2,H.R.634,201378.21,0.074862
DEERE,3,H.R.3,201378.21,0.074862
DEERE,4,S.954,171378.21,0.063709
DEERE,5,H.R.1947,171378.21,0.063709
DEERE,6,H.R.206,150544.87,0.055965
DEERE,7,H.R.2642,131378.21,0.048839
DEERE,8,H.R.3489,130128.21,0.048375
DEERE,9,S.1013,130128.21,0.048375
DEERE,10,H.R.1773,130128.21,0.048375
DEERE,11,H.R.2131,130128.21,0.048375
DEERE,12,H.R.1938,61111.11,0.022718
DEERE,13,H.R.5974,61111.11,0.022718
DEERE,14,H.R.6109,61111.11,0.022718
DEERE,15,H.R.749,61111.11,0.022718
DEERE,16,H.R.2072,61111.11,0.022718
DEERE,17,S.1547,61111.11,0.022718
DEERE,18,S.2374,61111.11,0.022718
DEERE,19,S.3521,61111.11,0.022718
DEERE,20,H.R.1967,61111.11,0.022718
DEERE,21,H.R.4313,39294.87,0.014608
DEERE,22,H.R.4438,30000.0,0.011152
DEERE,23,H.R.4718,30000.0,0.011152
DEERE,24,H.R.4800,30000.0,0.011152
DEERE,25,H.R.4457,30000.0,0.011152
DELTA AIR LINES,1,H.R.2072,456123.34,0.074573
DELTA AIR LINES,2,H.R.182,403083.8,0.065901
DELTA AIR LINES,3,H.R.1775,349709.67,0.057175
DELTA AIR LINES,4,H.R.1947,308510.24,0.050439
DELTA AIR LINES,5,H.R.3141,283014.94,0.046271
DELTA AIR LINES,6,S.1495,283014.94,0.046271
DELTA AIR LINES,7,S.3263,229975.4,0.037599
DELTA AIR LINES,8,H.R.2217,222025.64,0.036299
DELTA AIR LINES,9,H.R.3650,188775.98,0.030863
DELTA AIR LINES,10,H.R.3488,188775.98,0.030863
DELTA AIR LINES,11,H.CON.RES.25,173108.39,0.028302
DELTA AIR LINES,12,H.R.4156,168788.9,0.027596
DELTA AIR LINES,13,H.R.2610,155330.91,0.025395
DELTA AIR LINES,14,S.1243,155330.91,0.025395
DELTA AIR LINES,15,S.1372,155330.91,0.025395
DELTA AIR LINES,16,S.2438,127684.03,0.020875
DELTA AIR LINES,17,H.R.3846,127684.03,0.020875
DELTA AIR LINES,18,H.R.4745,127684.03,0.020875
DELTA AIR LINES,19,H.R.4903,127684.03,0.020875
DELTA AIR LINES,20,S.2534,127684.03,0.020875
DELTA AIR LINES,21,H.R.933,106413.67,0.017398
DELTA AIR LINES,22,H.R.5855,106413.67,0.017398
DELTA AIR LINES,23,S.3216,106413.67,0.017398
DELTA AIR LINES,24,H.R.3547,102291.38,0.016724
DELTA AIR LINES,25,H.R.4718,83513.78,0.013654
DELTA AIR LINES,26,H.R.5462,83513.78,0.013654
DELTA AIR LINES,27,S.794,66694.73,0.010904
DELTA AIR LINES,28,S.724,66694.73,0.010904
DELTA AIR LINES,29,S.853,66694.73,0.010904
DELTA AIR LINES,30,H.R.1565,66694.73,0.010904
DEVON ENERGY,1,H.R.2728,800000.0,0.272109
DEVON ENERGY,2,H.R.3294,800000.0,0.272109
DEVON ENERGY,3,S.2440,790000.0,0.268707
DEVON ENERGY,4,H.R.2259,275000.0,0.093537
DEVON ENERGY,5,S.255,275000.0,0.093537
DICK'S SPORTING GOODS,1,H.R.684,10000.0,0.2
DICK'S SPORTING GOODS,2,H.R.845,10000.0,0.2
DICK'S SPORTING GOODS,3,S.336,10000.0,0.2
DICK'S SPORTING GOODS,4,S.374,10000.0,0.2
DICK'S SPORTING GOODS,5,S.649,10000.0,0.2
DISCOVER FINANCIAL SERVICES,1,S.673,211142.38,0.046507
DISCOVER FINANCIAL SERVICES,2,S.114,211142.38,0.046507
DISCOVER FINANCIAL SERVICES,3,S.113,211142.38,0.046507
DISCOVER FINANCIAL SERVICES,4,H.R.101,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,5,S.1018,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,6,S.798,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,7,S.727,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,8,S.451,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,9,S.160,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,10,S.1266,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,11,S.1241,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,12,S.1217,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,13,S.1106,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,14,S.1048,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,15,S.1159,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,16,H.R.646,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,17,H.R.2561,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,18,S.949,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,19,H.R.532,154475.71,0.034025
DISCOVER FINANCIAL SERVICES,20,S.685,125216.45,0.027581
DISCOVER FINANCIAL SERVICES,21,S.1803,123999.52,0.027313
DISCOVER FINANCIAL SERVICES,22,H.R.2348,95930.74,0.02113
DISCOVER FINANCIAL SERVICES,23,H.R.4984,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,24,S.2200,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,25,S.2432,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,26,H.R.4983,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,27,S.2224,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,28,H.R.3136,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,29,H.R.4060,58544.97,0.012895
DISCOVER FINANCIAL SERVICES,30,S.2030,56666.67,0.012482
DISCOVERY,1,H.R.4878,30000.0,1.0
DISH NETWORK,1,H.R.6245,350000.0,0.119454
DISH NETWORK,2,S.912,324886.36,0.110883
DISH NETWORK,3,S.866,245000.0,0.083618
DISH NETWORK,4,H.R.845,181666.67,0.062002
DISH NETWORK,5,S.2454,167386.36,0.057128
DISH NETWORK,6,H.R.3719,143219.7,0.04888
DISH NETWORK,7,H.R.3452,143219.7,0.04888
DISH NETWORK,8,H.R.3720,143219.7,0.04888
DISH NETWORK,9,S.1680,143219.7,0.04888
DISH NETWORK,10,S.1721,143219.7,0.04888
DISH NETWORK,11,S.1013,125000.0,0.042662
DISH NETWORK,12,H.R.4572,121136.36,0.041343
DISH NETWORK,13,S.2799,121136.36,0.041343
DISH NETWORK,14,H.R.5728,87500.0,0.029863
DISH NETWORK,15,H.R.5036,79886.36,0.027265
DISH NETWORK,16,S.1612,63333.33,0.021615
DISH NETWORK,17,H.R.2766,61666.67,0.021047
DISH NETWORK,18,H.R.2024,61666.67,0.021047
DISH NETWORK,19,S.2375,33636.36,0.01148
DISH NETWORK,20,S.2049,32500.0,0.011092
DISH NETWORK,21,H.R.3540,30833.33,0.010523
DOLLAR GENERAL,1,H.R.684,245000.0,0.302469
DOLLAR GENERAL,2,S.336,245000.0,0.302469
DOLLAR GENERAL,3,S.743,225000.0,0.277778
DOLLAR GENERAL,4,H.R.3179,95000.0,0.117284
DOMINION ENERGY,1,H.R.1189,412588.73,0.098002
DOMINION ENERGY,2,H.R.55,412588.73,0.098002
DOMINION ENERGY,3,H.R.1191,412588.73,0.098002
DOMINION ENERGY,4,S.1240,177588.73,0.042183
DOMINION ENERGY,5,S.1020,177588.73,0.042183
DOMINION ENERGY,6,H.R.756,177588.73,0.042183
DOMINION ENERGY,7,H.R.580,177588.73,0.042183
DOMINION ENERGY,8,S.192,177588.73,0.042183
DOMINION ENERGY,9,S.1209,177588.73,0.042183
DOMINION ENERGY,10,H.R.2471,177588.73,0.042183
DOMINION ENERGY,11,H.R.2281,177588.73,0.042183
DOMINION ENERGY,12,H.R.1900,177588.73,0.042183
DOMINION ENERGY,13,S.1245,167188.73,0.039712
DOMINION ENERGY,14,H.R.2609,167188.73,0.039712
DOMINION ENERGY,15,H.R.3132,144922.06,0.034423
DOMINION ENERGY,16,H.R.3208,115547.06,0.027446
DOMINION ENERGY,17,S.2083,97900.0,0.023254
DOMINION ENERGY,18,H.R.4139,97900.0,0.023254
DOMINION ENERGY,19,H.R.6,87500.0,0.020784
DOMINION ENERGY,20,S.2588,10400.0,0.00247
DOMINION ENERGY,21,H.R.4923,10400.0,0.00247
DOMINION ENERGY,22,H.R.4871,10400.0,0.00247
DOMINION ENERGY,23,H.R.4298,10400.0,0.00247
DOMINION ENERGY,24,H.R.3410,10400.0,0.00247
DOMINION ENERGY,25,H.R.2417,10400.0,0.00247
DOMINION ENERGY,26,S.2620,10400.0,0.00247
DTE ENERGY,1,H.R.271,103989.63,0.038658
DTE ENERGY,2,S.638,103989.63,0.038658
DTE ENERGY,3,H.R.1027,103989.63,0.038658
DTE ENERGY,4,H.R.867,103989.63,0.038658
DTE ENERGY,5,S.394,94424.41,0.035102
DTE ENERGY,6,H.R.1900,70239.63,0.026111
DTE ENERGY,7,H.R.2218,70239.63,0.026111
DTE ENERGY,8,S.488,67364.55,0.025043
DTE ENERGY,9,S.1240,63953.91,0.023775
DTE ENERGY,10,H.R.677,63593.86,0.023641
DTE ENERGY,11,H.R.634,63593.86,0.023641
DTE ENERGY,12,H.R.756,50962.28,0.018945
DTE ENERGY,13,S.218,48042.83,0.01786
DTE ENERGY,14,H.R.335,48042.83,0.01786
DTE ENERGY,15,H.R.3080,46190.3,0.017171
DTE ENERGY,16,H.CON.RES.25,41397.06,0.015389
DTE ENERGY,17,H.R.2417,41261.6,0.015339
DTE ENERGY,18,H.R.3696,40395.77,0.015017
DTE ENERGY,19,H.R.4267,40395.77,0.015017
DTE ENERGY,20,S.1961,40395.77,0.015017
