source,target,weight
3M,ABBOTT LABORATORIES,0.548967
3M,ABBVIE,0.479781
3M,ABM INDUSTRIES,0.332059
3M,ADOBE,0.222925
3M,ADP,0.074815
3M,AECOM,0.152205
3M,AES,0.020103
3M,AFLAC,0.149658
3M,AIG,0.025583
3M,ALASKA AIR GROUP,0.093989
3M,ALLSTATE,0.063477
3M,ALPHABET,0.173822
3M,ALTRIA GROUP,0.085908
3M,AMAZON,0.261832
3M,AMEREN,0.144271
3M,AMERICAN AIRLINES GROUP,0.097
3M,AMERICAN ELECTRIC POWER,0.106011
3M,AMERICAN FAMILY INSURANCE GROUP,0.125185
3M,AMERICAN FINANCIAL GROUP,0.099875
3M,AMERISOURCEBERGEN,0.136
3M,AMGEN,0.22904
3M,APPLE,0.182801
3M,APPLIED MATERIALS,0.059155
3M,ARAMARK,0.057864
3M,ARCONIC,0.04428
3M,AT&T,0.055939
3M,BALL,0.132259
3M,BANK OF AMERICA,0.025185
3M,BAXTER INTERNATIONAL,0.5775
3M,BECTON DICKINSON,0.412039
3M,BERKSHIRE HATHAWAY,0.155436
3M,BEST BUY,0.177843
3M,BIOGEN,0.508395
3M,BLACKSTONE GROUP,0.360424
3M,BOEING,0.079235
3M,BOOZ ALLEN HAMILTON,0.047691
3M,BOSTON SCIENTIFIC,0.251729
3M,BRIGHTHOUSE FINANCIAL,0.01566
3M,BRISTOL-MYERS SQUIBB,0.42341
3M,CAPITAL ONE FINANCIAL,0.01566
3M,CARDINAL HEALTH,0.116042
3M,CATERPILLAR,0.114225
3M,CBS,0.045387
3M,CELANESE,0.01566
3M,CENTENE,0.331642
3M,CENTERPOINT ENERGY,0.047625
3M,CHARLES SCHWAB,0.019174
3M,CHEMOURS,0.074028
3M,CHEVRON,0.05249
3M,CHS,0.083381
3M,CIGNA,0.177968
3M,CISCO SYSTEMS,0.105914
3M,CITIGROUP,0.057864
3M,CMS ENERGY,0.191221
3M,COCA-COLA,0.083098
3M,COGNIZANT TECHNOLOGY SOLUTIONS,0.040279
3M,COMCAST,0.085536
3M,COMMUNITY HEALTH SYSTEMS,0.19975
3M,CONOCOPHILLIPS,0.076612
3M,CONSOLIDATED EDISON,0.120104
3M,CONSTELLATION BRANDS,0.006159
3M,CORNING,0.162882
3M,CSX,0.006011
3M,CUMMINS,0.141938
3M,CVS HEALTH,0.458839
3M,DANAHER,0.395809
3M,DAVITA,0.34975
3M,DEAN FOODS,0.138565
3M,DEERE,0.006011
3M,DELL TECHNOLOGIES,0.231535
3M,DELTA AIR LINES,0.146586
3M,DISCOVERY,0.027256
3M,DOMINION ENERGY,0.069886
3M,DTE ENERGY,0.093989
3M,DUKE ENERGY,0.15473
3M,DUPONT DE NEMOURS,0.155834
3M,DXC TECHNOLOGY,0.21375
3M,EASTMAN CHEMICAL,0.033598
3M,EBAY,0.102364
3M,ECOLAB,0.376655
3M,ELI LILLY,0.338565
3M,EMERSON ELECTRIC,0.033728
3M,ENTERGY,0.195294
3M,EVERSOURCE ENERGY,0.069886
3M,EXELON,0.181359
3M,EXXONMOBIL,0.0616
3M,FACEBOOK,0.07295
3M,FEDEX,0.151906
3M,FIFTH THIRD BANCORP,0.077039
3M,FIRSTENERGY,0.125517
3M,FISERV,0.054009
3M,FLUOR,0.183157
3M,FORD,0.283544
3M,FORTIVE,0.21375
3M,FOX CORP,0.026753
3M,GAP,0.093989
3M,GENERAL DYNAMICS,0.141652
3M,GENERAL ELECTRIC,0.406189
3M,GENERAL MILLS,0.057864
3M,GENERAL MOTORS,0.199848
3M,GILEAD SCIENCES,0.322887
3M,GOODYEAR TIRE & RUBBER,0.014093
3M,GRAPHIC PACKAGING HOLDING,0.059155
3M,HARTFORD FINANCIAL SERVICES,0.025185
3M,HCA HEALTHCARE,0.34975
3M,HENRY SCHEIN,0.136
3M,HERSHEY,0.029727
3M,HEWLETT PACKARD ENTERPRISE,0.152353
3M,HILTON WORLDWIDE HOLDINGS,0.09359
3M,HOME DEPOT,0.083099
3M,HONEYWELL INTERNATIONAL,0.203438
3M,HUMANA,0.182059
3M,HUNTSMAN,0.106686
3M,IBM,0.152753
3M,IHEARTMEDIA,0.059155
3M,ILLINOIS TOOL WORKS,0.052867
3M,INTEL,0.041098
3M,INTERNATIONAL PAPER,0.057916
3M,INTERPUBLIC GROUP,0.059155
3M,INTUIT,0.214705
3M,IQVIA HOLDINGS,0.272905
3M,JACOBS ENGINEERING GROUP,0.114093
3M,JOHNSON & JOHNSON,0.555102
3M,JPMORGAN CHASE & CO.,0.040149
3M,KELLOGG,0.026753
3M,KEURIG DR PEPPER,0.03869
3M,KEYCORP,0.040845
3M,KIMBERLY-CLARK,0.113164
3M,KOHL'S,0.011093
3M,KRAFT HEINZ,0.064021
3M,KROGER,0.207153
3M,L3HARRIS TECHNOLOGIES,0.130124
3M,LABORATORY CORP. OF AMERICA,0.272905
3M,LAM RESEARCH,0.074815
3M,LAND O'LAKES,0.149929
3M,LAS VEGAS SANDS,0.160481
3M,LEIDOS HOLDINGS,0.196486
3M,LENNAR,0.093989
3M,LIBERTY MEDIA,0.054009
3M,LIBERTY MUTUAL INSURANCE GROUP,0.104542
3M,LIVE NATION ENTERTAINMENT,0.037845
3M,LKQ,0.074815
3M,LOCKHEED MARTIN,0.135494
3M,LOWE'S,0.200749
3M,LUMEN TECHNOLOGIES,0.141094
3M,MAGELLAN HEALTH,0.15
3M,MARATHON OIL,0.02303
3M,MARATHON PETROLEUM,0.027763
3M,MARRIOTT INTERNATIONAL,0.029727
3M,MARSH & MCLENNAN,0.249875
3M,MASCO,0.011093
3M,MCDONALD'S,0.025646
3M,MCKESSON,0.42713
3M,MERCK,0.542522
3M,METLIFE,0.147811
3M,MGM RESORTS INTERNATIONAL,0.095895
3M,MICRON TECHNOLOGY,0.116032
3M,MICROSOFT,0.104291
3M,MOLSON COORS BEVERAGE,0.089061
3M,MOTOROLA SOLUTIONS,0.102071
3M,MUTUAL OF OMAHA INSURANCE,0.052335
3M,NATIONWIDE,0.204596
3M,NAVISTAR INTERNATIONAL,0.077538
3M,NCR,0.011093
3M,NEWS CORP.,0.01566
3M,NEXTERA ENERGY,0.141938
3M,NIKE,0.046431
3M,NORFOLK SOUTHERN,0.059155
3M,NORTHERN TRUST,0.074815
3M,NORTHROP GRUMMAN,0.156653
3M,NUCOR,0.012022
3M,OCCIDENTAL PETROLEUM,0.093933
3M,OLIN,0.049783
3M,ORACLE,0.129444
3M,OSHKOSH,0.036125
3M,OWENS & MINOR,0.15
3M,OWENS CORNING,0.119635
3M,OWENS-ILLINOIS,0.172243
3M,PARKER-HANNIFIN,0.193026
3M,PEABODY ENERGY,0.059155
3M,PEPSICO,0.039825
3M,PERFORMANCE FOOD GROUP,0.059155
3M,PFIZER,0.48716
3M,PG&E,0.081554
3M,PPG INDUSTRIES,0.197115
3M,PPL,0.065022
3M,PRINCIPAL FINANCIAL,0.140846
3M,PROCTER & GAMBLE,0.157963
3M,PUBLIC SERVICE ENTERPRISE GROUP,0.148813
3M,PUBLIX SUPER MARKETS,0.025185
3M,QUALCOMM,0.034835
3M,QUANTA SERVICES,0.125517
3M,QUEST DIAGNOSTICS,0.34975
3M,QURATE RETAIL,0.146856
3M,RAYTHEON,0.110766
3M,REGENERON PHARMACEUTICALS,0.182059
3M,RITE AID,0.395809
3M,RYDER SYSTEM,0.059155
3M,SALESFORCE,0.109083
3M,SEMPRA ENERGY,0.146729
3M,SHERWIN-WILLIAMS,0.049783
3M,SOUTHERN,0.130058
3M,SOUTHWEST AIRLINES,0.097
3M,STANLEY BLACK & DECKER,0.125603
3M,STARBUCKS,0.02756
3M,STATE FARM INSURANCE,0.04832
3M,STRYKER,0.182059
3M,SYSCO,0.011093
3M,TARGET,0.14353
3M,TENET HEALTHCARE,0.221598
3M,TEXAS INSTRUMENTS,0.058872
3M,THERMO FISHER SCIENTIFIC,0.19606
3M,UNION PACIFIC,0.113625
3M,UNITED AIRLINES HOLDINGS,0.097
3M,UNITED HEALTH GROUP,0.299315
3M,UNITED PARCEL SERVICE,0.018593
3M,UNITED TECHNOLOGIES,0.103565
3M,UNIVERSAL HEALTH SERVICES,0.15
3M,US FOODS HOLDING,0.059155
3M,USAA,0.169585
3M,VALERO ENERGY,0.011093
3M,VERIZON,0.066362
3M,VF,0.034835
3M,VISTRA ENERGY,0.02303
3M,WALGREENS BOOTS ALLIANCE,0.098721
3M,WALMART,0.132775
3M,WALT DISNEY,0.055729
3M,WASTE MANAGEMENT,0.148879
3M,WAYFAIR,0.059155
3M,WEC ENERGY GROUP,0.13827
3M,WESTERN DIGITAL,0.008082
3M,WESTERN UNION,0.014093
3M,WESTROCK,0.059155
3M,WEYERHAEUSER,0.006011
3M,WHIRLPOOL,0.034835
3M,XCEL ENERGY,0.144151
3M,XEROX,0.03869
3M,YUM BRANDS,0.07335
3M,ZIMMER BIOMET HOLDINGS,0.342915
ABBOTT LABORATORIES,ABBVIE,0.495441
ABBOTT LABORATORIES,ABM INDUSTRIES,0.272905
ABBOTT LABORATORIES,ADOBE,0.030096
ABBOTT LABORATORIES,ADP,0.090475
ABBOTT LABORATORIES,ADVANCED MICRO DEVICES,0.074815
ABBOTT LABORATORIES,AECOM,0.01607
ABBOTT LABORATORIES,AES,0.104721
ABBOTT LABORATORIES,AFLAC,0.17641
ABBOTT LABORATORIES,AIG,0.099563
ABBOTT LABORATORIES,ALASKA AIR GROUP,0.019174
ABBOTT LABORATORIES,ALCOA,0.036125
ABBOTT LABORATORIES,ALLIANCE DATA SYSTEMS,0.026753
ABBOTT LABORATORIES,ALLSTATE,0.12074
ABBOTT LABORATORIES,ALPHABET,0.166995
ABBOTT LABORATORIES,ALTRIA GROUP,0.026753
ABBOTT LABORATORIES,AMAZON,0.041398
ABBOTT LABORATORIES,AMEREN,0.064931
ABBOTT LABORATORIES,AMERICAN AIRLINES GROUP,0.053506
ABBOTT LABORATORIES,AMERICAN ELECTRIC POWER,0.040845
ABBOTT LABORATORIES,AMERICAN EXPRESS,0.034835
ABBOTT LABORATORIES,AMERICAN FAMILY INSURANCE GROUP,0.146856
ABBOTT LABORATORIES,AMERICAN FINANCIAL GROUP,0.136
ABBOTT LABORATORIES,AMERICAN TOWER,0.02303
ABBOTT LABORATORIES,AMERIPRISE FINANCIAL,0.026753
ABBOTT LABORATORIES,AMERISOURCEBERGEN,0.136
ABBOTT LABORATORIES,AMGEN,0.2447
ABBOTT LABORATORIES,APPLE,0.092994
ABBOTT LABORATORIES,APPLIED MATERIALS,0.059155
ABBOTT LABORATORIES,ARAMARK,0.135615
ABBOTT LABORATORIES,ARCHER DANIELS MIDLAND,0.108862
ABBOTT LABORATORIES,ARCONIC,0.104542
ABBOTT LABORATORIES,ARROW ELECTRONICS,0.036125
ABBOTT LABORATORIES,AT&T,0.165022
ABBOTT LABORATORIES,BALL,0.034268
ABBOTT LABORATORIES,BANK OF AMERICA,0.052867
ABBOTT LABORATORIES,BAXTER INTERNATIONAL,0.607406
ABBOTT LABORATORIES,BECTON DICKINSON,0.553886
ABBOTT LABORATORIES,BERKSHIRE HATHAWAY,0.122226
ABBOTT LABORATORIES,BEST BUY,0.274481
ABBOTT LABORATORIES,BIOGEN,0.519488
ABBOTT LABORATORIES,BLACKSTONE GROUP,0.309601
ABBOTT LABORATORIES,BOEING,0.035232
ABBOTT LABORATORIES,BOOZ ALLEN HAMILTON,0.033201
ABBOTT LABORATORIES,BORGWARNER,0.090475
ABBOTT LABORATORIES,BOSTON SCIENTIFIC,0.24286
ABBOTT LABORATORIES,BRIGHTHOUSE FINANCIAL,0.01566
ABBOTT LABORATORIES,BRISTOL-MYERS SQUIBB,0.439071
ABBOTT LABORATORIES,CAMPBELL SOUP,0.05435
ABBOTT LABORATORIES,CAPITAL ONE FINANCIAL,0.01566
ABBOTT LABORATORIES,CARDINAL HEALTH,0.071891
ABBOTT LABORATORIES,CATERPILLAR,0.189325
ABBOTT LABORATORIES,CBS,0.075114
ABBOTT LABORATORIES,CELANESE,0.074815
ABBOTT LABORATORIES,CENTENE,0.369488
ABBOTT LABORATORIES,CENTERPOINT ENERGY,0.056877
ABBOTT LABORATORIES,CHARLES SCHWAB,0.034835
ABBOTT LABORATORIES,CHEMOURS,0.077751
ABBOTT LABORATORIES,CHENIERE ENERGY,0.036125
ABBOTT LABORATORIES,CHESAPEAKE ENERGY,0.092699
ABBOTT LABORATORIES,CHEVRON,0.073113
ABBOTT LABORATORIES,CHS,0.236784
ABBOTT LABORATORIES,CIGNA,0.229906
ABBOTT LABORATORIES,CINTAS,0.036125
ABBOTT LABORATORIES,CISCO SYSTEMS,0.13722
ABBOTT LABORATORIES,CITIGROUP,0.042916
ABBOTT LABORATORIES,CMS ENERGY,0.038861
ABBOTT LABORATORIES,COCA-COLA,0.267756
ABBOTT LABORATORIES,COGNIZANT TECHNOLOGY SOLUTIONS,0.04428
ABBOTT LABORATORIES,COMCAST,0.096089
ABBOTT LABORATORIES,COMMUNITY HEALTH SYSTEMS,0.19975
ABBOTT LABORATORIES,CONAGRA BRANDS,0.036125
ABBOTT LABORATORIES,CONOCOPHILLIPS,0.09698
ABBOTT LABORATORIES,CONSOLIDATED EDISON,0.025185
ABBOTT LABORATORIES,CONSTELLATION BRANDS,0.17109
ABBOTT LABORATORIES,CORNING,0.160916
ABBOTT LABORATORIES,CSX,0.040845
ABBOTT LABORATORIES,CUMMINS,0.111275
ABBOTT LABORATORIES,CVS HEALTH,0.490133
ABBOTT LABORATORIES,DANAHER,0.418839
ABBOTT LABORATORIES,DAVITA,0.34975
ABBOTT LABORATORIES,DEAN FOODS,0.177255
ABBOTT LABORATORIES,DEERE,0.095071
ABBOTT LABORATORIES,DELL TECHNOLOGIES,0.064047
ABBOTT LABORATORIES,DELTA AIR LINES,0.052966
ABBOTT LABORATORIES,DISCOVERY,0.092699
ABBOTT LABORATORIES,DOLLAR TREE,0.036125
ABBOTT LABORATORIES,DOMINION ENERGY,0.040845
ABBOTT LABORATORIES,DTE ENERGY,0.034835
ABBOTT LABORATORIES,DUKE ENERGY,0.075983
ABBOTT LABORATORIES,DUPONT DE NEMOURS,0.193262
ABBOTT LABORATORIES,DXC TECHNOLOGY,0.21375
ABBOTT LABORATORIES,EASTMAN CHEMICAL,0.156877
ABBOTT LABORATORIES,EBAY,0.088589
ABBOTT LABORATORIES,ECOLAB,0.49554
ABBOTT LABORATORIES,EDISON INTERNATIONAL,0.026753
ABBOTT LABORATORIES,ELI LILLY,0.391531
ABBOTT LABORATORIES,EMERSON ELECTRIC,0.108696
ABBOTT LABORATORIES,ENTERGY,0.089277
ABBOTT LABORATORIES,ENTERPRISE PRODUCTS PARTNERS,0.02303
ABBOTT LABORATORIES,EVERSOURCE ENERGY,0.040845
ABBOTT LABORATORIES,EXELON,0.122226
ABBOTT LABORATORIES,EXXONMOBIL,0.092264
ABBOTT LABORATORIES,FACEBOOK,0.05713
ABBOTT LABORATORIES,FEDEX,0.130286
ABBOTT LABORATORIES,FIDELITY NATIONAL FINANCIAL,0.074815
ABBOTT LABORATORIES,FIFTH THIRD BANCORP,0.092699
ABBOTT LABORATORIES,FIRSTENERGY,0.056877
ABBOTT LABORATORIES,FISERV,0.054009
ABBOTT LABORATORIES,FLUOR,0.089724
ABBOTT LABORATORIES,FORD,0.038713
ABBOTT LABORATORIES,FORTIVE,0.21375
ABBOTT LABORATORIES,GAP,0.065946
ABBOTT LABORATORIES,GENERAL DYNAMICS,0.013385
ABBOTT LABORATORIES,GENERAL ELECTRIC,0.33879
ABBOTT LABORATORIES,GENERAL MILLS,0.171028
ABBOTT LABORATORIES,GENERAL MOTORS,0.123845
ABBOTT LABORATORIES,GENWORTH FINANCIAL,0.01566
ABBOTT LABORATORIES,GILEAD SCIENCES,0.266706
ABBOTT LABORATORIES,GOLDMAN SACHS GROUP,0.03132
ABBOTT LABORATORIES,GOODYEAR TIRE & RUBBER,0.140846
ABBOTT LABORATORIES,HALLIBURTON,0.090475
ABBOTT LABORATORIES,HARLEY-DAVIDSON,0.076535
ABBOTT LABORATORIES,HARTFORD FINANCIAL SERVICES,0.020103
ABBOTT LABORATORIES,HCA HEALTHCARE,0.34975
ABBOTT LABORATORIES,HENRY SCHEIN,0.136
ABBOTT LABORATORIES,HERSHEY,0.222887
ABBOTT LABORATORIES,HESS,0.128824
ABBOTT LABORATORIES,HEWLETT PACKARD ENTERPRISE,0.038178
ABBOTT LABORATORIES,HILTON WORLDWIDE HOLDINGS,0.064374
ABBOTT LABORATORIES,HOME DEPOT,0.139189
ABBOTT LABORATORIES,HONEYWELL INTERNATIONAL,0.043352
ABBOTT LABORATORIES,HORMEL FOODS,0.093202
ABBOTT LABORATORIES,HP,0.054009
ABBOTT LABORATORIES,HUMANA,0.182059
ABBOTT LABORATORIES,HUNTSMAN,0.149929
ABBOTT LABORATORIES,IBM,0.100247
ABBOTT LABORATORIES,ILLINOIS TOOL WORKS,0.140846
ABBOTT LABORATORIES,INTEL,0.204248
ABBOTT LABORATORIES,INTERNATIONAL PAPER,0.083411
ABBOTT LABORATORIES,INTUIT,0.063381
ABBOTT LABORATORIES,IQVIA HOLDINGS,0.272905
ABBOTT LABORATORIES,JOHNSON & JOHNSON,0.441978
ABBOTT LABORATORIES,JPMORGAN CHASE & CO.,0.077352
ABBOTT LABORATORIES,KELLOGG,0.126318
ABBOTT LABORATORIES,KEURIG DR PEPPER,0.113505
ABBOTT LABORATORIES,KEYCORP,0.040845
ABBOTT LABORATORIES,KIMBERLY-CLARK,0.186688
ABBOTT LABORATORIES,KINDER MORGAN,0.059155
ABBOTT LABORATORIES,KOHL'S,0.053506
ABBOTT LABORATORIES,KRAFT HEINZ,0.282366
ABBOTT LABORATORIES,KROGER,0.136906
ABBOTT LABORATORIES,L3HARRIS TECHNOLOGIES,0.016032
ABBOTT LABORATORIES,LABORATORY CORP. OF AMERICA,0.272905
ABBOTT LABORATORIES,LAM RESEARCH,0.03132
ABBOTT LABORATORIES,LAND O'LAKES,0.161624
ABBOTT LABORATORIES,LAS VEGAS SANDS,0.149929
ABBOTT LABORATORIES,LEIDOS HOLDINGS,0.07097
ABBOTT LABORATORIES,LENNAR,0.042916
ABBOTT LABORATORIES,LEVI STRAUSS,0.036125
ABBOTT LABORATORIES,LIBERTY MEDIA,0.019174
ABBOTT LABORATORIES,LIBERTY MUTUAL INSURANCE GROUP,0.173104
ABBOTT LABORATORIES,LIVE NATION ENTERTAINMENT,0.026753
ABBOTT LABORATORIES,LKQ,0.074815
ABBOTT LABORATORIES,LOCKHEED MARTIN,0.100817
ABBOTT LABORATORIES,LOEWS,0.040845
ABBOTT LABORATORIES,LOWE'S,0.081363
ABBOTT LABORATORIES,LUMEN TECHNOLOGIES,0.11892
ABBOTT LABORATORIES,MAGELLAN HEALTH,0.15
ABBOTT LABORATORIES,MARATHON PETROLEUM,0.127437
ABBOTT LABORATORIES,MARRIOTT INTERNATIONAL,0.074573
ABBOTT LABORATORIES,MARSH & MCLENNAN,0.249875
ABBOTT LABORATORIES,MASCO,0.026753
ABBOTT LABORATORIES,MCDONALD'S,0.12733
ABBOTT LABORATORIES,MCKESSON,0.44279
ABBOTT LABORATORIES,MERCK,0.615481
ABBOTT LABORATORIES,METLIFE,0.115671
ABBOTT LABORATORIES,MGM RESORTS INTERNATIONAL,0.112774
ABBOTT LABORATORIES,MICRON TECHNOLOGY,0.156877
ABBOTT LABORATORIES,MICROSOFT,0.030096
ABBOTT LABORATORIES,MOLSON COORS BEVERAGE,0.115478
ABBOTT LABORATORIES,MORGAN STANLEY,0.05435
ABBOTT LABORATORIES,MOSAIC,0.11266
ABBOTT LABORATORIES,MUTUAL OF OMAHA INSURANCE,0.082062
ABBOTT LABORATORIES,NATIONWIDE,0.177843
ABBOTT LABORATORIES,NAVISTAR INTERNATIONAL,0.095883
ABBOTT LABORATORIES,NCR,0.085908
ABBOTT LABORATORIES,NEW YORK LIFE INSURANCE,0.040845
ABBOTT LABORATORIES,NEWS CORP.,0.05435
ABBOTT LABORATORIES,NEXTERA ENERGY,0.068338
ABBOTT LABORATORIES,NIKE,0.147998
ABBOTT LABORATORIES,NORFOLK SOUTHERN,0.02303
ABBOTT LABORATORIES,NORTHERN TRUST,0.01566
ABBOTT LABORATORIES,NORTHROP GRUMMAN,0.036607
ABBOTT LABORATORIES,NORTHWESTERN MUTUAL,0.01566
ABBOTT LABORATORIES,NUCOR,0.025185
ABBOTT LABORATORIES,OCCIDENTAL PETROLEUM,0.056877
ABBOTT LABORATORIES,ORACLE,0.035925
ABBOTT LABORATORIES,OWENS & MINOR,0.15
ABBOTT LABORATORIES,OWENS CORNING,0.102685
ABBOTT LABORATORIES,OWENS-ILLINOIS,0.104578
ABBOTT LABORATORIES,PACCAR,0.054009
ABBOTT LABORATORIES,PARKER-HANNIFIN,0.095036
ABBOTT LABORATORIES,PAYPAL HOLDINGS,0.097
ABBOTT LABORATORIES,PEPSICO,0.171192
ABBOTT LABORATORIES,PFIZER,0.52585
ABBOTT LABORATORIES,PG&E,0.048141
ABBOTT LABORATORIES,PHILLIPS 66,0.066031
ABBOTT LABORATORIES,POLARIS INC,0.059155
ABBOTT LABORATORIES,PPG INDUSTRIES,0.123521
ABBOTT LABORATORIES,PPL,0.049928
ABBOTT LABORATORIES,PRINCIPAL FINANCIAL,0.081691
ABBOTT LABORATORIES,PROCTER & GAMBLE,0.048605
ABBOTT LABORATORIES,PRUDENTIAL FINANCIAL,0.01566
ABBOTT LABORATORIES,PUBLIC SERVICE ENTERPRISE GROUP,0.081642
ABBOTT LABORATORIES,PUBLIX SUPER MARKETS,0.086134
ABBOTT LABORATORIES,QUALCOMM,0.057864
ABBOTT LABORATORIES,QUANTA SERVICES,0.030124
ABBOTT LABORATORIES,QUEST DIAGNOSTICS,0.34975
ABBOTT LABORATORIES,QURATE RETAIL,0.154938
ABBOTT LABORATORIES,RAYTHEON,0.142914
ABBOTT LABORATORIES,REGENERON PHARMACEUTICALS,0.182059
ABBOTT LABORATORIES,REINSURANCE GROUP OF AMERICA,0.036125
ABBOTT LABORATORIES,REPUBLIC SERVICES,0.026753
ABBOTT LABORATORIES,RITE AID,0.395809
ABBOTT LABORATORIES,S&P GLOBAL,0.090475
ABBOTT LABORATORIES,SALESFORCE,0.018634
ABBOTT LABORATORIES,SEABOARD,0.02303
ABBOTT LABORATORIES,SEMPRA ENERGY,0.045279
ABBOTT LABORATORIES,SHERWIN-WILLIAMS,0.053506
ABBOTT LABORATORIES,SOUTHERN,0.030124
ABBOTT LABORATORIES,STANLEY BLACK & DECKER,0.132946
ABBOTT LABORATORIES,STARBUCKS,0.109909
ABBOTT LABORATORIES,STATE FARM INSURANCE,0.061112
ABBOTT LABORATORIES,STATE STREET CORP.,0.03132
ABBOTT LABORATORIES,STRYKER,0.241214
ABBOTT LABORATORIES,SYSCO,0.053506
ABBOTT LABORATORIES,TARGET,0.12379
ABBOTT LABORATORIES,TENET HEALTHCARE,0.162443
ABBOTT LABORATORIES,TENNECO,0.114093
ABBOTT LABORATORIES,TESLA,0.01566
ABBOTT LABORATORIES,TEXAS INSTRUMENTS,0.13887
ABBOTT LABORATORIES,THERMO FISHER SCIENTIFIC,0.093989
ABBOTT LABORATORIES,TYSON FOODS,0.100781
ABBOTT LABORATORIES,UNION PACIFIC,0.068563
ABBOTT LABORATORIES,UNITED AIRLINES HOLDINGS,0.026753
ABBOTT LABORATORIES,UNITED HEALTH GROUP,0.310408
ABBOTT LABORATORIES,UNITED PARCEL SERVICE,0.13041
ABBOTT LABORATORIES,UNITED TECHNOLOGIES,0.171975
ABBOTT LABORATORIES,UNIVERSAL HEALTH SERVICES,0.15
ABBOTT LABORATORIES,USAA,0.065054
ABBOTT LABORATORIES,VALERO ENERGY,0.11266
ABBOTT LABORATORIES,VERIZON,0.062888
ABBOTT LABORATORIES,VF,0.102071
ABBOTT LABORATORIES,VISA,0.020103
ABBOTT LABORATORIES,VISTRA ENERGY,0.059155
ABBOTT LABORATORIES,WALGREENS BOOTS ALLIANCE,0.103288
ABBOTT LABORATORIES,WALMART,0.251546
ABBOTT LABORATORIES,WALT DISNEY,0.179222
ABBOTT LABORATORIES,WASTE MANAGEMENT,0.100424
ABBOTT LABORATORIES,WEC ENERGY GROUP,0.010552
ABBOTT LABORATORIES,WELLS FARGO,0.02303
ABBOTT LABORATORIES,WESTERN DIGITAL,0.093989
ABBOTT LABORATORIES,WESTERN UNION,0.037207
ABBOTT LABORATORIES,WEYERHAEUSER,0.039278
ABBOTT LABORATORIES,WHIRLPOOL,0.128824
ABBOTT LABORATORIES,XCEL ENERGY,0.078985
ABBOTT LABORATORIES,XEROX,0.129165
ABBOTT LABORATORIES,YUM BRANDS,0.192946
ABBOTT LABORATORIES,ZIMMER BIOMET HOLDINGS,0.3947
ABBOTT LABORATORIES,ZOETIS,0.082184
ABBVIE,ABM INDUSTRIES,0.272905
ABBVIE,ADOBE,0.125185
ABBVIE,ADP,0.113505
ABBVIE,ADVANCED MICRO DEVICES,0.01566
ABBVIE,AECOM,0.031196
ABBVIE,AES,0.118813
ABBVIE,AFLAC,0.19944
ABBVIE,AIG,0.072041
ABBVIE,ALASKA AIR GROUP,0.038349
ABBVIE,ALLIANCE DATA SYSTEMS,0.049783
ABBVIE,ALLSTATE,0.077968
ABBVIE,ALPHABET,0.103153
ABBVIE,ALTRIA GROUP,0.060875
ABBVIE,AMAZON,0.066031
ABBVIE,AMEREN,0.08906
ABBVIE,AMERICAN AIRLINES GROUP,0.087628
ABBVIE,AMERICAN ELECTRIC POWER,0.066031
ABBVIE,AMERICAN EXPRESS,0.057864
ABBVIE,AMERICAN FAMILY INSURANCE GROUP,0.163875
ABBVIE,AMERICAN FINANCIAL GROUP,0.099875
ABBVIE,AMERICAN TOWER,0.02303
ABBVIE,AMERIPRISE FINANCIAL,0.026753
ABBVIE,AMERISOURCEBERGEN,0.07225
ABBVIE,AMGEN,0.406295
ABBVIE,APPLE,0.188935
ABBVIE,APPLIED MATERIALS,0.02303
ABBVIE,ARAMARK,0.115729
ABBVIE,ARCHER DANIELS MIDLAND,0.042916
ABBVIE,ARCONIC,0.046856
ABBVIE,AT&T,0.168596
ABBVIE,AVIS BUDGET GROUP,0.02303
ABBVIE,BALL,0.05037
ABBVIE,BANK OF AMERICA,0.069886
ABBVIE,BANK OF NEW YORK MELLON,0.02303
ABBVIE,BAXTER INTERNATIONAL,0.526637
ABBVIE,BECTON DICKINSON,0.484501
ABBVIE,BERKSHIRE HATHAWAY,0.114246
ABBVIE,BEST BUY,0.268471
ABBVIE,BIOGEN,0.529765
ABBVIE,BLACKROCK,0.02303
ABBVIE,BLACKSTONE GROUP,0.332346
ABBVIE,BOEING,0.006011
ABBVIE,BOOZ ALLEN HAMILTON,0.014093
ABBVIE,BORGWARNER,0.05435
ABBVIE,BOSTON SCIENTIFIC,0.21983
ABBVIE,BRIGHTHOUSE FINANCIAL,0.090475
ABBVIE,BRISTOL-MYERS SQUIBB,0.62285
ABBVIE,CAMPBELL SOUP,0.01566
ABBVIE,CAPITAL ONE FINANCIAL,0.03869
ABBVIE,CARDINAL HEALTH,0.069886
ABBVIE,CATERPILLAR,0.124824
ABBVIE,CBS,0.152935
ABBVIE,CELANESE,0.01566
ABBVIE,CENTENE,0.325756
ABBVIE,CENTERPOINT ENERGY,0.077968
ABBVIE,CHARLES SCHWAB,0.034835
ABBVIE,CHEMOURS,0.100781
ABBVIE,CHESAPEAKE ENERGY,0.092699
ABBVIE,CHEVRON,0.039278
ABBVIE,CHS,0.129906
ABBVIE,CIGNA,0.243998
ABBVIE,CISCO SYSTEMS,0.204596
ABBVIE,CITIGROUP,0.08512
ABBVIE,CMS ENERGY,0.025185
ABBVIE,COCA-COLA,0.110731
