source,3M,ABBOTT LABORATORIES,ABM INDUSTRIES,ADOBE,ADVANCED MICRO DEVICES,AECOM,AFLAC,AK STEEL HOLDING,ALLSTATE,ALLY FINANCIAL,ALPHABET,ALTRIA GROUP,AMAZON,AMEREN,AMERICAN AIRLINES GROUP,AMERICAN ELECTRIC POWER,AMERICAN EXPRESS,AMERICAN TOWER,AMERIPRISE FINANCIAL,AMERISOURCEBERGEN,AMGEN,ANTHEM,APPLE,APPLIED MATERIALS,ARAMARK,ARCHER DANIELS MIDLAND,ARCONIC,ASSURANT,AT&T,AVIS BUDGET GROUP,BANK OF AMERICA,BECTON DICKINSON,BERKSHIRE HATHAWAY,BIOGEN,BLACKROCK,BOEING,BOOKING HOLDINGS,BOOZ ALLEN HAMILTON,BORGWARNER,BOSTON SCIENTIFIC,BRISTOL-MYERS SQUIBB,BROADCOM,CALPINE,CAMPBELL SOUP,CAPITAL ONE FINANCIAL,CARDINAL HEALTH,CATERPILLAR,CBS,CELANESE,CELGENE,CENTENE,CENTERPOINT ENERGY,CHARLES SCHWAB,CHEMOURS,CHENIERE ENERGY,CIGNA,CISCO SYSTEMS,CITIGROUP,CITIZENS FINANCIAL GROUP,CLOROX,CMS ENERGY,COCA-COLA,COGNIZANT TECHNOLOGY SOLUTIONS,COMCAST,CONAGRA BRANDS,CONOCOPHILLIPS,CONSTELLATION BRANDS,CORNING,COSTCO,CSX,CVS HEALTH,DARDEN RESTAURANTS,DAVITA,DEAN FOODS,DEERE,DELL TECHNOLOGIES,DELTA AIR LINES,DISCOVER FINANCIAL SERVICES,DISH NETWORK,DTE ENERGY,DUKE ENERGY,DUPONT DE NEMOURS,EASTMAN CHEMICAL,EBAY,ECOLAB,EDISON INTERNATIONAL,ELI LILLY,EMERSON ELECTRIC,ENTERGY,ENTERPRISE PRODUCTS PARTNERS,EOG RESOURCES,ESTEE LAUDER,EXELON,EXXONMOBIL,FEDEX,FIFTH THIRD BANCORP,FIRST DATA,FIRSTENERGY,FLUOR,FORD,GAP,GENERAL DYNAMICS,GENERAL ELECTRIC,GENERAL MILLS,GENERAL MOTORS,GENWORTH FINANCIAL,GILEAD SCIENCES,GOLDMAN SACHS GROUP,GOODYEAR TIRE & RUBBER,GUARDIAN LIFE INS. CO. OF AMERICA,HALLIBURTON,HARLEY-DAVIDSON,HARTFORD FINANCIAL SERVICES,HENRY SCHEIN,HERSHEY,HILTON WORLDWIDE HOLDINGS,HOME DEPOT,HONEYWELL INTERNATIONAL,HORMEL FOODS,HP,HUMANA,HUNTSMAN,IBM,IHEARTMEDIA,ILLINOIS TOOL WORKS,INTEL,INTERCONTINENTAL EXCHANGE,INTERNATIONAL PAPER,INTUIT,J.M. SMUCKER,JABIL,JETBLUE AIRWAYS,JOHNSON & JOHNSON,JPMORGAN CHASE & CO.,KELLOGG,KEURIG DR PEPPER,KEYCORP,KIMBERLY-CLARK,KROGER,LAM RESEARCH,LAND O'LAKES,LAS VEGAS SANDS,LEVI STRAUSS,LIBERTY MEDIA,LIBERTY MUTUAL INSURANCE GROUP,LKQ,LOCKHEED MARTIN,LOEWS,LOWE'S,M&T BANK CORP.,MAGELLAN HEALTH,MARATHON OIL,MARRIOTT INTERNATIONAL,MARSH & MCLENNAN,MASCO,MASSACHUSETTS MUTUAL LIFE INSURANCE,MASTERCARD,MCDONALD'S,MCKESSON,MERCK,MGM RESORTS INTERNATIONAL,MICRON TECHNOLOGY,MICROSOFT,MOLINA HEALTHCARE,MORGAN STANLEY,MOSAIC,MOTOROLA SOLUTIONS,NATIONWIDE,NAVIENT,NCR,NETFLIX,NEW YORK LIFE INSURANCE,NEXTERA ENERGY,NIKE,NORFOLK SOUTHERN,NORTHERN TRUST,NORTHROP GRUMMAN,NORTHWESTERN MUTUAL,NRG ENERGY,NUCOR,OCCIDENTAL PETROLEUM,OLIN,ONEOK,ORACLE,OSHKOSH,OWENS & MINOR,OWENS CORNING,OWENS-ILLINOIS,PACIFIC LIFE,PAYPAL HOLDINGS,PEABODY ENERGY,PEPSICO,PFIZER,PHILLIPS 66,PNC FINANCIAL SERVICES,POLARIS INDUSTRIES,PPG INDUSTRIES,PPL,PRINCIPAL FINANCIAL,PRUDENTIAL FINANCIAL,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIX SUPER MARKETS,QUALCOMM,QUANTA SERVICES,QUEST DIAGNOSTICS,QURATE RETAIL,RAYTHEON,REGENERON PHARMACEUTICALS,REGIONS FINANCIAL,RITE AID,S&P GLOBAL,SALESFORCE.COM,SEABOARD,SEMPRA ENERGY,SHERWIN-WILLIAMS,SOUTHWEST AIRLINES,STARBUCKS,STATE FARM INSURANCE,STRYKER,SYNCHRONY FINANCIAL,SYSCO,TARGET,TENET HEALTHCARE,TENNECO,TESLA,TEXAS INSTRUMENTS,TEXTRON,THERMO FISHER SCIENTIFIC,TIAA,TRAVELERS,TWENTY-FIRST CENTURY FOX,UNION PACIFIC,UNITED HEALTH GROUP,UNITED PARCEL SERVICE,UNITED STATES STEEL,UNUM GROUP,VALERO ENERGY,VERIZON,VIACOM,VISTRA ENERGY,W.R. BERKLEY,WALGREENS BOOTS ALLIANCE,WALMART,WASTE MANAGEMENT,WEC ENERGY GROUP,WELLCARE HEALTH PLANS,WELLS FARGO,WESCO INTERNATIONAL,WESTERN DIGITAL,WESTERN UNION,WEYERHAEUSER,WHIRLPOOL,WORLD FUEL SERVICES,WYNN RESORTS,XCEL ENERGY,XEROX,YUM CHINA HOLDINGS,ZIMMER BIOMET HOLDINGS,ZOETIS
3M,0.0,0.2341937250764252,0.032787791553063,0.32947897645605817,0.25114055014431347,0.4132799325991924,0.08083275679896058,0.0,0.06166749941921497,0.2512535527483818,0.20160140740460686,0.1584165285410088,0.20851939676400016,0.2523177985097793,0.146370928305113,0.09384720140015233,0.17080348205446677,0.3134294912243413,0.08798487043364513,0.16312084620481493,0.14418060007395328,0.40510870144699485,0.1696868737536753,0.4513906159840608,0.2527081092959677,1.2941028301112039,0.4481852485572773,0.16095985621826844,0.15486930329891796,0.9196504230869759,0.11152523847643626,0.3532102026724121,0.13320148127426423,0.19677922673353082,0.15962796776760135,0.3157554031493613,0.0,0.3296358047223154,0.23594778654250925,0.29039190497852474,0.1418097222290075,0.6080836220214747,0.04334722447557843,0.4961686567825291,0.22464146245225644,0.3635814880944964,0.36359505604758957,0.0,0.15555783429040196,0.0,0.29064766518472307,0.11284069727777776,0.08011433604324078,0.4462818078781272,0.21273308191912843,0.13961952867370903,0.18581669408338602,0.17064283077113,0.3110608700933728,0.0,0.16149358674037495,0.07333803945707049,0.2709880347082062,0.22767887673466097,0.0,0.18838004546465414,0.20310245310245312,0.36124573600661974,0.0,0.133639259626648,0.20194937969540852,0.6275183070499183,0.39566644733048256,0.0980077649619277,0.07707760955544564,0.2661703018392838,0.2452653647927368,0.1071762817844833,0.2415148568824182,0.07712328217143201,0.28423067173708694,0.37458152750907214,0.5479995024457862,0.0,0.3922707201463901,0.21962958815305045,0.2584461461120384,0.0,0.29300038152318497,0.28645375885930624,0.0,0.6877385118272704,0.20948632997183475,0.2911931359733045,0.1485567769991892,0.16085330601138725,0.598989898989899,0.1153958488316474,0.3272896160111711,0.417404410545131,0.4419674960758553,0.29966661805342354,0.21787435619155315,0.0,0.11294145757466001,0.33406076282936664,0.2637719031119819,0.0,0.5210776110465037,0.2510977527612987,0.0,0.15873870704429074,0.15532078562634213,0.6385888791409258,0.34308894921805533,0.1693413948048092,0.14686786439700392,0.19671187046712602,0.24197672034805584,0.27074289138994867,0.33088056370058183,0.37133555828267906,0.22852114892000697,0.0964916711910044,0.06723925612111156,0.19496957432986353,0.0,0.1381138251212889,0.17996241908800298,0.6398469329833028,0.9041781733777123,0.41041753918871443,0.1937097978127436,0.08151385509394449,0.3248653041633651,0.0,0.11399390670763429,0.09266506186986306,0.19426355900714046,0.924789695155273,0.14860710712503947,0.49895060738206054,0.6264299265720554,0.14974747474747474,0.15141449448901334,0.3987633191005996,0.22869029515045897,0.04603532440880009,0.0,0.30233739837398377,0.37443085669117127,0.5932629440386734,0.15938576894396628,0.30522844549573,0.0,0.1328657488711361,0.16107688697863026,0.21847503640357913,0.26431167872399985,0.1743951580289662,0.30911280394692275,0.3985070671288799,0.27791825286217303,0.4588854732139365,0.4398351952141364,0.0,0.38132834265039267,0.11561626674464565,0.30762853490731357,0.4770607600667994,0.0,0.29931033923783534,0.24535882914577145,0.19516475276337142,0.19103066641097438,0.15149847116732837,0.3365581781289949,0.03589569058622309,0.11423554750481149,0.11581877581602287,0.0,0.13959854025059326,0.3027761799475743,0.28153767306759214,0.8061455977224503,0.39204133237400085,0.027463926836132725,0.0,0.0902367156662083,0.22318713475425633,0.17068609752262454,0.051778514342907075,0.14735993976137354,0.2970798200306082,0.0,0.7365817620789816,0.37890428250101305,0.08889974350845845,0.06739944183698435,0.12687080691139466,0.24183043922513608,0.0,0.20556479475908773,0.7063176147090481,0.3022907247721186,0.14974747474747474,0.20905771327202946,0.0,0.2782434343306061,0.26171838080415194,0.217633277053285,0.0835539511649753,0.5560532083438608,0.3225748763223635,0.5432435795489265,0.09655457073025386,0.0,0.03961005557257638,0.4514733086680761,0.07733697360636282,0.0,0.12497807420624807,0.31734079940587456,0.0,0.1821396199295056,0.2116623042384544,0.4171372370929366,0.23361494852087503,0.08611694979681346,0.336838788556673,0.05150340970808957,0.1798480013822127,0.26922269327315335,0.12724518087266076,1.0704014473187922,0.13158418618471227,0.30093238300195924,0.16285302907548296,0.0,0.630058203643532,0.18802424223974015,0.15474032725952658,0.13184551931179456,0.6138702686633211,0.5829366585397016,0.30632382290699023,0.3875392771312155,0.0,0.5604075561286233,0.21793916187882562,0.36135409191034396,0.2577908537134049,1.0723950590217348,0.27792457362478984,0.17644996951936487,0.09146216586313322,0.0,0.3705168862610252,0.3734024073437165
ABBOTT LABORATORIES,0.2341937250764252,0.0,0.0012123398703259229,0.046852437146279256,0.0,0.08082179001735909,0.057692307692307696,0.0,0.0427056469808766,0.0,0.039302708233912395,0.26543267538185633,0.09613858376855247,0.1155528361567607,0.11789689007341428,0.07979349929782706,0.09377016922471469,0.01036496512415959,0.040839106958799665,0.0,0.10037568294652481,0.0,0.0,0.20208304954439488,0.0,1.3890583666820322,0.06164086203635945,0.06918355671788166,0.06491021991426288,0.40904444868638257,0.05665805447942514,0.3122327759977152,0.02896293329356007,0.039718760301342235,0.17854405287172298,0.10659980467100015,0.0,0.037809362871244055,0.051287473491420855,0.3148561679183243,0.2535964528220837,0.0,0.033363407267819306,0.0,0.028143850673732367,0.23846517359560485,0.1066749671074127,0.0,0.17094411409473173,0.0,0.07312175066173957,0.011475046398024557,0.026315789473684216,0.02091913465622048,0.36963246393658333,0.08578738962446181,0.06013185736559076,0.0,0.09673283306886546,0.0,0.054233037506868496,0.023481903940604884,0.06197665101674467,0.0541167190230987,0.0,0.03919559897998407,0.0,0.23144348027614253,0.0,0.07326282935769579,0.0592787842088861,0.0,0.10799972907358552,0.0,0.13754366172601085,0.12383375510383429,0.20210839488054178,0.028916358414883485,0.08560813732044134,0.0441397390336177,0.15090091429937286,0.0,0.11119119599088179,0.0,0.2015107484144214,0.06032490852003034,0.05131845242803556,0.0,0.14465199929396344,0.0,0.0,0.2308233153870738,0.130484454192084,0.08726390392585467,0.084348140126776,0.0,0.38555625790139064,0.05951246328150819,0.09255251149655883,0.07181430252247298,0.057026577033671144,0.0830668454400485,0.19052756008216154,0.23924565682005958,0.10340172306568521,0.16749742661544043,0.14389136198973942,0.0,0.15000000000000002,0.07305087967637658,0.0,0.017153959662732636,0.046500232588472856,0.0,0.0,0.038267945152003116,0.0046124084421444375,0.05083229856305012,0.0,0.06865196045532476,0.09264660284649204,0.18832731697476646,0.14622539936030501,0.0,0.0,0.03517415532733778,0.0,0.06907592150328842,0.06723193775340522,0.0,0.0,0.038261850362097255,0.26219357997792814,0.05360727983212688,0.0,0.0,0.026612212229996345,0.23057505801626607,0.07280475089532616,0.0,0.10345882503193485,0.11015893082896874,0.0,0.19518541930046354,0.09156006652786139,0.0,0.07953571833364062,0.004786977404805274,0.0,0.28279345510425036,0.1172665894198778,0.0,0.05247704580954919,0.1024904860217246,0.0,0.058058207938734646,0.06176841936217892,0.06998325281297087,0.04463284333906474,0.14328104524802973,0.14922165200092152,0.07804760927221181,0.0831056560180824,0.09373164480678384,0.0871035291803599,0.0,0.09063980554283066,0.040469522885892006,0.08616094367867266,0.18319328926028128,0.0,0.06378229478810635,0.06988297045387057,0.015225508922866659,0.017523211192180643,0.0706959706959707,0.0691049469865321,0.044334414064473915,0.06888230127360562,0.10460502030269472,0.0,0.0,0.19077342050722568,0.1075614817566839,0.0,0.1232926945085849,0.0,0.0,0.06331909452000556,0.08837093579119448,0.03520908770731514,0.03263606222723233,0.17678700638344705,0.0586857217463891,0.0,0.0,0.07550682072570541,0.038096916289023716,0.06735024918455464,0.0787898211377175,0.04578396684656661,0.0,0.04360321869754332,0.43877404536319264,0.17021247852734633,0.09638906447534766,0.06969461227036682,0.0,0.06971617062526153,0.04861570681154632,0.05834689393164565,0.21934833146838684,0.0,0.07022433132760694,0.11143300009247151,0.06416185341557877,0.0,0.0,0.0,0.0,0.0,0.0,0.08777793256808511,0.0,0.023723903902205197,0.01078988713742265,0.1357248422866703,0.10714187994927772,0.03493867380196299,0.05965848457373848,0.08504745140202705,0.13243757795194147,0.0821022725248331,0.08617175698764995,0.0,0.03408348400675766,0.10437304459125185,0.04485224948773246,0.0,0.0,0.0,0.0,0.04639153404165225,0.135489765878431,0.0,0.08999081726354455,0.09492677585684699,0.0,0.0,0.04326552180529447,0.019612924534893317,0.27399204760745377,0.0,0.5792576218108133,0.07780671676432885,0.0,0.0,0.3637556552307308,0.0
ABM INDUSTRIES,0.032787791553063,0.0012123398703259229,0.0,0.0,0.0,0.17326009732481984,0.0,0.0,0.0,0.0,0.0,0.0,0.004491835986907012,0.008032035387235226,0.03696166659129621,0.02228802919042505,0.0,0.09121307542360174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009787616371317698,0.0,0.0,0.1312948401088116,0.014586039377994992,0.012345679012345684,0.0,0.3383374838800045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1739586252605479,0.0,0.0,0.0,0.003968253968253966,0.0,0.0,0.0,0.0,0.12466603803237465,0.0,0.015621063240110856,0.0,0.0,0.008547008547008541,0.0,0.0,0.0,0.4259981707599669,0.0064452851338097205,0.0,0.06628515586530129,0.0,0.0,0.0,0.1475242035849501,0.0,0.037968373418725165,0.0,0.0,0.0,0.0,0.022074963265891208,0.10472011035920917,0.0,0.0,0.0,0.25652557236620244,0.07204629267665322,0.08480015042010222,0.0,0.0,0.0,0.007662835249042148,0.0,0.0,0.10256329287329552,0.0,0.0,0.0,0.07992914395406997,0.006138735420503373,0.006919708587032206,0.0,0.0,0.13115229756175217,0.0326115750699578,0.0,0.0,0.0,0.06432748538011696,0.0,0.0409348851852209,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030293,0.04213205561698423,0.0,0.0,0.0,0.03738619515828238,0.20937427804169312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06377292026719357,0.0,0.013376818225231957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006802721088435369,0.0,0.0,0.0,0.02340427357003357,0.0,0.0,0.0,0.01783522207358642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18149054807561538,0.0,0.0,0.0,0.0027434842249657062,0.0,0.07174393404069986,0.0,0.0,0.0,0.039567282588803626,0.08754702118038968,0.0,0.0,0.0,0.0,0.025862934256654063,0.0,0.08270205045716535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04982363315696648,0.01499159381846332,0.0,0.02271639505884776,0.0,0.0,0.0,0.33632031848999144,0.0,0.0,0.05555340672965951,0.0,0.03689971024045922,0.0,0.0,0.0,0.0,0.0,0.0,0.07729468599033816,0.0,0.0,0.0,0.0,0.0,0.04678362573099415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307914307914307,0.01776968225055657,0.0419753086419753,0.0,0.0,0.0,0.0,0.06444548667810443,0.0,0.0015921755942226814,0.0,0.0,0.0,0.07748561472558073,0.0,0.0,0.0,0.0,0.0,0.03703703703703704,0.0,0.0,0.0,0.0,0.0,0.0,0.007168458781362012,0.0,0.0,0.0,0.2201729899363628,0.0,0.0,0.0,0.0
ADOBE,0.32947897645605817,0.046852437146279256,0.0,0.0,0.14743467480450123,0.2839859854054929,0.03773584905660378,0.0,0.07453391897457326,0.19232235445023832,0.19694864298421708,0.183791569034016,0.220354514351024,0.16535190516910517,0.3007362160869616,0.10791423148711662,0.10378838883243378,0.24933521447933138,0.14113544175997994,0.19831872404134065,0.11219466353080212,0.28952041564850495,0.11490976586703944,0.18858324357626488,0.18767983179500763,0.0,0.685966455904344,0.07866895621338554,0.2742526991043017,0.6113252854399923,0.10961562055150009,0.2010917069097916,0.48334352677134945,0.0619454764995367,0.07542699421718235,0.4269724380924307,0.0,0.3917706753033486,0.037037037037037035,0.0191399507880802,0.22518786061422458,0.450241913366137,0.06570537998939735,0.47959330702001984,0.11773312248955453,0.2093718841574428,0.09151155352696907,0.0,0.13999999999999999,0.0,0.12407632900191018,0.08038787687043694,0.07056544931367384,0.08748967409980302,0.1449275362318841,0.28103005383539026,0.14339277530375383,0.11128078053819651,0.25817109250071235,0.0,0.37105379060215515,0.10620504951255968,0.1794790158421403,0.23864512621017264,0.0,0.13294320936003448,0.1161173963636352,0.3717685332595455,0.0,0.09218343735487268,0.11563061730859292,0.24231397672447197,0.2358446961848944,0.0890638196304292,0.0,0.23368352175284907,0.3109330638058147,0.20797693666939226,0.2788238744140178,0.17985616926216932,0.45262340506384635,0.13185372969735076,0.7035130604634814,0.0,0.12839934135924042,0.19241802217051354,0.13327547312139262,0.0,0.27942330818529504,0.23076923076923078,0.0,0.3364986925974983,0.24703476064970004,0.30808284755132415,0.1737491399238518,0.10942962088266574,0.2857142857142857,0.11093615871691746,0.10802531201731828,0.2355812105074147,0.21511428273804412,0.5870143936031511,0.2087718215233318,0.0,0.13768256037519164,0.3257163025238754,0.1618030628105509,0.0,0.12498038855181716,0.14475698995823136,0.0,0.20820970460800967,0.22385653472378958,0.43059430249832725,0.11721721721721723,0.08631048703769283,0.20998000896586766,0.17843491841170894,0.0,0.4126754493679063,0.27873901081999486,0.10389454432851052,0.3528992789530575,0.11116022819454893,0.0,0.266921826082816,0.0,0.06994469741134061,0.17061334537175493,0.575661129970938,0.7634666501512863,0.4603791805718277,0.14487463349062385,0.07831090655968648,0.2674757232038206,0.0,0.08506039181391113,0.12857142857142856,0.14274369595987396,1.4805194805194803,0.0,0.3473066995902913,0.343043441223421,0.07142857142857142,0.11025331141247995,0.29102659198715825,0.47991204055964565,0.06688025037471276,0.0,0.46153846153846156,0.18708777706244184,0.551340577828406,0.10526704120717621,0.16074170972691793,0.0,0.14436243959814254,0.09692554618192153,0.1663968590080141,0.09513072211146277,0.36178325597337413,0.21267526274575183,0.22115833461120699,0.44814615201408853,0.13991166516950926,0.2324339729749334,0.0,0.590521113724989,0.12013684592416457,0.23693652513331726,0.4425212286867699,0.0,0.16304129274069823,0.18066689621509183,0.10531955639536464,0.16810195148200796,0.15518141300963792,0.46603623461143323,0.04697770375762777,0.10294440906426545,0.10130895520021319,0.0,0.20198848770277342,0.1934225613539562,0.2686850556016851,0.4851854834702176,0.2357193035617332,0.0,0.0,0.08055495343462313,0.18898291504737882,0.22062393795769622,0.028659816213448822,0.21694354504159197,0.13238555927792678,0.0,0.18909022214207732,0.49336943980449166,0.17333192194805425,0.10752753313168088,0.06797263527894082,0.1818368045242706,0.0,0.1141534776841102,0.5042560456690397,0.16981736393275687,0.07142857142857142,0.14585082027692847,0.0,0.2678512731134118,0.1735260576965479,0.12429214578873876,0.17792635211898658,0.23081831831831834,0.14298198121477598,0.3537817198276064,0.14483915399413147,0.0,0.04165760799290494,0.2199504971296683,0.07308609630293558,0.0,0.15062743804463685,0.14979861255748775,0.0,0.14512835230131998,0.08686319187730351,0.45290617326927085,0.2973279158328319,0.13870880818610415,0.18168356849401907,0.036999282666968704,0.19464421418245104,0.11968617144644786,0.07690943418804919,1.004756587052389,0.17391155796305485,0.1716180012560523,0.3054886475564397,0.0,0.43990784988880427,0.15949101670425064,0.07300454933578464,0.07297156618967364,0.3734104056829868,0.12250000000000005,0.11302287376548893,0.20358279709667926,0.0,0.23529411764705888,0.26033963891067946,0.06209645669052152,0.17411764705882354,0.9393089376328835,0.4285714285714286,0.41258470506361666,0.16299842896031458,0.0,0.20626965252475993,0.0
ADVANCED MICRO DEVICES,0.25114055014431347,0.0,0.0,0.14743467480450123,0.0,0.20931449502878074,0.0,0.0,0.0,0.0,0.31043598017906726,0.2406531990786745,0.5028466219511873,0.2105463573637153,0.2334651610237163,0.04583312132341143,0.0,0.23174414497778117,0.07108128891424602,0.0,0.23673469387755103,0.0,0.32965824359092283,0.4466255428520438,0.15952925792742725,0.0,0.14339046081554402,0.0,0.21978176153095197,0.0,0.22999999999999998,0.0,0.24321863877308458,0.1333505037515794,0.0,0.22912641170654927,0.0,0.2606911532275806,0.0,0.0,0.18754436937725347,0.4402461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13427294380990645,0.0,0.0,0.20986343743495298,0.0,0.3262678060162932,0.4730004404242236,0.07566273932253313,0.0,0.0,0.17423171451823136,0.0,0.0,0.6005510594108642,0.0,0.0,0.18571428571428572,0.2353446998983364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18057898356434018,0.0,0.26671554826443855,0.21751116280026567,0.10582407283438214,0.30068286242930214,0.4861512601720124,0.24026431085254615,0.0,0.0,0.20626387714838942,0.17307692307692307,0.0,0.3866087571802711,0.2142857142857143,0.0,0.0,0.5256806754992842,0.2651812758091942,0.30290202438780733,0.0,0.0,0.0,0.25829815588590016,0.09523809523809523,0.0,0.30232462754476985,0.0,0.0,0.0,0.0,0.21878356605800214,0.0,0.0,0.3101316307647147,0.0,0.0,0.09676978140515294,0.0,0.0,0.0,0.3577457606679138,0.2143884189629524,0.0,0.16830714323224474,0.2713688821264303,0.0,0.39359120603299114,0.08910290086400852,0.0,0.35599954446673643,0.0,0.0,0.0,0.24447764375766462,0.5561172161172161,0.11613994562654194,0.08207630878438334,0.046596689228869295,0.0,0.0,0.08,0.0,0.0,0.6748545572074984,0.0,0.0,0.0,0.0,0.0,0.0,0.4773156276162619,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.15892314372557534,0.0,0.0,0.2773470542354315,0.0,0.4749210233774887,0.3778023145347679,0.1992166563595135,0.0,0.0,0.2859427476646347,0.1099330310949195,0.2372070492436625,0.0,0.0,0.0,0.4493822731451249,0.0,0.0,0.08503623896474666,0.2818484463403098,0.0,0.0,0.0,0.0,0.09570246538331646,0.0,0.4471081067505579,0.24420024420024417,0.0728004072055519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07441174098097737,0.0,0.21951371846189505,0.25105244708734575,0.060328284885246886,0.0,0.0,0.22532923072730868,0.0,0.4941523523062208,0.0,0.23748629886737305,0.0,0.0,0.0,0.13333333333333333,0.30633972445888863,0.07110647708481375,0.0,0.0,0.0,0.38337849279095726,0.4143020269895935,0.0,0.0,0.41541353383458646,0.0,0.0,0.23755411255411255,0.0,0.0,0.0,0.35002899923631803,0.24770667270968327,0.175949283367807,0.0,0.0,0.0,0.08259213524150011,0.1675708745036476,0.13968253968253969,0.0,0.0,0.2344671201814059,0.439578757714984,0.0,0.0,0.0,0.2123960695389267,0.020779220779220786,0.0,0.9832573712210391,0.0,0.0,0.0,0.9197735138951253,0.04704308315448603,0.0,0.0,0.5602462939029318,0.0,0.21758944927634893,0.0,0.0,0.0,0.0
