0.0	36.0	13.0	2.0	116.0	44.0	2.0	5.0	0.0	11.0	0.0	3.0	162.0	8.0	18.0	10.0	55.0	1.0	1.0	8.0	92.0	1.0	0.0	7.0	0.0	5.0	32.0	2.0	30.0	0.0	5.0	13.0	33.0	0.0	6.0	13.0	119.0	6.0	0.0	8.0	0.0	58.0	39.0	31.0	120.0	5.0	0.0	9.0	9.0	4.0	6.0	12.0	0.0	3.0	6.0	16.0	0.0	3.0	1.0	3.0	5.0	10.0	0.0	9.0	0.0	3.0	6.0	11.0	0.0	0.0	19.0	3.0	9.0	7.0	5.0	1.0	176.0	0.0	0.0	3.0	0.0	4.0	4.0	23.0	
0.0	4.0	16.0	0.0	48.0	40.0	18.0	46.0	5.0	104.0	3.0	0.0	93.0	15.0	23.0	15.0	92.0	23.0	13.0	58.0	10.0	33.0	0.0	81.0	5.0	104.0	22.0	18.0	70.0	0.0	55.0	0.0	31.0	15.0	18.0	44.0	82.0	57.0	0.0	58.0	5.0	63.0	35.0	74.0	26.0	0.0	0.0	114.0	27.0	18.0	53.0	119.0	80.0	49.0	35.0	12.0	0.0	44.0	20.0	49.0	39.0	2.0	55.0	16.0	0.0	53.0	93.0	10.0	25.0	0.0	5.0	29.0	31.0	55.0	44.0	13.0	193.0	0.0	54.0	30.0	0.0	0.0	20.0	48.0	
57.0	33.0	284.0	25.0	689.0	762.0	172.0	356.0	17.0	349.0	162.0	93.0	0.0	93.0	364.0	92.0	654.0	150.0	65.0	258.0	53.0	128.0	5.0	268.0	17.0	378.0	232.0	181.0	891.0	0.0	252.0	145.0	672.0	46.0	213.0	173.0	1396.0	280.0	3.0	441.0	14.0	907.0	1138.0	620.0	1099.0	3.0	12.0	439.0	131.0	80.0	590.0	278.0	255.0	189.0	380.0	108.0	0.0	195.0	120.0	279.0	331.0	44.0	216.0	180.0	0.0	205.0	371.0	115.0	154.0	0.0	215.0	128.0	405.0	202.0	203.0	41.0	8046.0	237.0	155.0	133.0	76.0	22.0	105.0	558.0	
11.0	6.0	20.0	1.0	30.0	61.0	13.0	67.0	1.0	53.0	8.0	15.0	93.0	0.0	23.0	9.0	56.0	6.0	7.0	134.0	4.0	10.0	0.0	38.0	1.0	39.0	44.0	13.0	41.0	0.0	20.0	9.0	52.0	45.0	24.0	37.0	83.0	25.0	0.0	25.0	1.0	48.0	50.0	51.0	35.0	0.0	0.0	42.0	95.0	44.0	41.0	41.0	19.0	27.0	15.0	63.0	0.0	19.0	11.0	20.0	19.0	4.0	53.0	12.0	0.0	22.0	47.0	12.0	13.0	0.0	7.0	102.0	25.0	32.0	20.0	6.0	134.0	0.0	14.0	12.0	3.0	0.0	52.0	31.0	
46.0	13.0	137.0	1.0	55.0	113.0	550.0	34.0	6.0	127.0	18.0	23.0	364.0	23.0	0.0	21.0	164.0	36.0	227.0	56.0	29.0	62.0	0.0	53.0	6.0	152.0	70.0	1614.0	1267.0	0.0	73.0	193.0	381.0	10.0	1074.0	162.0	407.0	67.0	4.0	307.0	2.0	190.0	237.0	179.0	152.0	20.0	16.0	97.0	21.0	28.0	84.0	73.0	48.0	47.0	43.0	42.0	34.0	165.0	29.0	115.0	88.0	12.0	38.0	265.0	0.0	48.0	90.0	37.0	10.0	0.0	68.0	23.0	322.0	57.0	46.0	8.0	429.0	0.0	45.0	20.0	12.0	6.0	39.0	1641.0	
4.0	6.0	12.0	50.0	52.0	62.0	9.0	19.0	129.0	1303.0	10.0	15.0	92.0	9.0	21.0	0.0	99.0	18.0	11.0	26.0	7.0	23.0	0.0	270.0	3.0	62.0	27.0	9.0	89.0	0.0	25.0	11.0	39.0	9.0	3.0	33.0	142.0	172.0	0.0	85.0	3.0	73.0	60.0	325.0	54.0	0.0	0.0	431.0	23.0	12.0	31.0	85.0	49.0	37.0	22.0	8.0	0.0	26.0	12.0	822.0	22.0	8.0	44.0	13.0	0.0	45.0	52.0	12.0	15.0	0.0	19.0	13.0	30.0	84.0	15.0	7.0	147.0	0.0	64.0	33.0	1.0	4.0	17.0	40.0	
28.0	33.0	120.0	0.0	239.0	293.0	59.0	111.0	20.0	341.0	55.0	92.0	654.0	56.0	164.0	99.0	0.0	93.0	55.0	180.0	59.0	113.0	0.0	262.0	20.0	389.0	187.0	70.0	510.0	0.0	155.0	64.0	267.0	52.0	57.0	176.0	1045.0	185.0	4.0	175.0	16.0	412.0	376.0	387.0	330.0	4.0	16.0	356.0	121.0	81.0	197.0	270.0	275.0	193.0	142.0	68.0	0.0	150.0	64.0	188.0	149.0	62.0	215.0	103.0	0.0	197.0	339.0	80.0	80.0	0.0	121.0	83.0	151.0	158.0	104.0	43.0	975.0	0.0	168.0	122.0	19.0	24.0	119.0	259.0	
139.0	0.0	23.0	3.0	37.0	133.0	25.0	26.0	8.0	101.0	1.0	23.0	150.0	6.0	36.0	18.0	93.0	0.0	21.0	54.0	28.0	34.0	0.0	58.0	8.0	96.0	32.0	25.0	117.0	0.0	226.0	3.0	58.0	16.0	21.0	35.0	111.0	282.0	52.0	96.0	4.0	66.0	52.0	107.0	83.0	4.0	16.0	179.0	20.0	21.0	66.0	64.0	76.0	35.0	38.0	26.0	0.0	52.0	16.0	76.0	37.0	0.0	51.0	25.0	0.0	41.0	74.0	8.0	20.0	0.0	19.0	34.0	34.0	46.0	56.0	9.0	255.0	0.0	48.0	26.0	6.0	0.0	40.0	59.0	
7.0	0.0	13.0	0.0	41.0	41.0	81.0	19.0	5.0	114.0	1.0	13.0	65.0	7.0	227.0	11.0	55.0	21.0	0.0	34.0	20.0	39.0	0.0	39.0	5.0	70.0	24.0	167.0	268.0	0.0	38.0	2.0	123.0	9.0	129.0	29.0	54.0	43.0	3.0	59.0	2.0	49.0	102.0	111.0	10.0	7.0	12.0	80.0	12.0	15.0	62.0	40.0	43.0	40.0	28.0	16.0	8.0	63.0	15.0	66.0	52.0	0.0	42.0	60.0	0.0	47.0	65.0	7.0	10.0	0.0	2.0	12.0	52.0	37.0	19.0	6.0	162.0	0.0	52.0	16.0	2.0	0.0	27.0	225.0	
0.0	2.0	28.0	6.0	145.0	139.0	43.0	204.0	21.0	235.0	8.0	58.0	258.0	134.0	56.0	26.0	180.0	54.0	34.0	0.0	37.0	54.0	60.0	138.0	12.0	210.0	66.0	43.0	134.0	0.0	98.0	2.0	96.0	166.0	48.0	78.0	167.0	217.0	4.0	129.0	8.0	215.0	133.0	221.0	159.0	6.0	16.0	334.0	218.0	107.0	124.0	176.0	236.0	127.0	127.0	148.0	0.0	99.0	32.0	115.0	72.0	2.0	356.0	42.0	0.0	123.0	168.0	16.0	40.0	0.0	13.0	176.0	58.0	90.0	75.0	22.0	474.0	0.0	196.0	66.0	0.0	2.0	169.0	109.0	
4.0	0.0	23.0	0.0	348.0	214.0	20.0	11.0	7.0	73.0	92.0	10.0	53.0	4.0	29.0	7.0	59.0	28.0	20.0	37.0	0.0	13.0	0.0	30.0	7.0	137.0	42.0	24.0	142.0	0.0	21.0	1.0	38.0	11.0	22.0	22.0	81.0	38.0	5.0	67.0	2.0	112.0	34.0	66.0	328.0	7.0	20.0	49.0	12.0	17.0	56.0	28.0	48.0	25.0	32.0	20.0	0.0	35.0	8.0	48.0	19.0	0.0	32.0	20.0	0.0	23.0	51.0	11.0	10.0	0.0	2.0	9.0	98.0	16.0	20.0	5.0	143.0	0.0	30.0	20.0	1.0	0.0	39.0	39.0	
7.0	0.0	22.0	3.0	77.0	56.0	40.0	39.0	6.0	148.0	1.0	33.0	128.0	10.0	62.0	23.0	113.0	34.0	39.0	54.0	13.0	0.0	0.0	98.0	6.0	130.0	17.0	52.0	198.0	0.0	81.0	4.0	151.0	18.0	54.0	54.0	117.0	85.0	0.0	83.0	6.0	77.0	103.0	125.0	27.0	0.0	0.0	161.0	32.0	20.0	66.0	98.0	97.0	74.0	36.0	13.0	24.0	93.0	24.0	101.0	48.0	0.0	86.0	23.0	0.0	89.0	117.0	14.0	30.0	0.0	12.0	43.0	63.0	87.0	62.0	14.0	218.0	0.0	72.0	40.0	1.0	0.0	25.0	92.0	
0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	40.0	25.0	0.0	45.0	0.0	0.0	50.0	30.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	5.0	0.0	0.0	15.0	0.0	
25.0	0.0	40.0	41.0	144.0	240.0	46.0	89.0	188.0	1399.0	7.0	81.0	268.0	38.0	53.0	270.0	262.0	58.0	39.0	138.0	30.0	98.0	0.0	0.0	12.0	281.0	58.0	46.0	219.0	0.0	146.0	7.0	131.0	36.0	61.0	126.0	242.0	252.0	0.0	198.0	12.0	148.0	125.0	634.0	232.0	0.0	0.0	798.0	72.0	49.0	146.0	453.0	198.0	151.0	87.0	39.0	0.0	114.0	48.0	1114.0	106.0	0.0	169.0	45.0	0.0	151.0	264.0	35.0	60.0	0.0	14.0	80.0	85.0	594.0	104.0	40.0	497.0	0.0	174.0	306.0	6.0	0.0	54.0	113.0	
0.0	0.0	1.0	0.0	9.0	15.0	5.0	5.0	2.0	21.0	0.0	5.0	17.0	1.0	6.0	3.0	20.0	8.0	5.0	12.0	7.0	6.0	0.0	12.0	0.0	22.0	7.0	5.0	18.0	0.0	8.0	0.0	5.0	4.0	3.0	8.0	11.0	11.0	1.0	12.0	1.0	10.0	9.0	16.0	3.0	1.0	4.0	18.0	5.0	5.0	15.0	13.0	19.0	8.0	9.0	4.0	0.0	11.0	4.0	13.0	6.0	0.0	12.0	5.0	0.0	10.0	17.0	1.0	5.0	0.0	1.0	4.0	4.0	6.0	6.0	2.0	44.0	0.0	12.0	6.0	0.0	0.0	10.0	11.0	
64.0	0.0	132.0	1.0	217.0	282.0	73.0	138.0	22.0	437.0	5.0	104.0	378.0	39.0	152.0	62.0	389.0	96.0	70.0	210.0	137.0	130.0	10.0	281.0	22.0	0.0	140.0	89.0	478.0	0.0	190.0	52.0	163.0	58.0	79.0	172.0	573.0	281.0	17.0	203.0	17.0	236.0	244.0	338.0	195.0	5.0	20.0	444.0	131.0	74.0	251.0	293.0	330.0	237.0	132.0	45.0	0.0	193.0	68.0	293.0	130.0	25.0	294.0	92.0	0.0	235.0	345.0	124.0	85.0	0.0	52.0	94.0	264.0	200.0	131.0	45.0	772.0	0.0	228.0	121.0	6.0	0.0	110.0	193.0	
4.0	16.0	38.0	0.0	56.0	113.0	28.0	150.0	7.0	117.0	32.0	22.0	232.0	44.0	70.0	27.0	187.0	32.0	24.0	66.0	42.0	17.0	0.0	58.0	7.0	140.0	0.0	31.0	129.0	0.0	37.0	25.0	86.0	83.0	45.0	46.0	337.0	61.0	5.0	76.0	2.0	122.0	112.0	162.0	156.0	5.0	20.0	74.0	54.0	58.0	80.0	76.0	48.0	67.0	65.0	109.0	64.0	103.0	24.0	56.0	32.0	20.0	95.0	44.0	0.0	37.0	71.0	30.0	160.0	0.0	44.0	121.0	39.0	44.0	45.0	9.0	305.0	0.0	30.0	18.0	1.0	12.0	87.0	90.0	
22.0	2.0	61.0	1.0	36.0	58.0	402.0	25.0	5.0	106.0	2.0	18.0	181.0	13.0	1614.0	9.0	70.0	25.0	167.0	43.0	24.0	52.0	0.0	46.0	5.0	89.0	31.0	0.0	838.0	0.0	54.0	93.0	245.0	9.0	728.0	107.0	109.0	55.0	3.0	217.0	2.0	80.0	144.0	101.0	38.0	15.0	12.0	84.0	12.0	20.0	65.0	61.0	45.0	40.0	30.0	22.0	24.0	130.0	29.0	87.0	88.0	0.0	37.0	208.0	0.0	41.0	90.0	20.0	10.0	0.0	11.0	20.0	211.0	46.0	39.0	7.0	221.0	0.0	41.0	15.0	4.0	0.0	27.0	1106.0	
87.0	18.0	222.0	6.0	263.0	318.0	368.0	109.0	18.0	465.0	30.0	70.0	891.0	41.0	1267.0	89.0	510.0	117.0	268.0	134.0	142.0	198.0	0.0	219.0	18.0	478.0	129.0	838.0	0.0	0.0	200.0	208.0	735.0	46.0	780.0	165.0	1104.0	259.0	10.0	326.0	14.0	523.0	574.0	601.0	420.0	32.0	16.0	455.0	101.0	67.0	224.0	194.0	397.0	230.0	119.0	52.0	32.0	313.0	77.0	367.0	260.0	24.0	248.0	475.0	0.0	262.0	339.0	78.0	70.0	2.0	149.0	92.0	381.0	204.0	136.0	34.0	1252.0	0.0	230.0	119.0	47.0	12.0	98.0	1904.0	
0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	12.0	0.0	0.0	0.0	0.0	
73.0	0.0	51.0	3.0	97.0	66.0	44.0	99.0	8.0	172.0	5.0	55.0	252.0	20.0	73.0	25.0	155.0	226.0	38.0	98.0	21.0	81.0	0.0	146.0	8.0	190.0	37.0	54.0	200.0	0.0	0.0	24.0	211.0	24.0	60.0	74.0	143.0	231.0	0.0	181.0	8.0	123.0	70.0	142.0	51.0	8.0	0.0	463.0	42.0	30.0	132.0	166.0	129.0	84.0	52.0	32.0	8.0	99.0	32.0	143.0	128.0	0.0	96.0	38.0	0.0	112.0	179.0	23.0	40.0	0.0	14.0	63.0	151.0	102.0	98.0	22.0	310.0	0.0	108.0	74.0	1.0	0.0	33.0	109.0	
16.0	7.0	71.0	1.0	22.0	27.0	28.0	4.0	0.0	9.0	13.0	0.0	145.0	9.0	193.0	11.0	64.0	3.0	2.0	2.0	1.0	4.0	0.0	7.0	0.0	52.0	25.0	93.0	208.0	0.0	24.0	0.0	58.0	0.0	77.0	90.0	142.0	23.0	0.0	106.0	0.0	65.0	57.0	27.0	53.0	0.0	0.0	8.0	13.0	5.0	2.0	2.0	111.0	7.0	6.0	14.0	10.0	23.0	7.0	19.0	40.0	10.0	6.0	53.0	0.0	5.0	7.0	15.0	0.0	0.0	28.0	6.0	75.0	9.0	10.0	1.0	85.0	0.0	0.0	5.0	2.0	4.0	5.0	161.0	
48.0	11.0	132.0	9.0	143.0	108.0	101.0	121.0	5.0	193.0	33.0	31.0	672.0	52.0	381.0	39.0	267.0	58.0	123.0	96.0	38.0	151.0	5.0	131.0	5.0	163.0	86.0	245.0	735.0	0.0	211.0	58.0	0.0	12.0	296.0	92.0	582.0	158.0	10.0	277.0	3.0	332.0	456.0	295.0	265.0	87.0	8.0	221.0	74.0	39.0	152.0	114.0	73.0	99.0	54.0	78.0	48.0	245.0	62.0	214.0	343.0	20.0	112.0	94.0	0.0	106.0	205.0	59.0	15.0	0.0	84.0	63.0	278.0	122.0	103.0	19.0	711.0	0.0	49.0	106.0	53.0	2.0	38.0	413.0	
0.0	0.0	3.0	0.0	32.0	46.0	9.0	70.0	4.0	49.0	0.0	15.0	46.0	45.0	10.0	9.0	52.0	16.0	9.0	166.0	11.0	18.0	5.0	36.0	4.0	58.0	83.0	9.0	46.0	0.0	24.0	0.0	12.0	0.0	3.0	22.0	33.0	34.0	1.0	28.0	3.0	38.0	26.0	30.0	18.0	1.0	4.0	64.0	61.0	47.0	29.0	39.0	59.0	24.0	19.0	82.0	0.0	25.0	12.0	29.0	18.0	0.0	54.0	9.0	0.0	32.0	47.0	3.0	51.0	0.0	3.0	79.0	12.0	18.0	16.0	6.0	100.0	0.0	41.0	19.0	0.0	0.0	39.0	25.0	
31.0	0.0	95.0	1.0	18.0	39.0	396.0	28.0	3.0	113.0	6.0	18.0	213.0	24.0	1074.0	3.0	57.0	21.0	129.0	48.0	22.0	54.0	0.0	61.0	3.0	79.0	45.0	728.0	780.0	0.0	60.0	77.0	296.0	3.0	0.0	132.0	89.0	65.0	3.0	242.0	0.0	77.0	220.0	128.0	35.0	31.0	12.0	66.0	6.0	21.0	66.0	78.0	18.0	34.0	30.0	38.0	34.0	237.0	42.0	65.0	51.0	0.0	19.0	188.0	0.0	21.0	75.0	29.0	0.0	0.0	10.0	26.0	166.0	59.0	49.0	9.0	231.0	0.0	6.0	6.0	9.0	0.0	21.0	1031.0	
12.0	3.0	61.0	0.0	102.0	72.0	77.0	116.0	8.0	192.0	13.0	44.0	173.0	37.0	162.0	33.0	176.0	35.0	29.0	78.0	22.0	54.0	0.0	126.0	8.0	172.0	46.0	107.0	165.0	0.0	74.0	90.0	92.0	22.0	132.0	0.0	197.0	92.0	1.0	217.0	7.0	145.0	105.0	163.0	54.0	6.0	4.0	186.0	80.0	32.0	105.0	133.0	118.0	92.0	54.0	64.0	12.0	71.0	28.0	106.0	57.0	6.0	375.0	29.0	0.0	100.0	146.0	19.0	35.0	0.0	16.0	352.0	91.0	93.0	51.0	20.0	365.0	0.0	90.0	54.0	3.0	0.0	37.0	208.0	
125.0	70.0	437.0	1.0	307.0	511.0	56.0	128.0	11.0	402.0	119.0	82.0	1396.0	83.0	407.0	142.0	1045.0	111.0	54.0	167.0	81.0	117.0	0.0	242.0	11.0	573.0	337.0	109.0	1104.0	0.0	143.0	142.0	582.0	33.0	89.0	197.0	0.0	212.0	0.0	187.0	11.0	871.0	784.0	823.0	1082.0	0.0	0.0	393.0	133.0	79.0	222.0	265.0	197.0	246.0	141.0	130.0	0.0	156.0	44.0	271.0	222.0	225.0	185.0	155.0	0.0	205.0	314.0	152.0	55.0	0.0	362.0	83.0	391.0	208.0	117.0	38.0	1791.0	0.0	134.0	123.0	79.0	50.0	101.0	479.0	
132.0	0.0	69.0	8.0	150.0	113.0	53.0	76.0	179.0	868.0	6.0	57.0	280.0	25.0	67.0	172.0	185.0	282.0	43.0	217.0	38.0	85.0	45.0	252.0	11.0	281.0	61.0	55.0	259.0	0.0	231.0	23.0	158.0	34.0	65.0	92.0	212.0	0.0	4.0	169.0	7.0	188.0	196.0	396.0	150.0	8.0	16.0	573.0	103.0	38.0	155.0	169.0	227.0	109.0	73.0	56.0	0.0	110.0	28.0	575.0	79.0	0.0	308.0	59.0	0.0	127.0	178.0	43.0	35.0	0.0	23.0	89.0	132.0	184.0	142.0	23.0	442.0	0.0	207.0	67.0	3.0	0.0	82.0	110.0	
15.0	0.0	0.0	0.0	0.0	97.0	3.0	0.0	1.0	8.0	0.0	0.0	3.0	0.0	4.0	0.0	4.0	52.0	3.0	4.0	5.0	0.0	0.0	0.0	1.0	17.0	5.0	3.0	10.0	0.0	0.0	0.0	10.0	1.0	3.0	1.0	0.0	4.0	0.0	40.0	0.0	0.0	3.0	9.0	86.0	1.0	4.0	12.0	8.0	2.0	8.0	0.0	3.0	0.0	4.0	4.0	0.0	4.0	0.0	9.0	0.0	0.0	1.0	3.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	16.0	0.0	2.0	0.0	0.0	0.0	6.0	4.0	
19.0	0.0	59.0	40.0	122.0	151.0	150.0	111.0	12.0	563.0	8.0	58.0	441.0	25.0	307.0	85.0	175.0	96.0	59.0	129.0	67.0	83.0	0.0	198.0	12.0	203.0	76.0	217.0	326.0	0.0	181.0	106.0	277.0	28.0	242.0	217.0	187.0	169.0	40.0	0.0	8.0	170.0	129.0	261.0	139.0	24.0	16.0	331.0	42.0	42.0	126.0	196.0	144.0	92.0	70.0	52.0	0.0	109.0	55.0	448.0	334.0	0.0	103.0	112.0	0.0	110.0	221.0	35.0	40.0	2.0	20.0	81.0	233.0	124.0	146.0	23.0	450.0	0.0	94.0	110.0	4.0	0.0	57.0	372.0	
0.0	0.0	1.0	0.0	9.0	8.0	2.0	5.0	1.0	13.0	0.0	5.0	14.0	1.0	2.0	3.0	16.0	4.0	2.0	8.0	2.0	6.0	0.0	12.0	1.0	17.0	2.0	2.0	14.0	0.0	8.0	0.0	3.0	3.0	0.0	7.0	11.0	7.0	0.0	8.0	0.0	10.0	6.0	7.0	3.0	0.0	0.0	18.0	5.0	3.0	7.0	13.0	16.0	8.0	5.0	0.0	0.0	7.0	4.0	8.0	6.0	0.0	11.0	2.0	0.0	10.0	15.0	1.0	5.0	0.0	1.0	4.0	4.0	6.0	5.0	2.0	28.0	0.0	10.0	6.0	0.0	0.0	4.0	7.0	
