source,ABBOTT LABORATORIES,ABM INDUSTRIES,ADOBE,ADVANCED MICRO DEVICES,AECOM,AFLAC,ALLSTATE,ALLY FINANCIAL,ALPHABET,ALTRIA GROUP,AMAZON,AMEREN,AMERICAN AIRLINES GROUP,AMERICAN ELECTRIC POWER,AMERICAN EXPRESS,AMERICAN TOWER,AMERIPRISE FINANCIAL,AMERISOURCEBERGEN,AMGEN,ANTHEM,APPLE,APPLIED MATERIALS,ARAMARK,ARCHER DANIELS MIDLAND,ARCONIC,ASSURANT,AT&T,AVIS BUDGET GROUP,BANK OF AMERICA,BECTON DICKINSON,BERKSHIRE HATHAWAY,BIOGEN,BLACKROCK,BOEING,BOOZ ALLEN HAMILTON,BORGWARNER,BOSTON SCIENTIFIC,BRISTOL-MYERS SQUIBB,BROADCOM,CALPINE,CAMPBELL SOUP,CAPITAL ONE FINANCIAL,CARDINAL HEALTH,CATERPILLAR,CBS,CELANESE,CELGENE,CENTENE,CENTERPOINT ENERGY,CHARLES SCHWAB,CHEMOURS,CHENIERE ENERGY,CIGNA,CISCO SYSTEMS,CITIGROUP,CITIZENS FINANCIAL GROUP,CMS ENERGY,COCA-COLA,COGNIZANT TECHNOLOGY SOLUTIONS,COMCAST,CONAGRA BRANDS,CONOCOPHILLIPS,CONSTELLATION BRANDS,CORNING,COSTCO,CSX,CVS HEALTH,DARDEN RESTAURANTS,DAVITA,DEAN FOODS,DEERE,DELL TECHNOLOGIES,DELTA AIR LINES,DISCOVER FINANCIAL SERVICES,DISH NETWORK,DTE ENERGY,DUKE ENERGY,DUPONT DE NEMOURS,EASTMAN CHEMICAL,EBAY,ECOLAB,EDISON INTERNATIONAL,ELI LILLY,EMERSON ELECTRIC,ENTERGY,ENTERPRISE PRODUCTS PARTNERS,ESTEE LAUDER,EXELON,EXXONMOBIL,FEDEX,FIFTH THIRD BANCORP,FIRST DATA,FIRSTENERGY,FLUOR,FORD,GAP,GENERAL DYNAMICS,GENERAL ELECTRIC,GENERAL MILLS,GENERAL MOTORS,GENWORTH FINANCIAL,GILEAD SCIENCES,GOLDMAN SACHS GROUP,GOODYEAR TIRE & RUBBER,GUARDIAN LIFE INS. CO. OF AMERICA,HALLIBURTON,HARLEY-DAVIDSON,HARTFORD FINANCIAL SERVICES,HENRY SCHEIN,HERSHEY,HILTON WORLDWIDE HOLDINGS,HOME DEPOT,HONEYWELL INTERNATIONAL,HORMEL FOODS,HP,HUMANA,HUNTSMAN,IBM,IHEARTMEDIA,ILLINOIS TOOL WORKS,INTEL,INTERCONTINENTAL EXCHANGE,INTERNATIONAL PAPER,INTUIT,J.M. SMUCKER,JABIL,JETBLUE AIRWAYS,JOHNSON & JOHNSON,JPMORGAN CHASE & CO.,KELLOGG,KEURIG DR PEPPER,KEYCORP,KIMBERLY-CLARK,KROGER,LAM RESEARCH,LAND O'LAKES,LAS VEGAS SANDS,LEVI STRAUSS,LIBERTY MEDIA,LIBERTY MUTUAL INSURANCE GROUP,LKQ,LOCKHEED MARTIN,LOEWS,LOWE'S,M&T BANK CORP.,MAGELLAN HEALTH,MARATHON OIL,MARRIOTT INTERNATIONAL,MARSH & MCLENNAN,MASCO,MASSACHUSETTS MUTUAL LIFE INSURANCE,MASTERCARD,MCDONALD'S,MCKESSON,MERCK,MGM RESORTS INTERNATIONAL,MICRON TECHNOLOGY,MICROSOFT,MOLINA HEALTHCARE,MORGAN STANLEY,MOSAIC,MOTOROLA SOLUTIONS,NATIONWIDE,NAVIENT,NCR,NETFLIX,NEW YORK LIFE INSURANCE,NEXTERA ENERGY,NIKE,NORFOLK SOUTHERN,NORTHERN TRUST,NORTHROP GRUMMAN,NORTHWESTERN MUTUAL,NRG ENERGY,NUCOR,OCCIDENTAL PETROLEUM,OLIN,ONEOK,ORACLE,OSHKOSH,OWENS & MINOR,OWENS CORNING,OWENS-ILLINOIS,PACIFIC LIFE,PAYPAL HOLDINGS,PEABODY ENERGY,PEPSICO,PFIZER,PHILLIPS 66,PNC FINANCIAL SERVICES,POLARIS INDUSTRIES,PPG INDUSTRIES,PPL,PRINCIPAL FINANCIAL,PRUDENTIAL FINANCIAL,PUBLIC SERVICE ENTERPRISE GROUP,PUBLIX SUPER MARKETS,QUALCOMM,QUANTA SERVICES,QUEST DIAGNOSTICS,QURATE RETAIL,RAYTHEON,REGENERON PHARMACEUTICALS,REGIONS FINANCIAL,RITE AID,S&P GLOBAL,SALESFORCE.COM,SEABOARD,SEMPRA ENERGY,SHERWIN-WILLIAMS,SOUTHWEST AIRLINES,STATE FARM INSURANCE,STRYKER,SYNCHRONY FINANCIAL,SYSCO,TARGET,TENET HEALTHCARE,TENNECO,TESLA,TEXAS INSTRUMENTS,TEXTRON,THERMO FISHER SCIENTIFIC,TIAA,TRAVELERS,TWENTY-FIRST CENTURY FOX,UNION PACIFIC,UNITED HEALTH GROUP,UNITED PARCEL SERVICE,UNITED STATES STEEL,UNUM GROUP,VALERO ENERGY,VERIZON,VIACOM,VISTRA ENERGY,W.R. BERKLEY,WALGREENS BOOTS ALLIANCE,WALMART,WASTE MANAGEMENT,WEC ENERGY GROUP,WELLCARE HEALTH PLANS,WELLS FARGO,WESCO INTERNATIONAL,WESTERN DIGITAL,WESTERN UNION,WEYERHAEUSER,WHIRLPOOL,WORLD FUEL SERVICES,WYNN RESORTS,XCEL ENERGY,XEROX,YUM CHINA HOLDINGS,ZIMMER BIOMET HOLDINGS,ZOETIS,3M,AK STEEL HOLDING,BOOKING HOLDINGS,CLOROX,EOG RESOURCES,STARBUCKS
ABBOTT LABORATORIES,0.0,0.03616567328660729,0.0036367280494150043,0.0,0.06073117704662576,1.975341297693853e-05,0.010918230043396862,0.0,0.0008971999259566971,0.0032193903603594007,0.008050075782412047,0.10828412979269884,0.03288148656952234,0.032751323056966514,0.0011751347258177713,0.0010773008055871907,0.004737488648504086,0.0,0.0025200303445232154,0.0,0.0,0.013578096887017138,0.0,0.3793087814302461,0.050014431044406844,0.006761190794100817,0.016261059754203736,0.19871305114096036,0.02943775402897581,0.06390269221923212,0.007997078510655661,0.0018060690656438558,0.0015248439182114796,0.011449515570364525,0.017961045486128684,0.00108906151798342,0.021822828269610458,0.013849260597663596,0.0,0.017946267170407208,0.0,0.006988056441705162,0.028226038435860506,0.03104601827851012,0.0,0.010364984504506734,0.0,0.014443459896568062,0.0067081335531116535,0.0001275050772018627,0.045930994759122754,0.006798387581421762,0.003943288725459764,0.008995657530229266,0.0,0.047426336272134176,0.008809424019145778,0.0037976599109107293,0.0049223357811658975,0.004925169535190815,0.0,0.02398108406391159,0.0,0.05409835178767721,0.0,0.11373070843436643,0.04260958148987677,0.0,0.012483869593479345,0.0,0.19271680865098403,0.013686918574282243,0.016923291920045592,0.0003391284801358601,0.0037212153177489456,0.043993176453290546,0.01654670558097965,0.0,0.0047133336571471215,0.0,0.02114140720235816,0.020457609583144604,0.010248032874262795,0.0,0.08003703972199372,0.0,0.020497909806352462,0.012530114189537098,0.02475573591565156,0.016788463769066446,0.0,0.08326290324078572,0.021067457533616617,0.06157957256431448,0.0026430978783296296,0.000865593866979257,0.01343672574139072,0.06202711736352317,0.004685785222143221,0.008414605889689637,0.0013752529451469615,0.013381494994109457,0.0,0.0008010307959569926,0.005640339434345703,0.0,0.06545321705562655,0.009592579454336302,0.0,0.0,0.001754465973583558,0.024801896685940936,0.07864245786323514,0.0,0.007106934538584888,0.0449443302255007,0.09337475533691486,0.0025428192218581356,0.0,0.0,0.0017459720135397977,0.0,0.029991179411468106,0.022625738546718836,0.0,0.0,0.016149189118965453,0.0843686479010233,0.01227746580130115,0.0,0.0,0.06403482365497368,0.00986286863326814,0.01513995930320944,0.0,0.22265650917707988,0.00338092975306983,0.0,0.007938806331206477,0.05400032576113553,0.0,0.005632436753892341,0.0012438618694418275,0.0,0.051118477898681444,0.07462481425495342,0.0,0.010063495006250117,0.01061796744433302,0.0,0.00016423001051638246,0.07154160365624392,0.0012597728490485868,0.001943102976789363,0.011971781465703367,0.050598428226400205,0.009694874640164422,0.02602254481603359,0.004310948330374753,0.04065228676612504,0.0,0.0036066526319211956,0.007866044533682745,0.0008980011875058736,0.0060205958406370705,0.0,0.0005682979824902285,0.013917343389971665,8.11843874296196e-05,0.05885028354957714,0.0020700387694421586,0.02646542897959616,0.003602712857281611,0.004133777182596018,0.0027715496634870837,0.0,0.0,0.004399765720964469,0.023356727723498616,0.0,0.007602709496094449,0.0,0.0,0.008532978654627526,0.01466745520117356,0.024384488946515497,0.11329388653422315,0.003472335907146361,0.05923879972106394,0.0,0.0,0.006326804923479626,0.03069559115392447,0.004897562381522544,0.005974002064639394,0.01982381518172747,0.0,0.0016486246816317853,0.03550342123356679,0.03382365665009249,0.009679115896696438,0.01738462424964595,0.0,0.0033388562103339402,0.05426452310505392,0.0043178881983191395,0.0004150812833566732,0.0,0.012252544518331004,0.003242653652405698,0.018663302451308615,0.0,0.0,0.0,0.0,0.0,0.004580867630303955,0.0,0.10672436025643921,0.016459133663885597,0.026160879869936697,0.007151763652899886,0.0008431532677782732,0.004609745463705871,0.005355235271074618,0.0321986617946894,0.018390319189125575,0.0140619009069721,0.0,0.005744383756033019,0.013991214807784239,0.016186744728033838,0.0,0.0,0.0,0.0,0.001663957989789643,0.021272442321789778,0.0,0.001179937365071825,0.005211382173706824,0.0,0.0,0.0005866323808709461,0.02232873873037651,0.006937472696855982,0.0,0.08326290324078572,0.007444234573266836,0.0,0.0,0.018863023502967754,0.0,0.2571156403404328,0.0,0.0,0.0,0.0,0.0
ABM INDUSTRIES,0.03616567328660729,0.0,0.0,0.0,0.3881814468662752,0.0,0.0,0.0,0.0,0.0,0.0012306339736061459,0.013006106493256097,0.005110117926911057,0.11846541221559906,0.0,0.00025907369026323656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09534625892455922,0.0,0.0,0.032136422961765485,0.04638636070427133,0.0037798509127046197,0.0,0.014176703872528406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434408160152805,0.0,0.0,0.0,0.005246900150200806,0.0,0.0,0.0,0.0,0.01732055620148021,0.0,0.011545602773689649,0.0,0.0,0.0016917920182805376,0.0,0.0,0.09900486249859419,0.0009503727821957876,0.0,0.0008944034352033741,0.0,0.0,0.0,0.03233575025414951,0.0,0.026523468283540613,0.0,0.0,0.0,0.0,0.04844292469967648,0.03628332548294661,0.0,0.0,0.0,0.05341313081802705,0.05524916246010865,0.08091484219891014,0.0,0.0,0.0,0.004778747754487557,0.0,0.0,0.0836813690728449,0.0,0.0,0.02686861519022811,0.005005097989750324,0.003935862910472401,0.0,0.0,0.02868101640196196,0.010839414273130028,0.0,0.0,0.0,0.00050099549368378,0.0,0.0261053304685717,0.0,0.0,0.0,0.0,0.0,0.0,0.016452873453916588,0.00212840106028071,0.0,0.0,0.0,0.006234414226639165,0.3184485310262364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06413095191406916,0.0,0.007161470471378745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009315783262217926,0.0,0.0,0.0,0.05596882069322826,0.0,0.0,0.0,0.010842934909337307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032097532348084037,0.0,0.0,0.0,0.010731272624749747,0.0,0.0550292694820157,0.0,0.0,0.0,0.06223043827921671,0.0014328416915466784,0.0,0.0,0.0,0.0,0.002421808170715377,0.0,0.014699762906131793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005285745925938428,0.028478508194116674,0.0,0.007050423737383686,0.0,0.0,0.0,0.04831922414877345,0.0,0.0,0.0559173102776246,0.0,0.00025441656984384354,0.0,0.0,0.0,0.0,0.0,0.0,0.0006309382540054346,0.0,0.0,0.0,0.0,0.0,0.0026798273969534927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026333721482859722,0.004137306850828495,0.0017481922901260766,0.0,0.0,0.0,0.0,0.006794580142711014,0.0,0.0032802099857026936,0.0,0.0,0.0,0.014280008393134544,0.0,0.0,0.0,0.0,0.0,0.003224059580741704,0.0,0.0,0.0,0.0,0.0,0.0,0.0056127403547519055,0.0,0.0,0.0,0.01671300240542334,0.0,0.0,0.0,0.0,0.06041219064372984,0.0,0.0,0.0,0.0,0.0
ADOBE,0.0036367280494150043,0.0,0.0,0.00031213315705060996,0.020748678774192637,3.2506512960875985e-06,0.004327179660566694,0.1480150496549236,0.004358476005923378,0.01059210058459635,0.0024706524017939547,0.117829064749888,0.155697536296166,0.02703501695661403,0.14859067813797375,0.00515753854784696,0.04528918305090186,0.004126127882545558,0.020100313603981658,0.1301794982594354,0.0017169387831804032,0.010400074300500209,0.07587153966675736,0.0,0.030418021011879143,0.08880060612331472,0.0310642217089651,0.2534276921235503,0.04121560618415458,0.013778601455933594,0.007635593657707355,0.01586907164310367,0.0007199420907468995,0.10240135638357037,0.16296668600640754,0.0005486253013828112,0.0004628950251193013,0.04973950750971387,0.035231550911633325,0.011956899057799604,0.2519484293407755,0.07646279200183927,0.06294299780160613,0.03435703950125324,0.0,0.005221461463575236,0.0,0.10208706502014707,0.031929324025325626,0.08831083847518373,0.012032740953437041,0.0034247536747795157,0.07031303416886826,0.025981207809060592,0.07215308409046453,0.1570879349846682,0.010199570305978657,0.0029309888211010407,0.005275237727421393,0.004084250362926862,0.0,0.08980581496504028,0.030438074074632695,0.050404593324111374,0.0,0.04369065769977847,0.1706336193806801,0.11550625014046012,0.04092398038367301,0.1073234584477748,0.0,0.02872955750528279,0.16425076835667288,0.008776428834139496,0.03626173775175228,0.023243725853190525,0.03907763455452043,0.00595599870517885,0.059213245567643694,0.0,0.0522765781867338,0.0027536622307283817,0.01148130944189528,0.0,0.11089410540649822,0.0008083317667230819,0.11086130721672306,0.02364719893732296,0.040738724158420586,0.03162852786774381,0.02246283924999471,0.041944494989657105,0.014572942721543306,0.0282587403283935,0.020307992701417595,0.044806194593956315,0.14451981619049967,0.018207053787227957,0.0,0.022543389170322062,0.09572374750957305,0.08522977596749734,0.0,0.01168244384444882,0.0949706095951368,0.0,0.007046907832916674,0.03620454506838021,0.16335050548749794,0.028777554256903762,0.11689033161797047,0.12820777069837838,0.01684263014780809,0.0,0.06505849052214059,0.07956216242694399,0.03257511256971538,0.021408744384227213,0.025987667015718717,0.0,0.004688827859859164,0.0,0.014535889755506291,0.07929271315006213,0.19052070572586596,0.012193241812259704,0.1624738718733469,0.06168619988464825,0.036364395924361435,0.15518796785463287,0.0,0.04789160654744947,0.004968515723928267,0.07177864083348609,0.011863694736252685,0.0,0.1021858380333618,0.11550625014046012,0.003999250679743723,0.05000680088649832,0.10564884519576334,0.05015386811901605,0.022385842307657652,0.0,0.02575142898752359,0.07497688741531455,0.011540384121647825,0.17272600575655003,0.20480872826314353,0.0,0.011072401518344727,0.03597735585862293,0.014975779726051472,0.13216809855256903,0.021604797477988123,0.14136317236535031,0.004914306308895389,0.03885233643221954,0.07763656216000678,0.14724642109824918,0.0,0.009697515180341676,0.01742982204838243,0.004099748586967042,0.11245949078722793,0.0,0.15880110542719617,0.12511204807788082,0.0809590336659757,0.014082456201590236,0.03387629539257358,0.02395618901666295,0.14068929156181081,0.048038582977807526,0.01444596448828725,0.0,0.00597521393145146,0.0381977529785296,0.053796764536634005,0.014599482847715221,0.06362804726580636,0.0,0.0,0.026418955684874755,0.11202318644531349,0.03506388338005296,0.023783382306864314,0.022914958845238097,0.12134551451719704,0.0,0.009217650169589107,0.040803136335304926,0.026910568912898596,0.13390322105703442,0.03108685817093789,0.021247276299831128,0.0,0.002222075307638083,0.12236452711889532,0.11993661782592027,0.004875948500849597,0.0897835459492443,0.0,0.025938188809289362,0.039185009486843815,0.03457395758976844,0.0002605032040742457,0.11550625014046015,0.11646067121839018,0.18877714891995678,0.17828713686532685,0.005994096554714889,0.15929969145199813,0.04236611528829616,0.0,0.060061802897303514,0.18341479481874717,0.0,0.011573661467140988,0.0046689946809383275,0.09630620521898159,0.007488088804508965,0.015348339969002402,0.021932681389513094,0.0025833904123682768,0.009322178102801991,0.10132914870614715,0.11876511996026301,0.16335050548749794,0.045627703635032275,0.1875382076617312,0.05305202728239268,0.0,0.11550625014046012,0.021935025657624275,0.03381234338469584,0.011724908722226134,0.00490371170486299,0.008388898997931422,0.022739371873597945,0.016083611173015586,0.0,0.010611211157826976,0.006410195136991078,0.018945692736907823,0.0034948191505244073,0.12210581890223951,0.041944494989657105,0.011400041646712418,0.047369603049698256,0.0,0.005583103719796485,0.0,0.02661107172652396,0.0,0.0,0.0,0.0,0.0
ADVANCED MICRO DEVICES,0.0,0.0,0.00031213315705060996,0.0,0.0013309966937798316,0.0,0.0,0.0,0.00016093819637360987,6.301272151683929e-05,0.012198165826043468,0.0015077469927059243,0.007435626001559498,0.0003762505625471737,0.0,0.0002241349540226039,0.001822176144702881,0.0,5.4965583999999814e-05,0.0,0.7938433869231382,0.13733853409442512,0.000572678261744303,0.0,0.017349235229273206,0.0,0.0017587101910839557,0.0,0.0019848063188310063,0.0,0.0007460511445087451,0.0015533765396050553,0.0,0.002983726756431897,0.01676725191752854,0.0,0.0,0.00021458042636006644,0.003502694871407944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008311577614356521,0.0,0.0,0.009056157168060137,0.0,0.0043514915165623795,0.04254612459155533,0.0003160337793902429,0.0,0.0006976321849993367,0.0,0.0,6.577158037263617e-05,0.0,0.0,0.0006486606093705346,0.03592769702073644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00246956332594224,0.0,0.0013341440414814257,0.03126736066435657,0.0002781005127560554,0.0008117814327678098,0.006643584304637979,0.0045655820265429435,0.0,0.0,0.0035461871979141604,0.00012682010200211065,0.0,0.004739370531139471,0.0003226726307662597,0.0,0.0017069830484280851,0.0012328792353176125,0.0014221128319317734,0.0,0.0,0.0,0.019732936469329374,0.00011255446520299609,0.0,0.01039880171895623,0.0,0.0,0.0,0.0,0.0004393229497845567,0.0,0.0,0.0015277093152559038,0.0,0.0,0.00017609939647852206,0.0,0.0,0.0,0.005620540605004377,0.14033301941681248,0.0,0.10832150683967537,0.0024196994490036437,0.0,0.032099758800696654,0.013386578897015843,0.0,0.0787707063615169,0.0,0.0,0.0,0.005079492731337216,0.023942050030003853,0.00030249324364237643,3.958202790859129e-05,0.0006677298832766316,0.0,0.0,0.00019926294526979103,0.0,0.0,0.02630994508791632,0.0,0.0,0.0,0.0,0.0,0.0,0.003974994670356022,0.0,0.0,0.0,0.0,0.0,0.0003414982796867948,0.0,0.0,0.0,0.001757356756562092,0.0,0.0,0.00013902259768805761,0.0,0.1043366760194103,0.00481386006411256,0.0010628602378474166,0.0,0.0,0.004297428738362083,0.00011468440483238737,0.0002885734021900519,0.0,0.0,0.0,0.0010962183791059297,0.0,0.0,0.0004043015576077473,0.012066841044583389,0.0,0.0,0.0,0.0,0.02411708562419974,0.0,0.0027208917659826658,0.015751003627647177,0.0030916703290022147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006255821898627566,0.0,0.004155858323818562,0.004316308123089058,0.000280933384245077,0.0,0.0,0.0015912207029317596,0.0,0.0026600163926122503,0.0,0.0002017424806914249,0.0,0.0,0.0,0.000366228539361634,0.008699669462734455,0.0007643265985963419,0.0,0.0,0.0,0.0026539701358077993,0.002076941628737703,0.0,0.0027004159133624463,0.0,0.0,0.0011104667593151603,0.0,0.0,0.0,0.14872085795989828,0.010703009477831725,0.003946773526869759,0.0,0.0,0.0,0.000496713385564277,0.0002576178111066237,0.00014964914804251191,0.0,0.0,0.00019172986001023438,0.0018975653564910994,0.0,0.0,0.0,0.00010140722027006925,0.00010665677658300697,0.0,0.03385917186344661,0.0,0.0,0.0,0.3032140756622715,0.0005248237669984776,0.0,0.0,0.022647004588552285,0.0,0.000639008061910962,0.0,0.0,0.0,0.0,0.003134607209304176,0.0,0.0,0.0,0.0,0.0
AECOM,0.06073117704662576,0.3881814468662752,0.020748678774192637,0.0013309966937798316,0.0,6.887388831184481e-05,0.001109761550581083,0.029145679367363855,0.00128228260064423,0.008523890683907008,0.02563544383863414,0.09564445016128985,0.13361925252731166,0.017409194851259573,0.030699459828984692,0.001711314038609691,0.011078428584472784,0.0009035750668508698,0.0038345262286216255,0.028507829178046153,0.0007783928162616745,0.11399789921074302,0.01237280240171929,0.1470480702344646,0.04872830760387164,0.03725218836585996,0.057698251610579364,0.10970220550563478,0.019320652200640425,0.011306058487460762,0.025388332563711136,0.006626656738000429,0.0008916197725390266,0.06746087237766826,0.09770908301310512,0.0003119260464195996,0.009807690015396907,0.031249796657233035,0.029903822846380206,0.012226802499740216,0.039386074959129096,0.01694189211738724,0.025283002358528477,0.11927474986931119,0.0,0.002968710751691824,0.0,0.024138204201768924,0.008056433130959977,0.01509912352864406,0.2673908805797295,0.0019471757336790574,0.042765298219313436,0.05788687128930711,0.010340422996897742,0.025724983254596958,0.032803090093706806,0.0017594431442888845,0.01358486269076429,0.0026791275296102696,0.0,0.049034948464634576,0.0020595075618927198,0.19973821281879844,0.0,0.08102839888266619,0.034695052475827146,0.025294554764979993,0.013226281814417823,0.0235026164729018,0.07471125426365373,0.01686970550286974,0.18899911240786177,0.004305556717228463,0.043141754576558854,0.05164119001365722,0.06501468118220947,0.08730925330508288,0.029973780091852822,0.0,0.02631420856037564,0.14041002742038103,0.004790640473986835,0.0,0.09283546233702222,0.003446884397517516,0.02788703974556139,0.033736891378943035,0.05771003121251919,0.16414323017607635,0.0049191062552458855,0.023847934935215805,0.022862812703889797,0.2923602459629189,0.09627747553041464,0.00915183174951942,0.1988312067969718,0.04009873629125972,0.0,0.009940099390682963,0.01243329798162987,0.03625497058025228,0.0,0.005322395898464541,0.018753900351712063,0.0,0.02691768891636172,0.06824012478139149,0.035771902402823706,0.006301957004649201,0.0173293388680524,0.1204338361301292,0.3208683121283503,0.0,0.09196737345087119,0.056466303805789764,0.036739226991569465,0.11550780475811401,0.01691636900747511,0.0,0.012609426346384602,0.0,0.09271029232449027,0.013228744449505012,0.02865121198609372,0.08020481740062407,0.08778150663124008,0.012349055308362587,0.02452443880362048,0.03968593119685501,0.0,0.03168110698470352,0.002824896085602069,0.019865889291721197,0.05058910952995999,0.08631809122946175,0.021317681743221188,0.025294554764979993,0.0022738113791491276,0.04681311263286987,0.023135895221353463,0.09201554149358104,0.005121288434391459,0.0,0.014641215805190297,0.03005851732437118,0.24342314250590605,0.02239710549315653,0.04918674474507175,0.0,0.00082954639528318,0.024939981199403702,0.007626555356174945,0.017250383237428408,0.009103837776370716,0.08009443431583686,0.08352230216321625,0.02319851401935775,0.012065336520200946,0.11928797111110973,0.0,0.06415854388898162,0.006390971697471379,0.0010035614500832402,0.19237257260421398,0.0,0.017721975275418203,0.0594432923853456,0.01774340391299388,0.05890031843438614,0.013737004050064764,0.2817237800428849,0.031647269378776995,0.01124785987248555,0.009948404114290816,0.0,0.025479478253890107,0.0036947453975395236,0.15533712851266718,0.23456410579834808,0.009438112740302887,0.011117181527283053,0.0,0.008887625946651644,0.015244287192777846,0.02582212964965283,0.049129359749175004,0.008671670139238094,0.057696820861354386,0.0,0.1907545045416887,0.12629737102388947,0.0210359775538596,0.021516798962861308,0.0081408574312292,0.02289691930501744,0.0,0.0024523679052689887,0.03304857927663499,0.03978423251442755,0.002772266125135074,0.14823767192868267,0.0,0.008790564758324154,0.040428147677971225,0.009757911511067382,0.00670926847869283,0.025294554764979996,0.023582205108611635,0.05523079597197008,0.12165867430184421,0.0013126389557746028,0.010778570232404767,0.009277697285091644,0.0,0.008783490664937577,0.030003613325745863,0.0,0.15610233463652115,0.056248440853774326,0.19629647827964072,0.043648399266153985,0.002600520186202635,0.05315782866427437,0.0026128073667324404,0.04587273611055463,0.024706995736499777,0.02205160482537925,0.035771902402823706,0.00819119785069353,0.2452459837057038,0.07316691510851502,0.0,0.025294554764979993,0.004803521083000403,0.00740451854714752,0.01194422782015774,0.019511491418268818,0.035771902402823706,0.017682939070112237,0.003137340383585577,0.0,0.04524827513206919,0.0020330620323707723,0.22130093637462217,0.001987012115239525,0.05948098981674961,0.023847934935215805,0.02021812728710565,0.010373404184439423,0.0,0.0020807521416930947,0.0,0.2577075429094474,0.0,0.0,0.0,0.0,0.0
